#{"t_start": 1765381089.400838, "env_id": "None"}
r,l,t
-59.384389,7,0.637302
-19.824985,6,0.674746
19.335128,15,0.759546
-58.760906,11,0.822086
-27.746786,11,0.885966
-18.131635,12,0.957297
31.95166,15,1.043219
-69.825084,15,1.127992
-50.12306,10,1.185921
-26.259013,9,1.236976
44.018649,15,1.338307
-38.722151,12,1.409758
-116.706503,15,1.495232
-20.868715,7,1.535796
-86.572027,7,1.575614
-36.160588,5,1.604169
-35.249143,7,1.646765
3.796971,13,1.720172
-42.465487,9,1.771373
-42.499574,8,1.816414
-26.857299,14,1.895875
-107.311458,7,2.312658
-100.357426,14,2.390814
-46.575457,8,2.435256
-61.848168,8,2.478463
-36.746403,10,2.53427
-33.009374,9,2.584253
28.852631,15,2.670304
-37.876085,6,2.703686
-13.680621,7,2.742653
-40.867195,11,2.804793
-157.96948,10,2.860288
-8.249777,13,2.933252
-49.818738,7,2.974125
21.838172,15,3.063436
14.435201,15,3.147587
26.141307,15,3.231952
-40.189457,9,3.285918
-43.171373,13,3.362111
14.195558,15,3.451072
-41.680428,5,3.480028
-40.390368,8,3.530028
-78.973863,14,3.934168
38.34531,15,4.019349
-34.01532,15,4.111047
-48.342714,15,4.198592
37.693733,15,4.284046
-43.825919,13,4.366046
-46.305576,14,4.444849
-80.438039,8,4.490077
-52.154167,10,4.546706
-25.431358,9,4.599715
-24.95652,12,4.669712
5.742256,15,4.755498
-11.551125,8,4.800675
-88.252597,8,4.845801
-72.531395,12,4.912381
-20.766979,15,4.997734
-13.703004,10,5.05298
-54.983572,7,5.092358
-32.408507,7,5.131572
37.320184,15,5.518613
-41.716662,12,5.591631
19.212729,15,5.685088
-13.39013,15,5.780259
-44.728267,15,5.871472
-29.208554,6,5.906731
16.795107,15,5.994637
30.310136,15,6.086561
-44.995864,6,6.123423
-13.113944,7,6.167
-52.469449,6,6.20138
-44.182673,11,6.267335
-12.396127,13,6.345399
-23.36039,11,6.412334
24.760181,15,6.506063
-33.247063,6,6.546572
18.470385,15,6.636274
-19.93905,11,6.697308
-35.399142,8,6.748324
-45.377469,9,6.802165
-10.958498,7,6.847398
1.555921,15,7.242951
14.199976,15,7.327333
-15.598423,11,7.391931
-76.245164,7,7.432724
-11.197192,12,7.50122
-37.481505,7,7.56517
-1.242207,9,7.615649
-14.433596,9,7.668261
-76.772966,12,7.736826
-90.351144,7,7.77669
23.057541,15,7.862625
-2.458574,15,7.954946
-70.670692,7,7.995304
-23.88526,8,8.040968
33.380453,15,8.128922
-59.454107,9,8.181359
31.450695,15,8.266614
36.745839,15,8.361648
40.170755,15,8.461063
-52.211869,11,8.833496
36.595074,15,8.921666
-27.589069,12,8.990268
-39.953068,9,9.040668
-56.588161,10,9.099829
21.111655,15,9.190928
-3.790371,13,9.265906
0.680371,12,9.333568
33.422443,15,9.422503
8.86968,15,9.509277
-24.967378,14,9.588427
15.257133,15,9.674318
-67.294333,8,9.721294
7.008393,15,9.809414
-49.084558,13,9.884994
20.532909,15,9.971503
-14.11553,8,10.019355
-38.35946,15,10.108889
29.598906,15,10.510611
25.763537,15,10.597407
-17.211507,15,10.684085
31.413426,15,10.770561
-37.474619,9,10.823312
-20.917082,15,10.910342
27.272032,15,10.998462
42.395881,15,11.084845
26.83466,15,11.17259
-60.650665,15,11.259284
-57.210133,9,11.311164
-20.572237,13,11.387983
-9.143289,11,11.448739
-38.783583,10,11.506809
-60.267852,8,11.551511
29.413669,15,11.636911
-21.33007,11,11.698939
-41.722081,6,11.732396
-6.424744,15,12.116488
41.690089,15,12.203842
-1.583317,15,12.290958
-11.098406,9,12.344799
39.140058,15,12.431771
-4.295054,10,12.489368
32.778832,15,12.578193
-11.294936,5,12.613434
38.127548,15,12.699801
34.439729,15,12.785438
-75.461414,13,12.858883
22.410352,15,12.943478
8.071128,15,13.028738
14.577465,15,13.11487
-55.020461,7,13.155221
25.865738,15,13.242986
36.150668,15,13.331346
-10.097876,15,13.710208
36.185283,15,13.796127
44.422103,15,13.881326
-26.299241,7,13.919904
-4.900416,15,14.011534
47.064289,15,14.095566
26.320437,15,14.181704
-5.899572,15,14.267073
7.450279,15,14.351414
-13.288462,7,14.391364
18.788422,15,14.479699
20.408642,15,14.567564
-56.435032,7,14.607259
-36.251449,9,14.657999
-19.51974,9,14.707527
5.875276,15,14.792298
-67.501369,9,14.84711
-18.988117,9,14.899325
31.709128,15,15.280562
31.376278,15,15.366353
-7.127475,11,15.428605
30.525901,15,15.513316
24.366481,15,15.599096
-3.116151,14,15.677484
44.459144,15,15.761036
15.788487,15,15.846436
39.346085,15,15.930948
-1.508711,15,16.017471
33.264807,15,16.101307
25.797238,15,16.186636
-0.853217,9,16.239416
33.049114,15,16.325966
25.584847,15,16.412312
-18.181872,8,16.458967
45.155363,15,16.846276
32.628873,15,16.933965
43.179131,15,17.019146
31.261932,15,17.103891
31.864493,15,17.190462
-13.048027,9,17.242875
20.804604,15,17.326223
41.616001,15,17.410375
33.700553,15,17.494155
-28.112151,15,17.583236
39.78889,15,17.667106
-26.476481,6,17.700576
36.663287,15,17.788845
15.13039,15,17.874752
22.478141,15,17.961453
47.929651,15,18.05146
30.026046,15,18.445753
9.314151,15,18.531644
40.009479,15,18.617074
25.824424,15,18.702218
38.887199,15,18.786731
39.98681,15,18.872081
31.889911,15,18.957106
24.031968,15,19.042129
39.309528,15,19.128695
-16.043347,11,19.190868
25.197703,15,19.27828
-9.965162,8,19.324534
-9.865085,8,19.370585
44.153608,15,19.456222
42.269492,15,19.542544
38.235093,15,19.628335
45.43029,15,20.011986
32.284031,15,20.101533
37.409192,15,20.189007
40.984973,15,20.277144
48.577022,15,20.364122
28.448154,15,20.451044
29.419092,15,20.536031
28.918958,15,20.626814
30.671077,15,20.711703
30.714383,15,20.80004
31.257286,15,20.888138
39.697421,15,20.974227
37.240967,15,21.097033
49.785456,15,21.189622
23.829876,15,21.277168
35.239499,15,21.661417
42.573318,15,21.751031
43.005242,15,21.838251
40.29246,15,21.925421
44.428902,15,22.010666
38.712304,15,22.095592
48.198334,15,22.181405
30.283911,15,22.270948
36.335734,15,22.356733
21.191106,15,22.442903
41.733769,15,22.528661
21.634243,15,22.615434
42.827703,15,22.703908
37.923081,15,22.78927
21.580215,15,22.874497
39.706502,15,23.293354
50.717724,15,23.380103
36.993755,15,23.465363
6.928022,15,23.55152
51.91201,15,23.637528
35.83067,15,23.725305
46.47066,15,23.811685
43.509065,15,23.897368
47.143764,15,23.982703
37.167572,15,24.067945
-14.803829,7,24.107618
39.24774,15,24.192761
34.015452,15,24.278657
36.748505,15,24.364093
48.507257,15,24.453966
45.913276,15,24.539182
25.814602,15,24.925037
23.926339,15,25.01107
49.214352,15,25.096892
51.571589,15,25.184934
38.086746,15,25.271775
50.642676,15,25.357729
46.055903,15,25.447073
36.653353,15,25.532589
46.278985,15,25.617032
45.98086,15,25.701617
37.756461,15,25.786377
-2.170389,10,25.841805
50.881406,15,25.927021
25.409938,15,26.012829
33.122928,15,26.101934
42.16181,15,26.507942
38.563932,15,26.593978
48.277834,15,26.681322
48.587733,15,26.767538
52.215108,15,26.853738
47.307324,15,26.938765
40.832159,15,27.024818
44.247303,15,27.112025
45.602334,15,27.199489
48.330944,15,27.2856
54.808608,15,27.370821
44.188058,15,27.460251
32.623474,15,27.547798
48.151824,15,27.637991
49.344111,15,27.737663
45.358214,15,28.122935
43.194368,15,28.20868
47.214455,15,28.294473
31.735642,15,28.378903
36.496018,15,28.463414
49.254738,15,28.548337
51.38512,15,28.636275
23.16626,15,28.720471
55.461786,15,28.806102
54.236261,15,28.892721
46.637564,15,28.979175
50.140342,15,29.066994
42.430339,15,29.153738
52.062945,15,29.239099
39.630653,15,29.327249
30.881769,15,30.195147
40.116672,15,30.300002
38.5528,15,30.387232
50.929124,15,30.472085
48.502449,15,30.560907
47.556372,15,30.646471
48.213939,15,30.73131
56.360736,15,30.816238
51.896358,15,30.902031
38.052106,15,30.987762
49.984111,15,31.072979
50.482673,15,31.159617
34.636439,15,31.246947
52.900709,15,31.332648
45.146043,15,31.419173
53.02708,15,31.849436
54.045096,15,31.934652
36.886287,15,32.019789
