#{"t_start": 1765381089.401645, "env_id": "None"}
r,l,t
-64.424089,12,0.668867
-29.977957,13,0.742208
-46.157127,5,0.770853
-2.593038,15,0.856623
25.118123,15,0.945836
-72.720384,7,0.985496
-34.62754,11,1.049223
30.554685,15,1.134807
-11.513784,12,1.202489
-27.468066,13,1.2763
-71.233175,10,1.351857
17.30013,15,1.438378
-36.812942,10,1.495338
-35.570354,11,1.558278
-0.880394,15,1.646955
-66.935639,12,1.714596
-66.721815,7,1.754136
25.723244,15,1.839118
-22.340931,8,1.884482
29.573333,15,2.346729
-1.383963,10,2.401866
49.381354,15,2.484055
-65.919414,6,2.517512
-37.497662,9,2.567378
25.726696,15,2.653484
24.888737,15,2.737021
-54.344446,8,2.783146
-36.193152,7,2.821186
33.679556,15,2.904879
-28.632629,8,2.949249
22.673061,15,3.041062
29.331984,15,3.12356
-80.535305,13,3.19798
-15.775675,8,3.242957
-48.49695,14,3.327611
33.222843,15,3.416742
-44.789091,7,3.456728
-41.244271,10,3.512781
-29.668714,8,3.566128
-63.571671,6,3.922798
30.411924,15,4.007898
-48.201668,7,4.054966
19.69135,15,4.141108
-9.415058,15,4.227124
-25.830602,14,4.306931
-43.360899,5,4.335267
-11.449129,15,4.42771
36.985912,15,4.511882
-10.764194,8,4.557742
-10.999158,7,4.599653
-35.116667,10,4.656146
-46.80491,8,4.704337
-19.247353,12,4.772093
-16.989268,11,4.834788
29.288457,15,4.917958
-34.880685,12,4.985746
-30.06409,11,5.047236
42.697176,15,5.131798
-38.373812,7,5.173107
-33.840623,12,5.540591
-24.028184,6,5.580127
-24.642857,13,5.661393
-17.39027,9,5.713478
-48.494593,5,5.742668
16.527337,15,5.843275
26.128856,15,5.931202
2.369456,15,6.019888
29.994579,15,6.109873
-17.667614,10,6.172844
-10.641314,14,6.255027
-35.880174,8,6.303879
-20.398716,8,6.35268
-50.243327,15,6.440817
-54.461842,8,6.492729
-20.102589,11,6.564364
5.299763,15,6.653564
-5.552971,15,6.738406
-47.665288,7,6.783377
-36.648458,9,6.841372
-36.477515,10,7.209177
-13.335999,15,7.293545
-48.27836,8,7.340216
-8.945074,15,7.427015
-58.464272,12,7.495077
-48.387829,14,7.598539
-18.837273,7,7.637234
28.906069,15,7.72552
20.523511,15,7.810892
-53.472534,15,7.9011
-69.126165,15,7.989224
1.324389,11,8.052519
-26.301951,15,8.140696
-9.388067,15,8.226396
-31.495756,8,8.271796
-10.144635,15,8.367792
2.923547,15,8.467275
-35.517687,15,8.862467
13.02277,15,8.950152
-23.229506,6,8.984427
-8.937694,15,9.06834
-61.227794,8,9.117399
38.461607,15,9.208178
17.216851,15,9.294321
-11.480666,8,9.339169
-31.951945,9,9.390313
-3.224506,15,9.481034
13.611177,15,9.565939
-28.766915,7,9.606115
34.22757,15,9.692172
45.091704,15,9.78001
-33.28602,13,9.85664
37.024735,15,9.942088
-63.999089,13,10.018907
-33.28603,15,10.108492
29.794647,15,10.510856
10.513818,15,10.597617
20.214524,15,10.684366
28.427872,15,10.770822
24.706018,15,10.858154
14.907886,15,10.944992
19.059545,15,11.03307
33.10788,15,11.120157
-56.438022,10,11.178101
28.78635,15,11.265398
-24.471475,15,11.353617
-12.201094,11,11.415804
28.751149,15,11.500699
6.058681,15,11.586364
18.023055,15,11.671083
-56.369576,10,11.72666
-17.628414,14,12.104434
-18.656026,12,12.1734
-17.806746,12,12.244608
-17.664375,6,12.279018
-58.690711,6,12.314156
-3.373517,15,12.402603
14.63335,15,12.489597
25.397024,15,12.580987
42.099295,15,12.670067
44.827152,15,12.755849
29.782107,15,12.841233
-11.457532,15,12.925652
34.521942,15,13.009678
4.122077,15,13.096
31.082382,15,13.184895
-7.297872,11,13.248844
30.621724,15,13.33738
-7.077855,8,13.676329
28.826008,15,13.761585
-26.869033,11,13.824729
-11.581477,9,13.875339
-11.881841,15,13.960073
-20.256084,13,14.039213
11.450456,15,14.124476
-43.901766,11,14.187574
-42.559144,6,14.221577
46.997881,15,14.306462
-14.210437,14,14.385727
-28.850822,13,14.462837
5.691209,13,14.539358
12.631534,15,14.623977
27.212449,15,14.707727
-54.607268,6,14.742505
44.307585,15,14.826957
-24.336376,13,14.904814
30.466377,15,15.286483
26.486692,15,15.372068
13.395249,15,15.456032
43.210793,15,15.541063
-9.639543,8,15.587223
25.653152,15,15.67136
50.087783,15,15.755047
25.394322,15,15.840388
37.608522,15,15.924588
-18.44522,13,16.00011
-3.554389,11,16.061691
35.642899,15,16.146081
23.698208,15,16.23315
44.697775,15,16.319479
-44.146583,7,16.360064
15.453926,15,16.447409
48.905429,15,16.83272
