#{"t_start": 1765375820.114711, "env_id": "None"}
r,l,t
-44.007846,5,0.568256
-87.467382,6,0.60165
-51.606527,3,0.619686
-66.667425,3,0.640066
-79.681636,3,0.656591
-79.665232,3,0.674267
-60.528308,5,0.702847
-79.710601,3,0.719361
-47.648545,3,0.73681
-77.689069,6,0.771228
-69.95767,4,0.79309
-60.551198,3,0.810302
-50.766324,4,0.832021
-55.339071,3,0.851613
-79.636849,3,0.869115
-42.013959,4,0.890965
-66.852487,3,0.909254
-70.548743,5,0.935013
-50.732379,4,0.957429
-66.939937,3,0.974037
-79.701878,3,0.991498
-51.937884,4,1.012702
-50.73891,4,1.034752
-61.003365,7,1.075139
-63.073372,4,1.097318
-78.699006,4,1.1181
-54.066628,3,1.134623
-51.43873,4,1.155651
-72.969624,7,1.197727
-87.236214,6,1.23282
-44.065636,5,1.263856
-47.872924,5,1.293633
-57.769352,4,1.31701
-47.642776,3,1.334314
-72.985553,4,1.357978
-47.673822,3,1.375155
-54.125242,3,1.393008
-60.500326,3,1.410185
-64.705554,4,1.433246
-47.721053,3,1.452097
-84.1606,4,1.475479
-77.979949,4,1.511153
-44.00822,8,1.554382
-60.219665,3,1.571954
-66.707559,3,1.588043
-51.845652,4,1.608594
-41.013224,7,1.649063
-47.982755,7,1.689318
-79.692118,3,1.706268
-54.140305,3,1.722542
-55.985949,4,1.743332
-60.425937,3,1.758941
-35.284064,6,1.79269
-66.669358,3,1.809637
-89.140978,4,1.831166
-66.972834,3,2.24367
-66.857585,3,2.26379
-58.271435,4,2.284469
-60.495456,3,2.301791
-68.98233,3,2.319265
-91.771292,6,2.352087
-60.468579,3,2.368549
-49.397595,4,2.389985
-92.841221,6,2.422429
-50.61489,5,2.449864
-66.818272,3,2.466796
-76.30217,3,2.483995
-54.110262,3,2.500769
-60.537455,3,2.516886
-79.662088,3,2.534569
-79.664102,3,2.552096
-45.168442,4,2.574621
-67.692857,4,2.596572
-44.27311,5,2.625275
-47.650634,3,2.641167
