#{"t_start": 1765387522.270692, "env_id": "None"}
r,l,t
-16.273496,14,0.761207
-15.984256,7,0.80525
-21.028636,15,0.890301
19.096906,15,0.974626
-4.798804,12,1.041272
-34.367799,7,1.081201
-32.830615,11,1.161929
21.870108,15,1.283961
-85.581349,14,1.362839
-88.596162,9,1.413096
-53.203547,10,1.468649
-63.287668,15,1.554694
-54.25761,9,1.60436
-81.463393,11,1.665366
-12.89838,15,1.748629
-23.397877,15,1.831449
-51.627025,9,1.88139
-7.442536,12,1.947932
-31.275738,6,1.999475
2.801301,15,2.516709
24.675576,15,2.602336
-15.816211,11,2.663124
-40.704046,15,2.747458
-40.364401,13,2.820616
-64.798335,7,2.865051
-51.578207,6,2.899418
-4.568144,9,2.949801
4.481887,15,3.035539
-22.046363,6,3.070823
-44.246439,10,3.127654
-54.484509,8,3.180637
-45.267077,9,3.232387
-73.329102,7,3.273863
-31.810636,9,3.325593
-81.660089,11,3.387838
-19.007831,7,3.427676
-72.314874,9,3.479003
14.335313,15,3.566439
-63.716265,9,3.620071
-62.102128,6,3.66391
39.187056,15,3.762415
-28.051117,12,4.209525
-27.847778,15,4.295531
-48.430132,10,4.386824
-64.09155,11,4.465217
35.491925,15,4.557824
-47.160637,14,4.639342
-58.767153,15,4.735899
-7.170639,9,4.786626
-25.762776,15,4.872896
-81.971797,6,4.909388
-63.614487,15,4.999107
-20.487491,15,5.096879
-32.889355,15,5.191659
-63.218605,14,5.277513
-52.331095,7,5.319888
-5.968745,13,5.396285
-5.522461,15,5.498193
-40.052589,9,5.552886
-45.442596,14,5.944048
-35.701069,7,5.982461
-63.471605,6,6.018144
27.92321,15,6.104927
-45.119071,8,6.150994
-50.881096,7,6.189568
25.283293,15,6.277479
-14.024112,15,6.362369
2.508128,15,6.44957
-42.219208,15,6.541815
46.294299,15,6.624594
-35.899718,8,6.669972
3.015376,15,6.75378
27.823759,15,6.841417
-2.739379,15,6.928831
7.666519,15,7.012252
31.385276,15,7.101453
-14.116363,10,7.157763
-9.531769,6,7.517886
14.733085,15,7.606524
-53.830134,13,7.680486
-43.152722,15,7.766376
-123.329483,7,7.805246
-13.395682,10,7.86267
-17.619816,8,7.90747
30.828536,15,7.998615
7.12048,15,8.083737
5.197068,15,8.170984
-12.721992,7,8.210956
-17.934517,7,8.250275
-36.963826,15,8.338847
-20.441533,15,8.423115
50.687812,15,8.50948
10.048162,15,8.592786
-21.118035,15,8.676668
-8.478203,12,8.74417
12.059034,15,9.142909
12.176697,15,9.228885
27.592486,15,9.315622
-33.614806,11,9.378175
-4.587272,15,9.461646
-59.617766,13,9.533314
40.224256,15,9.617645
-17.719708,10,9.674674
-63.251769,11,9.736771
-2.569292,15,9.822515
-36.263277,9,9.873015
27.574037,15,9.958409
12.005948,15,10.042695
-26.729639,10,10.099621
-54.111432,9,10.151296
18.189679,15,10.236508
1.19017,14,10.317446
28.771576,15,10.709722
38.97639,15,10.794649
-5.101168,15,10.878856
-24.160815,5,10.90683
-15.998352,13,10.981335
32.654476,15,11.064613
-15.433725,12,11.136428
-14.505121,13,11.211112
-52.449947,10,11.266226
-28.744629,10,11.323767
8.689678,15,11.411268
-4.584959,15,11.495262
16.35576,15,11.578387
-13.388597,11,11.642185
-31.931186,12,11.710912
31.997805,15,11.794049
9.626419,15,11.877242
24.817364,15,12.274195
-18.16409,11,12.336447
20.645176,15,12.419899
20.991066,15,12.504561
-22.326282,7,12.544648
-19.08266,8,12.589105
6.48893,15,12.673249
52.330312,15,12.756745
-14.865292,10,12.813452
38.077946,15,12.898163
-5.9957,12,12.965201
29.163706,15,13.048634
-22.13648,10,13.104139
-27.747981,6,13.137622
-3.244075,15,13.221029
50.133215,15,13.304519
22.699218,15,13.388093
-1.70134,15,13.472348
38.076653,15,13.861971
-19.27827,10,13.918894
-20.130253,7,13.959059
1.409446,15,14.044143
33.646827,15,14.129591
-24.464036,13,14.203091
46.897411,15,14.28886
28.292007,15,14.376727
8.712269,15,14.464644
-33.652031,11,14.529368
7.758981,13,14.603771
31.724545,15,14.695109
-14.387851,10,14.753061
-10.36213,11,14.817364
32.02016,15,14.904106
22.48698,15,14.99176
