#{"t_start": 1765382135.4076831, "env_id": "None"}
r,l,t
-49.675048,9,0.571339
-33.215586,8,0.617727
-46.72168,7,0.65746
-103.042221,9,0.707732
-27.271726,13,0.784028
-33.213428,9,0.83368
-21.218214,7,0.872304
-41.747589,5,0.899931
14.751468,15,0.984601
-51.424741,10,1.042318
-4.686631,15,1.135528
-76.63972,10,1.199182
-44.352245,15,1.284837
-47.172082,15,1.369109
-80.831093,10,1.42416
-29.601298,10,1.480304
-6.164017,15,1.56556
-26.26825,15,1.648559
-80.723991,8,1.693359
-3.895814,15,1.774553
-100.258462,8,2.201302
-12.968605,15,2.28762
-29.236811,6,2.323233
-98.726702,9,2.374765
-60.325837,9,2.425023
-25.7713,14,2.50205
14.34731,15,2.586895
-0.455151,15,2.671098
-60.497442,10,2.727189
-36.019919,5,2.755595
-27.104512,5,2.783335
-11.978122,12,2.854708
-39.092919,10,2.909997
-45.307002,5,2.936816
18.043259,15,3.020878
-32.356555,14,3.098749
-108.892644,9,3.147532
-50.357561,11,3.207817
-53.109753,15,3.292931
13.077688,15,3.377578
-31.688184,6,3.411352
-42.039504,13,3.794503
-52.603109,6,3.827612
-71.169153,10,3.882328
-14.761333,10,3.938101
-63.015126,7,3.976864
3.371712,15,4.060312
-13.82409,12,4.127729
-52.941945,7,4.168779
-47.254655,6,4.202232
-60.339673,11,4.263583
-79.807899,12,4.331893
38.478355,15,4.417004
-28.69658,12,4.483667
-52.000511,13,4.557819
-32.77277,14,4.63606
-20.918705,10,4.692791
4.127603,15,4.778017
-49.675365,5,4.806118
29.190907,15,4.889275
40.621675,15,4.973199
-54.77169,6,5.007182
-36.919888,13,5.39051
21.883586,15,5.474056
-29.61413,15,5.557683
-34.919184,9,5.608234
-32.184917,13,5.680546
-59.763816,9,5.729505
27.970252,15,5.813433
17.833523,15,5.898294
-10.80213,15,5.981573
-27.764294,9,6.030603
-39.747292,15,6.118114
-23.239416,11,6.17954
-16.176922,15,6.263243
-41.717454,10,6.320812
-36.387367,5,6.349988
-44.323758,9,6.400226
-47.293097,10,6.455372
-58.066272,8,6.500691
-48.548104,5,6.527951
2.757649,14,6.930202
22.500173,15,7.014768
36.367789,15,7.101299
-88.427596,10,7.158199
27.051939,15,7.243368
-21.4412,6,7.277802
24.551016,15,7.36323
-49.522132,13,7.435244
-12.900265,15,7.524945
-61.660317,13,7.596834
-8.915404,15,7.680838
-55.906746,10,7.737329
-24.974622,9,7.786979
-15.613307,13,7.859865
-47.405157,8,7.905864
