#{"t_start": 1765372853.413478, "env_id": "None"}
r,l,t
-29.513488,3,0.520599
-34.777287,6,0.55475
-40.480553,8,0.602391
-34.351468,4,0.624845
-33.727909,4,0.652662
-32.703525,5,0.681034
-31.992394,4,0.701929
-32.367348,5,0.730223
-31.423055,4,0.751609
-29.513052,3,0.768334
-29.994612,3,0.78446
-33.587979,4,0.806228
-32.367711,5,0.83249
-32.889107,5,0.858308
-36.548836,6,0.891286
-34.684456,6,0.924916
-36.122506,7,0.967067
-29.451084,3,0.984528
-33.743331,4,1.006384
-36.530752,7,1.045934
-29.511475,3,1.062683
-32.964634,5,1.091966
-29.903059,3,1.10958
-34.083669,4,1.130462
-34.334472,6,1.163633
-32.843375,5,1.191789
-37.689865,8,1.234891
-29.869174,3,1.251477
-31.487154,4,1.272484
-35.466223,6,1.305587
-29.723096,4,1.328337
-29.708756,3,1.345528
-35.394489,4,1.367788
-28.420726,3,1.385549
-30.037388,3,1.402422
-34.770756,6,1.436617
-36.398417,7,1.476256
-31.556443,4,1.497864
-27.359399,3,1.513356
-29.847476,3,1.531142
-33.749445,4,1.552727
-28.30772,3,1.56924
-30.033417,3,1.588348
-33.930751,4,1.61075
-30.043921,3,1.629497
-32.954157,5,1.658104
-34.506248,6,1.690256
-32.738614,4,1.712236
-28.237214,3,1.728279
-33.947154,4,1.749885
-34.084025,4,2.150254
-32.792493,5,2.179502
-34.806401,6,2.213984
-41.803611,8,2.260187
-30.048448,3,2.277885
-32.484513,5,2.306369
-29.464969,3,2.323796
-31.44442,4,2.347697
-29.458955,3,2.365186
-29.512529,3,2.383063
-32.96989,5,2.410055
-32.297836,5,2.437897
-28.593235,3,2.455485
-30.047047,3,2.472934
-29.896305,3,2.488282
-31.455131,4,2.5107
-29.994905,3,2.527811
-29.496838,3,2.54403
-29.995741,3,2.562512
-34.808501,6,2.597958
-30.04331,3,2.615035
-29.876228,3,2.631835
-34.600887,4,2.653606
-34.859087,6,2.68646
-29.817977,3,2.703998
-32.458424,5,2.731778
-29.996134,3,2.747962
-34.840181,6,2.780135
-29.807002,3,2.797231
-35.482954,7,2.835583
-31.57537,4,2.858227
-29.453895,3,2.8749
-32.81593,5,2.90355
-30.050854,3,2.920741
-34.832262,4,2.943261
-31.433136,4,2.96617
-29.881392,3,2.982919
-29.873242,3,2.999597
-33.89284,8,3.044069
-30.045468,3,3.061693
-29.510569,3,3.0828
-29.996511,3,3.099679
-41.241371,8,3.144528
-32.4186,5,3.173588
