#{"t_start": 1765380064.445196, "env_id": "None"}
r,l,t
-75.144902,7,0.761348
28.176538,15,0.854285
17.771863,15,0.938921
31.577448,15,1.022648
-32.775078,9,1.074151
-31.602681,11,1.13711
-10.581113,15,1.224992
-61.737937,9,1.276076
16.855633,15,1.373576
-35.905375,12,1.441888
-48.473557,12,1.508681
-13.93454,15,1.593194
-62.744693,7,1.633244
-119.470289,9,1.682862
-5.026596,15,1.768061
-52.02784,5,1.796465
-37.716447,10,1.854012
-33.603214,12,1.922413
20.512119,15,2.008658
-86.579982,8,2.452802
32.4198,15,2.538481
-55.533583,7,2.578054
-14.309134,15,2.662578
-49.64932,6,2.696584
38.096255,15,2.782402
-27.684868,9,2.833034
-11.188384,12,2.906975
-30.89204,8,2.952856
-88.604814,12,3.023819
-61.215693,5,3.052924
-69.642723,8,3.097152
-57.708832,6,3.13079
-47.701087,11,3.204506
42.850124,15,3.301336
-25.038037,11,3.364822
-49.198473,8,3.410291
2.026985,15,3.498588
-15.956446,14,3.57713
-26.503165,6,3.612897
34.4938,15,3.698384
-11.789269,14,4.078441
-80.56961,12,4.144703
-115.365371,10,4.20246
12.971686,15,4.287758
-51.130809,9,4.338949
21.511959,15,4.424206
-48.035916,7,4.46334
-75.136062,10,4.519116
-28.397495,12,4.585609
12.523884,15,4.67287
-29.942897,7,4.712636
-3.32653,15,4.797579
-45.899071,8,4.845575
-15.836271,15,4.93081
9.994953,15,5.017869
-48.107505,5,5.048169
-35.306889,15,5.133613
-11.281435,15,5.220513
36.318144,15,5.305574
-26.988414,6,5.67316
30.370418,15,5.761151
-4.780998,15,5.940581
-30.606118,11,6.011128
-46.094397,10,6.068636
8.272069,15,6.155174
-8.927587,10,6.212555
-13.715438,12,6.281229
-36.861789,11,6.343925
-6.34252,7,6.384719
41.207044,15,6.470354
-53.18663,15,6.568076
22.500939,15,6.654252
-14.877928,9,6.706156
-68.537826,9,6.760154
22.061978,15,6.847211
13.518535,15,6.931915
-38.299437,10,6.988844
-19.75472,7,7.028199
-0.94708,13,7.426821
-40.42093,8,7.471756
37.864743,15,7.55662
15.706748,15,7.656842
6.339606,15,7.742425
-53.201058,8,7.785933
-36.347583,7,7.825681
-31.759035,11,7.890484
-52.795921,5,7.918415
-70.628458,14,7.996837
-65.990719,9,8.04715
-35.09863,11,8.109852
-43.32012,12,8.179771
41.635955,15,8.264522
-27.705982,7,8.303667
-65.322247,12,8.372732
-23.717497,10,8.427277
-52.79519,6,8.459814
-0.521733,15,8.548278
-25.555837,15,8.63512
-8.723751,13,9.012878
-10.763766,12,9.08454
-20.180786,11,9.147923
44.312109,15,9.234422
-70.08994,15,9.319209
3.738784,14,9.397659
-20.37976,13,9.470731
-70.686258,13,9.544135
40.428087,15,9.630074
27.521802,15,9.716083
13.348405,15,9.802174
-62.613894,8,9.848771
16.767444,15,9.934982
-48.407324,9,9.987092
-47.784259,6,10.021409
10.567132,15,10.107853
14.970565,15,10.195159
-27.273958,13,10.267012
31.93892,15,10.648706
-33.034771,14,10.727372
23.086155,15,10.812926
-51.864948,7,10.853078
21.695736,15,10.943489
13.447123,15,11.039237
-36.414402,5,11.071757
-21.041735,9,11.124939
45.976791,15,11.210514
45.525065,15,11.295452
-49.598148,14,11.375229
23.315359,15,11.463307
50.46398,15,11.551236
-39.361625,13,11.625899
-22.328023,10,11.682583
34.566191,15,11.771047
-59.492734,11,11.835003
-31.406827,6,11.869115
-22.508742,6,12.203235
-18.714373,14,12.282459
-22.547497,14,12.359172
10.770462,15,12.446108
32.543467,15,12.534538
-39.512275,15,12.621315
10.042735,15,12.70637
11.000161,15,12.791645
-49.397864,13,12.866143
-41.390339,8,12.912616
43.081925,15,12.998841
39.036692,15,13.085042
-29.074552,11,13.148708
-13.027737,15,13.234977
-27.931709,10,13.292116
39.345261,15,13.376765
41.216623,15,13.462599
38.411839,15,13.849253
-13.189895,15,13.934477
39.789332,15,14.019711
-27.228548,10,14.075601
22.798995,15,14.160987
-8.027012,11,14.224622
35.547394,15,14.309969
42.54402,15,14.399343
9.540111,15,14.48492
34.979239,15,14.571068
-5.330705,14,14.651616
37.982672,15,14.737225
33.821272,15,14.823233
37.041513,15,14.909356
45.65145,15,14.994533
