#{"t_start": 1765383143.0680919, "env_id": "None"}
r,l,t
-34.795418,5,0.610315
-40.842304,12,0.678938
-11.787331,15,0.766332
-20.584245,9,0.817485
-69.449687,10,0.872191
-23.970278,7,0.911529
-13.311514,8,0.956117
0.910126,15,1.041711
-59.630815,5,1.069627
-22.286629,8,1.114232
-27.472274,10,1.170884
-50.495575,12,1.245673
-103.275555,10,1.304246
-36.506767,12,1.374035
3.999621,15,1.45965
-35.131429,11,1.523168
28.572173,15,1.607444
13.92318,15,1.693543
-23.424819,13,1.771636
-66.68088,15,1.859133
-12.704081,9,2.291877
-68.497624,13,2.365637
-30.350134,10,2.423472
-1.479941,15,2.510322
-35.439258,13,2.587324
-63.39559,9,2.641409
-17.632069,15,2.732015
-37.319414,15,2.820095
-76.402729,14,2.901078
35.311459,15,2.98688
-21.266725,9,3.037264
-3.481588,10,3.096975
33.930682,15,3.19009
-7.600067,15,3.273984
-10.195313,10,3.33473
-62.781409,6,3.368661
0.182654,15,3.457075
-88.171233,15,3.545079
-116.934961,8,3.92607
-68.476184,11,3.990131
-32.391131,13,4.06474
-29.3178,13,4.143263
-49.425117,4,4.165279
-42.734607,15,4.251661
0.366948,10,4.308899
-26.265162,10,4.365275
23.087156,15,4.453435
-24.857229,7,4.494538
-57.440877,11,4.559496
-50.366961,13,4.632143
-58.723965,7,4.67354
-23.125315,11,4.740745
-52.916078,8,4.791283
-62.2993,6,4.825477
-26.615784,8,4.871849
30.220092,15,4.958802
28.903092,15,5.047509
-32.007145,9,5.101061
-9.900481,15,5.195619
32.356993,15,5.626798
-56.824537,5,5.656892
-22.596439,14,5.739331
39.580552,15,5.82724
-32.786567,5,5.855851
-57.615934,9,5.906847
-47.133587,12,5.974619
26.348332,15,6.065851
21.223181,15,6.15449
-12.099269,9,6.206947
-26.704902,9,6.261677
-15.042178,7,6.303259
24.716344,15,6.392857
30.011216,15,6.48197
-63.0891,13,6.557666
-61.324594,9,6.607666
18.311763,15,6.696802
-16.640446,8,6.742738
-39.783991,7,6.783736
34.127341,15,6.870184
7.827457,15,7.30163
-33.198168,8,7.350945
-25.190975,9,7.40427
-51.861537,9,7.456349
-9.592476,15,7.546696
34.720844,15,7.635151
44.545053,15,7.721137
24.294974,15,7.80767
-16.364439,7,7.850029
-26.47197,14,7.933405
25.66631,15,8.021122
-39.84821,6,8.056063
32.727704,15,8.143803
45.533258,15,8.232047
-73.278642,8,8.284843
-64.624996,14,8.36763
9.694889,15,8.456451
23.561622,15,8.546677
-59.271704,8,8.946583
-39.618374,7,8.990018
-34.406086,7,9.033752
-31.092275,15,9.125521
7.330496,15,9.215449
13.467898,15,9.308081
-26.085279,11,9.375459
17.207902,15,9.465517
-23.576717,11,9.533257
-21.457132,14,9.620844
31.82753,15,9.711682
1.019488,15,9.800986
-32.961637,6,9.837613
-58.17762,11,9.899806
-15.593319,15,9.987625
-65.892431,8,10.034826
-4.43742,14,10.114055
-35.329124,12,10.294252
23.291717,15,10.830638
-23.880621,8,11.900195
-110.446476,15,11.991527
-1.354251,15,12.08227
40.549145,15,12.18969
15.868196,15,12.284955
3.184046,15,12.550483
-60.188118,9,12.618063
7.205806,15,12.710345
28.493778,15,12.805558
26.263021,15,12.898396
-33.3319,10,12.959943
18.325409,15,13.064526
-41.794254,10,13.127838
51.982364,15,13.220095
30.337579,15,13.312992
-46.179308,15,13.407504
5.726932,15,13.853046
-63.795985,7,13.894089
-5.80374,15,13.987649
-17.991209,15,14.083247
48.544469,15,14.175737
-52.487116,10,14.235025
-10.345279,15,14.325919
-36.216525,9,14.389147
-15.158478,14,14.47443
-46.898419,13,14.555061
-42.292964,14,14.643856
9.84471,15,14.74345
-3.228048,15,14.846425
37.79234,15,14.952221
-8.516007,15,15.064025
-46.67236,10,15.141473
-0.616625,10,15.219661
-57.609279,15,15.651206
-19.516879,12,15.723481
19.153388,15,15.814359
34.223196,15,15.905835
7.349495,15,15.998049
16.79297,15,16.088564
23.92214,15,16.1806
-32.19543,15,16.277331
21.427498,15,16.36873
-32.794878,8,16.416884
13.550435,15,16.508363
-13.372646,7,16.550246
-43.901372,13,16.630491
4.851936,12,16.703921
33.184259,15,16.795935
-1.25606,15,16.892772
-16.449738,9,16.9474
18.023864,15,214.157558
1.660105,15,214.281007
-4.016107,9,214.347202
-24.824935,10,214.547348
40.648374,15,214.852733
20.711466,15,214.997454
46.369228,15,215.134775
22.009662,15,215.279669
24.090007,15,215.389916
34.340776,15,215.489074
41.022029,15,215.641701
-12.505868,15,215.76636
-6.985437,12,215.847571
-11.425775,14,215.940131
34.697168,15,216.048693
-23.278325,11,216.131951
-66.575901,15,216.721031
20.92728,15,216.852812
31.810216,15,216.983678
13.778214,15,217.114406
29.594958,15,217.247321
-16.460964,7,217.315845
25.518105,15,217.464361
-9.050821,9,217.553497
-14.389144,10,217.654184
40.251579,15,217.80511
37.94971,15,217.96782
-2.653752,15,218.140258
27.721411,15,218.330231
-41.251776,15,218.523484
-23.834958,7,218.616157
-21.408285,7,218.710566
22.824665,15,218.907454
26.865584,15,219.105037
38.767359,15,220.23563
32.333147,15,220.427045
7.938805,15,220.597475
31.803488,15,220.764659
8.44161,15,220.91234
-17.675902,9,221.002569
11.836723,15,221.148997
34.760635,15,221.295712
-53.93341,10,221.394029
-12.62281,7,221.462506
44.909089,15,221.609092
21.398095,15,221.754993
38.713822,15,221.902379
18.469219,15,222.050206
33.03321,15,222.195751
44.084034,15,222.328018
25.355053,15,223.525088
25.219215,15,223.774531
35.808583,15,224.006961
29.685833,15,224.272146
37.766034,15,224.607888
30.328734,15,224.94964
-28.721173,7,225.10265
21.756274,15,225.529458
34.664607,15,225.83064
-31.981548,5,225.926558
-4.474258,12,226.179072
34.268949,15,226.487244
-4.216879,12,226.74198
7.73598,15,226.995381
12.460058,15,227.225229
38.344692,15,227.455302
-18.491252,8,227.592237
37.49692,15,228.665098
-13.435126,13,228.867136
43.798302,15,229.087599
-10.681959,14,229.307163
40.887476,15,229.556778
37.281021,15,229.788825
42.026669,15,230.019476
-3.929393,13,230.216088
6.133198,11,230.388924
43.014884,15,230.618082
47.461661,15,230.830317
41.625114,15,231.023621
36.494891,15,231.251694
25.526071,15,231.484791
38.172897,15,231.741991
36.268444,15,231.971327
45.446998,15,233.009989
46.994212,15,233.232423
38.718939,15,233.424622
44.330194,15,233.615396
-14.618041,8,233.717383
