#{"t_start": 1765381089.4024599, "env_id": "None"}
r,l,t
-44.479823,14,0.680217
-35.448349,10,0.736576
-25.973022,8,0.783087
13.048936,15,0.868301
-20.928954,5,0.897662
-44.126817,15,0.985696
9.985574,15,1.072259
-135.287348,9,1.121919
41.374761,15,1.208603
-53.751161,11,1.269313
32.449766,15,1.374999
-56.066468,9,1.426871
36.796172,15,1.51261
-48.977091,9,1.563781
-52.752451,9,1.618397
-92.244833,15,1.703174
16.427333,15,1.787781
30.555227,15,1.873038
-53.78287,6,1.907691
-45.461109,9,2.334973
35.348422,15,2.41835
-33.030343,8,2.461911
-73.324837,12,2.528391
-53.029173,14,2.606199
-52.977833,6,2.642141
26.308809,15,2.725584
-31.590278,15,2.809767
-51.961099,7,2.848828
-16.182366,11,2.910227
28.761218,15,2.999054
-19.649409,5,3.029603
-42.598497,11,3.090484
-70.266961,15,3.175302
-21.82206,14,3.257159
-27.503754,5,3.285863
32.168024,15,3.373498
-95.373925,10,3.433982
24.12866,15,3.523937
33.760649,15,3.935113
19.082013,15,4.019411
-62.074981,9,4.07704
33.765781,15,4.164315
28.021918,15,4.249705
-73.005714,13,4.323536
21.959914,15,4.416196
-37.943068,7,4.456307
11.627369,15,4.540509
-87.850581,8,4.584174
-39.615198,8,4.632772
-89.988812,13,4.709658
-15.403653,12,4.777663
-66.465183,13,4.851397
-59.335091,11,4.911971
-15.82301,10,4.966491
-19.749264,11,5.030295
-42.643172,7,5.069272
7.586845,15,5.155908
8.270011,15,5.540835
-52.937742,14,5.628926
22.868122,15,5.719371
-20.601358,13,5.803406
-25.413486,9,5.859778
-35.674541,13,5.93704
-50.132267,11,6.00073
-68.74788,8,6.04855
-62.902612,11,6.115541
-23.945833,15,6.206715
-90.609169,14,6.291314
-16.140519,15,6.381517
-60.809854,4,6.406262
-53.771742,10,6.467398
-50.223701,11,6.536699
41.832707,15,6.629971
-45.761403,9,6.680667
-57.77365,6,6.713637
-24.246693,6,6.754275
-19.998526,9,6.809909
-25.827195,12,7.18877
-11.907049,15,7.276404
-32.971522,15,7.363001
-33.376792,8,7.40895
16.256941,15,7.495297
-13.334959,10,7.576128
34.917376,15,7.662448
33.889456,15,7.748615
11.635021,15,7.833784
-35.078223,7,7.875386
-10.96666,15,7.966575
-34.503878,13,8.040953
-55.26594,10,8.096889
-53.117074,6,8.134074
-21.743583,10,8.192187
36.491055,15,8.277548
-48.73491,9,8.337049
-18.09854,6,8.373939
27.924721,15,8.473732
1.259307,15,8.869256
-4.785028,15,8.956335
-62.238216,8,9.001421
-20.170167,11,9.062664
-44.116462,12,9.137861
-52.018063,11,9.202168
29.7676,15,9.288266
-1.154047,15,9.373049
-64.499271,7,9.416314
-66.599932,14,9.497421
-0.05579,15,9.582434
6.805628,15,9.668031
-15.362581,12,9.737519
-52.517624,7,9.780079
-53.78191,11,9.842742
-46.553663,11,9.907424
-51.695123,9,9.959469
-63.286437,15,10.050878
-32.091662,5,10.080091
-32.145861,14,10.475694
-40.05564,6,10.510601
20.238491,15,10.597836
-4.711149,10,10.655383
-41.007673,14,10.736435
-10.051144,15,10.82347
-15.191647,10,10.881133
-14.04343,12,10.95083
38.720489,15,11.039016
13.563348,15,11.126056
3.911018,15,11.212682
-58.089765,11,11.277144
26.594351,15,11.364848
-12.950303,8,11.409955
15.761837,15,11.493988
-13.974897,13,11.568459
33.879972,15,11.653779
30.068832,15,11.738039
-55.190788,9,12.086963
8.877303,15,12.173691
17.647753,15,12.261907
31.91409,15,12.350917
-28.4774,12,12.419772
-15.110439,8,12.466148
22.564604,15,12.552928
31.08083,15,12.647277
-30.41286,12,12.716246
-31.088066,10,12.773632
-19.53632,6,12.80738
18.36932,15,12.892046
-25.560564,12,12.959792
-27.628897,13,13.034016
30.565068,15,13.120519
-4.84975,13,13.196382
-26.838784,11,13.260659
-36.810141,12,13.331097
-26.972966,8,13.670466
38.662684,15,13.755399
45.489007,15,13.841337
-32.367589,6,13.874882
-16.292296,9,13.925434
-44.269343,13,14.002267
-26.910108,10,14.061596
37.468148,15,14.147013
29.398534,15,14.232681
25.899509,15,14.317519
42.280179,15,14.403011
45.136907,15,14.494167
7.470471,15,14.579168
-8.1303,13,14.65181
-3.037002,11,14.713576
18.793396,15,14.798163
-18.875021,5,14.827065
21.524467,15,14.91631
46.367546,15,15.298247
36.617065,15,15.383745
2.064919,15,15.467724
41.378177,15,15.552864
28.495129,15,15.637392
-27.71652,15,15.721621
29.325996,15,15.805477
14.95343,15,15.89016
13.618505,15,15.976963
-22.526744,15,16.061617
30.077211,15,16.146269
11.941631,15,16.23337
9.050833,15,16.319684
39.606859,15,16.405645
13.973171,15,16.493716
-26.20135,6,16.826679
32.699815,15,16.916379
19.933944,15,17.001232
41.393015,15,17.086425
16.516086,15,17.172588
39.363871,15,17.259615
39.516046,15,17.34287
34.449716,15,17.427039
43.568045,15,17.513566
30.129497,15,17.600339
42.335535,15,17.683838
25.812697,15,17.771283
-20.164853,9,17.822579
40.023653,15,17.909612
24.698296,15,17.99894
32.107671,15,18.08625
43.029252,15,18.480237
20.924501,15,18.565886
45.550612,15,18.651185
-15.51375,14,18.730456
32.342084,15,18.815262
43.040241,15,18.90031
35.212494,15,18.985247
37.88645,15,19.070962
40.725574,15,19.157473
26.35056,15,19.244011
