#{"t_start": 1765373842.598378, "env_id": "None"}
r,l,t
-74.847028,3,0.57571
-75.974682,4,0.598825
-74.664269,3,0.616347
-74.8473,3,0.634767
-80.555258,4,0.658435
-81.045453,4,0.679176
-78.382627,4,0.704357
-83.266565,4,0.740759
-100.941903,7,0.801534
-77.103942,4,0.825105
-81.106422,4,0.848031
-74.846729,3,0.866879
-87.048882,5,0.898063
-74.696428,3,1.020219
-74.285975,3,1.056789
-87.522401,5,1.086603
-84.281867,5,1.112563
-74.703145,3,1.129123
-74.727818,3,1.145823
-87.766825,5,1.173171
-84.108077,4,1.195341
-95.79937,6,1.228359
-83.862712,4,1.25001
-76.504372,4,1.272939
-74.286137,3,1.28976
-79.947383,4,1.31182
-74.856318,3,1.328188
-82.900951,4,1.35034
-87.186554,5,1.380069
-81.093053,4,1.402672
-83.898092,4,1.42522
-74.282347,3,1.442318
-74.853634,3,1.459543
-83.667033,4,1.479897
-81.031518,4,1.501326
-83.651494,4,1.523219
-97.145332,6,1.556293
-74.73563,3,1.573356
-81.105345,4,1.594421
-74.851518,3,1.611984
-84.082735,4,1.633484
-74.707766,3,1.649633
-96.396979,6,1.682057
-74.732781,3,1.698422
-74.732615,3,1.714988
-81.04019,4,1.736944
-82.834075,5,1.765439
-96.950847,6,1.809981
-90.66284,6,1.843753
-78.415471,4,1.865831
-74.693738,3,1.882577
-87.058389,5,1.908636
-74.85863,3,1.925424
-83.096956,4,1.94641
-83.060384,4,1.968535
