#{"t_start": 1765380064.443617, "env_id": "None"}
r,l,t
36.127387,15,0.808379
-52.649625,5,0.843002
-76.293306,8,0.887686
-22.001133,7,0.927126
-47.01949,11,0.989697
-42.305402,11,1.05162
-30.310333,9,1.103071
-20.322136,13,1.179956
-79.118032,10,1.236277
19.618491,15,1.322418
-28.723586,10,1.391328
-82.659768,7,1.4309
-64.915909,8,1.475031
-37.230631,10,1.531792
24.45099,15,1.616057
-48.491361,8,1.661246
-32.945532,15,1.745398
8.385396,15,1.831556
5.5762,15,1.916957
-46.181521,14,1.997269
-35.359291,6,2.430576
27.420535,15,2.516656
10.282704,15,2.600684
-10.179285,11,2.662456
-5.895029,15,2.748541
-53.386056,15,2.833202
-60.033286,7,2.873024
-27.95163,8,2.923969
-32.082946,6,2.958861
-25.927142,9,3.010523
-38.761056,8,3.058763
13.504665,15,3.143967
12.133417,15,3.245229
-18.638431,15,3.336351
-23.650886,13,3.410478
-2.404268,15,3.498498
-27.499329,15,3.585497
-17.282726,7,3.625159
-43.117514,15,3.7101
-64.823207,11,4.073007
-52.48316,8,4.116851
25.814748,15,4.20248
14.729682,15,4.287698
-21.728205,15,4.373421
-8.279654,10,4.429722
18.786586,15,4.513943
33.222519,15,4.597634
-41.230881,8,4.644321
-23.38264,8,4.690332
-22.640657,6,4.7238
-71.036125,11,4.785849
-56.475015,7,4.828008
19.448721,15,4.91431
-44.511223,6,4.94922
42.138434,15,5.036782
12.967631,15,5.122144
-43.350965,12,5.192315
-32.456641,13,5.266012
-22.747012,14,5.679343
-47.889182,11,5.744
9.713848,15,5.890416
-16.248204,11,5.992266
32.478141,15,6.080479
37.543999,15,6.167263
-39.348398,15,6.252349
-50.348335,15,6.338352
-56.847407,9,6.390502
21.646999,15,6.476846
34.566904,15,6.574571
38.58821,15,6.660494
-8.741908,15,6.748581
8.892763,15,6.8351
-57.125044,7,6.875792
-62.83639,8,6.920732
-6.171183,13,6.994761
-15.45841,9,7.045988
15.635786,15,7.455411
-30.998075,8,7.500052
-92.025669,15,7.584705
19.480888,15,7.684873
-22.71528,7,7.724998
-73.687616,8,7.770291
24.293601,15,7.85353
-50.689277,8,7.902126
14.923849,15,7.985394
11.961227,15,8.070489
-16.736286,13,8.142929
30.589088,15,8.230978
-23.256139,10,8.287454
-61.380965,11,8.35025
-31.434979,11,8.410748
-0.306873,12,8.479672
-18.959195,13,8.553966
-63.123896,8,8.600174
-56.503005,11,8.663624
16.292189,15,9.053823
-17.54023,13,9.131346
1.589581,15,9.217094
48.10451,15,9.303091
-30.346809,9,9.352973
-19.104401,15,9.437415
-5.470301,13,9.510185
-42.033719,9,9.561367
-21.121654,15,9.648261
28.694032,15,9.733877
-1.067623,15,9.820295
30.142963,15,9.906872
-38.056115,15,9.99321
-54.873119,11,10.056119
-2.526279,10,10.113977
-51.462073,13,10.189506
25.232482,15,10.570429
27.910287,15,10.654594
42.573432,15,10.73997
39.687739,15,10.825229
-7.646881,12,10.893537
-23.40266,12,10.969898
30.713053,15,11.065167
10.425565,15,11.154146
26.212457,15,11.238675
30.037103,15,11.323433
37.790972,15,11.411051
40.681252,15,11.499187
-12.603963,14,11.579751
-37.640679,11,11.64307
-14.269916,15,11.72882
26.817457,15,11.818318
29.139865,15,12.20314
-40.252714,13,12.276785
29.444266,15,12.359536
-40.127268,6,12.396549
-8.055352,15,12.483838
48.075723,15,12.569516
36.819177,15,12.655542
-45.634434,8,12.700848
41.466629,15,12.785628
-11.866542,15,12.872261
39.52305,15,12.958224
24.132817,15,13.045226
25.830469,15,13.1322
25.776287,15,13.218138
-38.036118,9,13.268599
32.091948,15,13.353687
9.356537,15,13.439376
-6.679792,13,13.814844
0.82287,15,13.899398
-25.67175,6,13.93437
26.421211,15,14.019626
27.159293,15,14.105512
37.90001,15,14.190915
37.379327,15,14.276199
33.079737,15,14.365161
-47.425633,8,14.410984
28.1715,15,14.496691
46.251205,15,14.583006
32.140339,15,14.669176
4.958292,15,14.754854
-9.850375,9,14.805914
-12.236237,12,14.87475
29.21681,15,14.960729
52.207515,15,15.04606
39.096478,15,15.429669
26.423777,15,15.515229
7.553673,15,15.602198
-12.129767,12,15.673176
27.070879,15,15.75891
-4.44869,15,15.844249
10.173286,15,15.929809
14.368226,15,16.01515
23.004373,15,16.101918
-21.522041,10,16.159558
2.347816,14,16.239973
-41.786344,12,16.307041
-3.103556,7,16.34755
14.862643,15,16.437573
40.299423,15,16.52594
-18.7114,6,16.5617
11.05868,15,16.647198
47.239174,15,17.037292
-7.36917,12,17.107616
35.840819,15,17.193917
-12.525709,8,17.240906
23.679228,15,17.333332
32.279227,15,17.467992
29.367583,15,17.56201
35.510977,15,17.657603
-14.240774,9,17.713266
39.606143,15,17.814657
15.821399,15,18.082215
42.100491,15,18.183957
44.501195,15,18.292302
26.542588,15,18.389702
23.263311,15,18.478573
-12.916986,11,18.543006
37.023093,15,18.95987
23.594469,15,19.051605
36.374339,15,19.139832
24.145898,15,19.231251
31.666281,15,19.324076
11.36637,15,19.659344
34.187058,15,19.935479
38.491652,15,20.103823
28.92217,15,20.191641
-7.800895,12,20.262926
32.457398,15,20.354927
31.656889,15,20.441038
3.840214,9,20.492656
2.822752,15,20.580708
16.146327,14,20.661639
39.634648,15,20.752822
45.976346,15,21.146029
37.001645,15,21.233005
33.595439,15,21.32037
12.00215,15,21.408075
42.557811,15,21.493286
36.73776,15,21.578781
46.868478,15,21.663817
-24.605589,5,21.692816
41.269462,15,21.777615
34.36881,15,21.863016
-13.709815,7,21.906172
29.59517,15,21.991076
30.592744,15,22.076911
40.749278,15,22.163686
51.577109,15,22.254463
44.131494,15,22.345254
20.251735,15,22.73205
50.069575,15,22.818887
9.163744,15,22.905837
48.809645,15,22.992749
-22.833263,11,23.055562
39.267193,15,23.141802
37.181415,15,23.230107
18.693594,15,23.318047
44.019726,15,23.405267
36.091742,15,23.495144
40.4574,15,23.581806
38.534399,15,23.668555
1.385418,13,23.743077
44.132447,15,23.82984
40.477532,15,23.917224
39.105056,15,24.3352
41.997031,15,24.421943
-0.432275,9,24.473788
52.568035,15,24.55936
8.924179,15,24.647083
40.618774,15,24.73198
24.343735,15,24.816987
5.437717,13,24.890773
18.482836,15,24.975695
39.076862,15,25.06035
26.545839,15,25.144824
31.010928,15,25.229755
46.414439,15,25.315143
49.93475,15,25.399956
26.247371,15,25.48799
4.691251,13,25.563378
35.607017,15,25.944631
49.226469,15,26.031375
24.612848,15,26.120025
46.016646,15,26.20951
32.067323,15,26.301276
46.274019,15,26.388511
38.531683,15,26.47493
53.842737,15,26.561202
34.194765,15,26.647235
48.239394,15,26.733101
43.538827,15,26.81894
41.126246,15,26.904807
43.648882,15,26.990711
43.110653,15,27.076247
47.62253,15,27.161458
43.793769,15,27.555664
45.200243,15,27.64266
37.157601,15,27.729254
25.140257,15,27.815702
48.257581,15,27.901948
38.712731,15,27.987768
44.546026,15,28.073981
45.210926,15,28.227204
51.191605,15,28.509854
41.98999,15,28.653884
40.727212,15,28.741294
49.101706,15,28.827545
37.988474,15,28.914287
41.43603,15,29.001168
51.208828,15,29.086854
45.242338,15,29.484908
41.937932,15,29.580534
40.898047,15,29.676382
41.419582,15,29.776767
42.889745,15,29.865046
50.358471,15,29.953228
49.924459,15,30.040339
41.193832,15,30.126968
49.440391,15,30.213651
42.726848,15,30.302298
43.565832,15,30.389947
39.068294,15,30.477636
52.044664,15,30.565048
48.713892,15,30.652518
24.453172,15,30.749146
49.553458,15,31.168919
40.471465,15,31.258372
49.108596,15,31.350448
40.844377,15,31.439099
40.372404,15,31.527201
44.804508,15,31.614417
47.839197,15,31.701851
45.65115,15,31.789279
52.60442,15,31.876444
40.704873,15,31.964418
53.717656,15,32.051138
50.577003,15,32.137919
