#{"t_start": 1765376885.142744, "env_id": "None"}
r,l,t
-21.342686,14,0.576096
12.748931,15,0.661947
-17.826363,14,0.739586
-47.59114,11,0.801533
-75.217641,7,0.84012
-52.253287,10,0.896072
-45.625083,6,0.928982
-23.864067,10,0.985995
-58.710016,14,1.065423
-51.372991,9,1.116382
13.689647,15,1.201403
37.0865,15,1.285926
-46.27912,15,1.370158
-38.165031,7,1.408825
-31.887279,8,1.452787
-10.170433,13,1.52455
-34.717302,9,1.575554
-72.533051,10,1.629695
-40.662936,14,1.707682
32.051163,15,2.140229
-132.972543,14,2.218003
-61.672175,8,2.262369
-29.964926,6,2.297107
15.25118,15,2.380691
-10.912056,15,2.463499
15.166846,15,2.54591
-62.221012,15,2.628767
-49.878337,15,2.713217
-34.274513,6,2.747208
-24.698554,10,2.803942
-60.845104,9,2.854251
-41.473673,6,2.887941
-57.874106,12,2.955781
-70.585554,5,2.983478
-20.73999,13,3.056093
33.27754,15,3.141478
-28.82654,5,3.169837
13.837681,15,3.254318
-67.336821,7,3.293234
2.647001,12,3.360016
-15.573347,15,3.746673
-49.873754,8,3.792101
-43.888707,7,3.830298
30.833014,15,3.914805
23.538371,15,3.998053
9.237136,15,4.0825
-23.22313,6,4.116102
-63.371004,5,4.144192
-7.078454,15,4.227131
-61.599119,13,4.298962
-58.23343,11,4.359727
-20.830075,10,4.415678
-24.058338,15,4.498157
-106.736419,8,4.542142
-40.220263,7,4.580746
-28.757254,15,4.663906
-3.107263,15,4.747261
-23.964417,8,4.793646
-6.015847,15,4.877498
-46.658797,7,4.916833
-5.446248,15,5.301903
-57.149378,11,5.362486
38.091995,15,5.44704
-49.21484,9,5.496835
-84.475398,13,5.568751
-52.809172,15,5.652569
-31.783526,6,5.686102
7.591634,15,5.769036
-24.199286,11,5.830283
-14.416587,10,5.886392
-20.184931,15,5.969737
31.341242,15,6.052611
-46.758374,15,6.13517
-52.813068,10,6.190971
-25.529575,7,6.230585
-10.039173,10,6.286254
-53.046737,7,6.32607
-45.702841,14,6.406167
-35.302943,11,6.466916
6.140584,15,6.851268
7.390148,15,6.935293
-46.811872,7,6.975036
-27.40423,15,7.058456
13.920093,15,7.142265
35.838155,15,7.226983
35.760108,15,7.315962
2.231943,15,7.40074
-27.164008,15,7.484146
-35.395501,14,7.562441
-32.333096,7,7.601432
1.881364,15,7.684074
-40.800557,11,7.744309
-21.949512,9,7.795025
-16.825789,8,7.83982
30.417825,15,7.922564
31.189313,15,8.005996
-55.237406,13,8.378114
-45.250599,13,8.449056
40.936179,15,8.532029
-19.864444,15,8.615082
-35.368934,12,8.681626
-33.710802,11,8.74219
7.29985,15,8.826393
20.241603,15,8.909321
-27.255149,15,8.992426
-43.239319,8,9.036327
-40.160453,7,9.075341
-18.615592,8,9.119497
27.847472,15,9.203163
1.995954,15,9.285742
40.778045,15,9.369754
45.035272,15,9.453308
2.625148,15,9.536566
41.114463,15,9.94524
47.666547,15,10.029188
39.039245,15,10.112148
-47.340509,11,10.173042
-5.751003,15,10.256669
-21.847821,13,10.328607
-64.877029,11,10.389723
-24.655849,11,10.450513
38.295546,15,10.533467
39.202608,15,10.617
15.598966,15,10.699853
-15.116041,11,10.760421
41.050837,15,10.842474
17.545993,15,10.924629
-63.711559,15,11.00759
-29.291219,11,11.067233
32.475986,15,11.149693
16.109197,15,11.532997
-7.403595,9,11.582784
41.964807,15,11.666827
-4.9078,15,11.751359
10.321327,15,11.836309
23.515933,15,11.921515
-8.218602,15,12.00577
40.15766,15,12.09084
23.337867,15,12.176319
14.97261,15,12.261566
-26.385155,10,12.318048
-25.808677,6,12.352107
-48.207238,8,12.397877
16.837663,15,12.482511
-29.802942,7,12.523059
15.45338,15,12.608162
16.266195,15,12.69242
26.553927,15,13.080417
-29.905027,8,13.125603
-14.123362,15,13.211297
-36.11544,8,13.255712
-13.933378,11,13.318484
32.55123,15,13.403024
-5.517232,15,13.486631
-16.862712,7,13.526323
-33.465751,5,13.554891
-13.413912,8,13.599401
-17.186219,8,13.644963
-40.25465,7,13.684047
30.06579,15,13.768484
2.750992,15,13.852201
-27.002354,6,13.886691
32.279368,15,13.970498
38.427905,15,14.055209
12.016918,15,14.138188
35.437965,15,14.221492
7.384842,15,14.60577
43.895084,15,14.691175
18.929636,15,14.775733
-33.346199,8,14.820356
36.178927,15,14.902711
13.936375,15,14.986002
34.951335,15,15.069835
44.775533,15,15.15261
-31.105058,6,15.185692
-41.799132,7,15.225208
39.46599,15,15.309096
-15.263095,10,15.364108
-0.429161,15,15.448555
-15.180691,8,15.493206
25.43312,15,15.576921
26.48822,15,15.661416
18.971557,15,15.74629
-2.970238,9,15.796947
32.591532,15,16.181415
30.09712,15,16.265861
6.344937,15,16.350916
-31.79524,10,16.407495
44.887472,15,16.491851
39.724222,15,16.576609
-6.977691,13,16.649753
31.6603,15,16.734848
20.143375,15,16.820734
-6.528916,13,16.894373
-9.998109,15,16.979658
-26.305852,6,17.014174
-26.684233,11,17.076013
-13.581319,6,17.110172
-16.722881,9,17.161381
22.583749,15,17.246843
-34.812326,6,17.28038
34.432466,15,17.365314
-3.385005,15,17.749764
32.594125,15,17.835666
29.373681,15,17.920493
27.537693,15,18.004438
6.241267,15,18.089793
-14.068857,9,18.140215
-10.17745,12,18.208976
25.030521,15,18.294148
45.374505,15,18.379012
35.397495,15,18.463834
37.133162,15,18.548652
43.047189,15,18.633796
-9.208554,9,18.684136
29.07078,15,18.768468
22.978743,15,18.851681
-5.754139,8,18.896873
40.898806,15,18.979844
