#{"t_start": 1765376885.144701, "env_id": "None"}
r,l,t
-94.239108,13,0.569603
-38.325315,11,0.632947
-76.535827,15,0.716258
-58.681961,9,0.767444
-40.801242,5,0.795244
-100.43592,9,0.84473
-24.330007,15,0.928822
-38.366348,10,0.985682
-33.51215,11,1.047986
-40.002986,11,1.110389
-15.942966,5,1.137908
-65.810424,10,1.194887
-74.21428,7,1.234397
-62.627111,7,1.273765
-45.212572,10,1.329748
-44.663478,8,1.374978
-44.342355,8,1.419436
-56.553074,14,1.496766
-50.094523,9,1.5461
17.656136,15,1.629436
-1.558278,15,1.712994
-87.330621,10,2.117373
29.716445,15,2.201199
10.30888,15,2.285404
-89.401283,6,2.318994
-50.595868,6,2.352248
-22.238495,13,2.424313
-8.354101,12,2.489929
37.871958,15,2.57317
-30.254011,10,2.628454
-45.39598,7,2.666242
-67.972733,8,2.712923
-58.218362,12,2.781287
-47.111899,5,2.808928
-49.920796,9,2.85947
-35.291125,15,2.943875
-31.011036,7,2.982836
-60.06787,9,3.033552
5.572114,15,3.11737
-40.760229,11,3.180304
-53.757872,7,3.219284
-36.588904,10,3.2759
19.704743,15,3.359719
35.096444,15,3.746371
-75.127999,11,3.807811
-109.615891,14,3.885715
-34.742419,6,3.919612
-32.108631,9,3.969642
-51.589419,13,4.042453
-36.839382,9,4.092936
-14.028365,10,4.148957
-32.06117,10,4.204547
12.242352,15,4.287976
-30.374389,6,4.320293
7.221894,15,4.403541
-59.961379,9,4.453156
-54.56987,5,4.480537
3.70226,15,4.563614
-75.907436,8,4.607707
-49.264258,9,4.657383
-36.89272,8,4.702482
17.025843,15,4.787369
-3.468133,9,4.83766
-60.732387,9,4.888412
-35.281118,12,5.255736
-90.723854,12,5.323222
24.634813,15,5.406429
-10.883226,15,5.490836
-42.28453,5,5.518055
7.172277,15,5.601588
8.863905,15,5.685773
-3.34999,15,5.768726
-18.639472,13,5.84076
-53.325662,9,5.891412
-80.902741,15,5.974945
-38.174516,15,6.057829
-77.434683,11,6.117776
-20.719688,9,6.168194
39.383547,15,6.252502
-24.073024,9,6.302647
-15.414575,9,6.354401
-22.866132,15,6.438557
-35.851561,7,6.477637
-18.45798,15,6.86152
30.880162,15,6.946146
5.275891,15,7.02958
-41.397487,7,7.06871
36.812672,15,7.153088
20.635939,15,7.237695
-44.860292,10,7.294897
-68.123054,9,7.349659
33.799889,15,7.433648
-14.727436,12,7.500492
-28.890924,13,7.572885
-58.721145,4,7.595315
-29.584205,9,7.644407
43.920245,15,7.727336
