#{"t_start": 1765387522.274267, "env_id": "None"}
r,l,t
31.046112,15,0.769251
-70.129318,9,0.820551
-44.25254,15,0.907404
-15.342278,15,0.990965
10.805664,15,1.074637
28.860862,15,1.19057
-66.014356,11,1.277137
-76.10785,7,1.317596
4.103762,15,1.40109
20.890508,15,1.485504
-17.301164,8,1.530625
-69.912475,14,1.608886
-46.592973,10,1.664525
5.19523,15,1.747903
23.442187,15,1.830847
-32.888532,8,1.875306
33.565811,15,1.959821
-16.376129,13,2.482069
39.71407,15,2.566559
21.919915,15,2.650941
-44.53995,13,2.723024
-34.63575,11,2.785439
-9.872994,13,2.864393
3.839614,15,2.949309
27.521418,15,3.035664
-22.570267,10,3.092512
-45.726818,7,3.132293
-50.167344,7,3.179921
-50.105225,9,3.232022
-46.744113,5,3.262291
-56.45383,10,3.31882
30.249383,15,3.404274
-33.819574,9,3.455498
16.292854,15,3.539012
-19.529867,8,3.590616
-26.272403,15,3.685015
-91.416212,12,3.767149
32.253406,15,4.231373
-35.798253,6,4.267076
-16.558057,15,4.386315
-50.857488,11,4.464068
-94.541801,11,4.53358
-46.592842,7,4.574868
-6.617495,15,4.662357
-39.80748,10,4.72927
-8.289776,15,4.814735
-67.132659,7,4.853953
-41.698462,6,4.891678
-34.130802,10,4.948397
-4.49282,15,5.040683
-15.926719,14,5.134943
-42.031982,15,5.228078
-50.068574,8,5.276794
-10.923051,7,5.319371
27.631247,15,5.407332
-6.50142,15,5.50929
-28.234295,15,5.909536
-35.674817,12,5.975711
28.320697,15,6.063725
-52.696754,10,6.121572
-11.539778,12,6.188932
-47.054146,9,6.238382
-34.996333,15,6.327368
22.031806,15,6.414239
-19.92774,15,6.505431
-84.299794,9,6.557375
-19.800608,15,6.640881
-51.584723,11,6.702376
0.724027,15,6.787068
21.534036,15,6.875349
36.899192,15,6.961339
25.932245,15,7.046392
-21.898994,15,7.134965
14.443389,15,7.545891
-42.747876,9,7.59959
-25.466163,6,7.634196
-26.015945,15,7.71953
-10.813402,10,7.776494
-11.882782,14,7.8562
-59.970066,10,7.914945
21.157484,15,8.004052
24.857673,15,8.088717
-76.996307,10,8.147241
-43.621384,11,8.210072
12.076187,15,8.298179
1.228824,15,8.382657
-42.272157,8,8.428115
-30.946053,15,8.514557
-29.239587,9,8.564093
-55.283481,7,8.603384
-11.088537,10,8.658549
-57.445527,7,8.697792
-53.559919,9,8.748872
-27.518198,5,8.77935
-57.651836,8,9.136052
33.735316,15,9.221761
-23.426892,10,9.278887
28.847512,15,9.365674
-25.77163,6,9.399498
-29.810523,14,9.477214
-55.77437,15,9.561037
-18.02694,12,9.628603
-41.481215,10,9.685041
17.38278,15,9.770896
-33.083896,9,9.821832
21.433329,15,9.905899
25.27267,15,9.991642
-68.750866,12,10.058233
-34.21548,6,10.093238
-6.160337,15,10.178931
-24.745192,15,10.265822
-17.163867,6,10.299339
16.750867,15,10.690826
-3.583351,14,10.769883
-44.475789,6,10.804811
0.014638,14,10.883723
-20.598799,9,10.935477
-65.236187,7,10.974844
-34.652556,14,11.051928
17.630706,15,11.141468
-55.18804,8,11.186907
25.06688,15,11.271377
31.051735,15,11.356853
43.329949,15,11.444372
22.194101,15,11.528057
37.737679,15,11.613476
32.370836,15,11.699086
33.589865,15,11.781779
-34.449357,6,11.816001
40.908104,15,11.899283
-64.389203,14,12.290032
-29.757113,10,12.34712
23.29848,15,12.430915
-10.606264,9,12.481318
-33.60675,10,12.537975
4.038056,10,12.594628
12.074635,15,12.678677
-20.62344,12,12.744256
-51.475433,11,12.806778
-57.549411,14,12.886015
-28.024671,10,12.941566
35.703342,15,13.025189
-22.110411,6,13.05865
18.416263,15,13.142561
32.214129,15,13.225815
48.203078,15,13.309402
-32.054547,11,13.370316
35.673132,15,13.454555
-6.965823,10,13.510527
3.099156,15,13.900974
42.938682,15,13.986551
-1.165856,13,14.060496
-27.97357,15,14.14578
-29.162851,12,14.213513
25.114895,15,14.300436
47.809344,15,14.388637
42.415031,15,14.475963
-21.93982,7,14.516393
30.690058,15,14.603425
14.340285,15,14.694654
26.451075,15,14.781066
-3.137131,7,14.822616
-27.881131,10,14.880259
43.00127,15,14.966901
-55.456906,6,15.002888
-21.678848,8,15.048967
-1.107496,13,15.124593
47.159332,15,15.521682
35.700838,15,15.607939
0.101277,15,15.693281
7.119828,15,15.779618
24.966719,15,15.865776
30.494947,15,15.951986
26.470342,15,16.039298
48.116689,15,16.13064
32.704458,15,16.216371
21.955346,15,16.302463
18.308004,15,16.385953
-0.970386,14,16.464242
-3.338547,12,16.531655
42.161021,15,16.616286
-11.355816,10,16.672201
20.453103,15,17.068833
33.917082,15,17.157664
-29.737885,10,17.215927
6.929032,11,17.282592
11.346823,15,17.369612
24.258007,15,17.459586
29.075031,15,17.548908
17.240624,15,17.696544
34.601614,15,17.791261
34.795958,15,17.879522
-2.024742,13,17.957937
41.934053,15,18.048262
43.543299,15,18.149838
-24.482697,8,18.202131
31.115521,15,18.295897
3.833749,15,18.392489
6.771968,15,18.798689
-15.436665,6,18.834149
41.27766,15,18.921586
