#{"t_start": 1765382135.406249, "env_id": "None"}
r,l,t
-66.93234,15,0.605304
-64.928245,6,0.640709
5.411563,15,0.724399
-46.470272,14,0.805852
-17.747467,12,0.872251
38.831355,15,0.955629
-5.587514,15,1.042133
1.650454,15,1.135206
-42.813838,7,1.182206
-107.57978,8,1.227387
30.228003,15,1.312794
-60.059518,12,1.380457
-38.198691,7,1.419053
-34.010516,6,1.452174
-8.878675,15,1.536248
-47.567061,5,1.565337
-35.88159,9,1.615107
-8.373558,14,1.693275
-86.260004,7,1.73126
38.928526,15,2.196042
-17.195849,6,2.228744
35.489085,15,2.316571
-11.479971,10,2.37461
18.244496,15,2.457906
-24.698582,15,2.541594
36.733383,15,2.626444
-31.478905,9,2.676914
-49.306746,12,2.744684
-82.583748,13,2.816706
-74.268474,7,2.8603
-24.944897,8,2.904434
6.811409,15,2.987385
24.638991,15,3.071126
-45.433623,14,3.147957
-29.359262,7,3.186129
-61.449503,10,3.240659
-18.542056,6,3.274277
-34.507214,9,3.327218
-72.668779,10,3.383107
-46.057119,5,3.4112
0.793954,13,3.794374
-97.602913,9,3.844318
10.113181,15,3.926752
32.937332,15,4.010566
-19.379659,14,4.087912
-17.163763,9,4.139752
-20.722989,10,4.196676
26.836631,15,4.280313
-75.991829,8,4.326472
35.224708,15,4.411108
11.550357,15,4.495144
-46.905729,13,4.569649
10.250385,15,4.653394
-64.773429,15,4.73812
-37.872796,7,4.77777
-40.993054,6,4.811924
-55.420539,7,4.850874
-20.481617,15,4.934563
-79.764357,10,4.990084
-89.186156,12,5.368456
-62.544228,10,5.424322
-51.648689,5,5.451927
-52.398655,10,5.507601
-28.936471,11,5.569574
-24.723047,13,5.641487
-40.810792,12,5.707965
44.777072,15,5.790653
-39.329284,5,5.819851
-24.040096,14,5.898051
-72.595451,9,5.948786
-28.840685,15,6.030754
13.240381,15,6.116702
-37.205721,8,6.162468
-5.591101,15,6.246328
41.590864,15,6.332923
-74.281754,9,6.383325
18.350646,15,6.467129
-37.192564,7,6.506002
-0.210717,11,6.566423
-34.27694,12,6.957934
23.020707,15,7.043056
27.541516,15,7.13071
14.961967,15,7.215122
-66.894361,8,7.261027
-24.768616,9,7.311649
-26.51752,15,7.397321
27.67934,15,7.486602
35.50229,15,7.569041
12.079725,15,7.652493
-27.669058,11,7.715488
-42.488472,10,7.770415
15.182442,15,7.854236
26.589211,15,7.93963
-5.950541,13,8.011599
-1.357775,15,8.094534
-15.831558,8,8.139528
-32.006299,6,8.17265
-12.191112,15,8.568649
-48.815204,5,8.596492
42.636012,15,8.679561
27.743505,15,8.763146
-67.651961,15,8.848337
-6.998888,14,8.926008
34.568713,15,9.011159
-26.857775,6,9.044584
-85.071574,8,9.089956
-27.975371,14,9.168055
-48.656835,15,9.257413
-28.748843,15,9.344752
-27.79087,5,9.373518
20.117165,15,9.456816
-39.059653,15,9.543436
-30.104491,8,9.592669
28.268917,15,9.681618
35.647604,15,9.773245
-31.526793,15,10.167455
7.319347,14,10.248836
-7.768255,10,10.307208
-25.592714,8,10.35381
-41.352764,10,10.409529
-65.007705,7,10.449832
4.06976,15,10.534992
-48.458075,13,10.610031
1.87638,14,10.689581
-83.610566,10,10.746233
-6.566455,12,10.814217
-25.818795,7,10.854477
-8.823743,10,10.91434
-28.638438,15,11.001367
-47.324657,15,11.087153
24.396238,15,11.171857
-33.364367,14,11.253791
-4.66734,15,11.340075
-36.403812,12,11.949569
45.458972,15,12.037425
-2.808488,15,12.124156
11.252296,15,12.208957
-17.189743,15,12.296661
19.884419,15,12.384601
25.521457,15,12.471195
36.784709,15,12.557979
41.661706,15,12.647523
0.210428,15,12.735133
10.236811,15,12.821891
-26.086747,9,12.873887
34.102487,15,12.960573
-44.744247,11,13.024407
25.86053,15,13.112791
41.540307,15,13.200275
41.231152,15,13.598152
-18.610044,9,13.762499
19.211606,15,13.857136
-24.327678,10,13.917731
33.548785,15,14.009832
-48.9511,7,14.052633
8.47072,15,14.140499
-3.582279,15,14.225043
23.971534,15,14.309737
34.905062,15,14.3962
47.091442,15,14.480987
19.860517,15,14.566555
14.911392,15,14.652697
-26.584069,6,14.686529
10.395063,15,14.774992
4.351596,15,14.863203
27.097736,15,14.951638
-28.638227,9,15.32248
-6.789147,9,15.3761
-16.122693,10,15.433839
46.273071,15,15.519887
-47.939999,8,15.566273
35.97172,15,15.65255
38.223005,15,15.739054
-5.097659,11,15.802308
10.21796,15,15.888494
-20.365307,15,15.975006
26.011692,15,16.060761
39.324057,15,16.147603
35.08685,15,16.232914
9.370278,15,16.318331
36.449516,15,16.405397
0.977819,11,16.468678
34.312039,15,16.55361
49.640661,15,16.94385
26.129972,15,17.03013
36.517356,15,17.117319
42.509448,15,17.203915
-18.520349,11,17.267394
44.284069,15,17.353447
18.932805,15,17.442195
-22.037618,8,17.488881
21.370321,15,17.577727
22.445212,15,17.693794
31.832554,15,17.780949
29.276519,15,17.86807
-30.754469,12,17.936208
-15.157874,7,17.976517
37.408985,15,18.063814
-5.282621,11,18.12757
43.679562,15,18.21348
50.506411,15,18.615206
26.691408,15,18.702782
5.398418,15,18.822754
-20.252713,13,18.925824
25.775336,15,19.05816
19.491482,15,19.173369
-37.12189,6,19.207644
-25.838112,7,19.250006
54.024514,15,19.395757
37.088653,15,19.487223
43.2618,15,19.573568
14.691313,15,19.660987
5.367557,15,19.748009
-5.866876,7,19.78732
45.439742,15,19.874048
32.011865,15,19.963774
3.344615,15,20.051845
22.52226,15,20.445661
-16.457481,10,20.503346
40.050834,15,20.589156
44.551122,15,20.677761
12.865737,15,20.764392
-20.357404,10,20.82203
26.636592,15,20.908275
2.924581,12,20.976841
40.899722,15,21.064693
34.096643,15,21.158241
34.301023,15,21.245421
52.69041,15,21.33246
33.314821,15,21.41929
42.979419,15,21.505924
28.821389,15,21.591998
-8.773611,15,21.989668
5.213797,15,22.076608
46.783985,15,22.191487
37.985392,15,22.329708
40.559274,15,22.427731
44.639921,15,22.520595
49.864213,15,22.618283
-16.220331,9,22.669283
30.504802,15,22.756789
53.192076,15,22.843302
41.879329,15,22.929567
54.63796,15,23.014974
34.326028,15,23.10031
45.826127,15,23.1891
26.307067,15,23.276238
37.962133,15,23.365631
50.137199,15,23.758202
39.588631,15,23.843641
48.730316,15,23.928653
48.181251,15,24.014224
28.788808,15,24.09958
31.668105,15,24.184714
47.815036,15,24.270359
32.353469,15,24.357749
29.732846,15,24.446008
48.598512,15,24.53107
31.537081,15,24.616331
40.754753,15,24.705294
39.807645,15,24.797021
25.758132,15,24.881653
38.248268,15,24.967286
41.352422,15,25.375247
49.551213,15,25.468853
47.453334,15,25.561639
47.840944,15,25.648472
30.494196,15,25.738174
31.126787,15,25.82585
15.606354,15,25.916488
55.689444,15,26.0026
50.615517,15,26.087466
44.494889,15,26.172997
41.124008,15,26.259391
36.013346,15,26.345757
51.755839,15,26.433837
30.012045,15,26.519755
