#{"t_start": 1765383143.069725, "env_id": "None"}
r,l,t
-35.065174,8,0.62703
-88.327118,8,0.672781
-71.327728,7,0.715612
-33.687367,15,0.799895
-104.475212,10,0.855256
-47.875013,15,0.939114
34.70137,15,1.023928
-26.821928,8,1.069549
-12.105189,9,1.119748
-56.876853,8,1.164769
-30.543715,10,1.227624
-40.614577,6,1.263555
-37.396512,15,1.350107
-95.348653,6,1.38481
-41.929798,12,1.453339
-21.896821,8,1.499681
-46.148417,14,1.578967
-16.292173,5,1.60724
-83.565071,6,1.641633
-19.108177,15,1.730865
31.802715,15,1.817653
-35.890887,13,2.274935
-21.141211,6,2.309807
-15.653314,15,2.394974
-59.353189,15,2.481128
-70.199455,12,2.550456
19.378808,15,2.641706
-85.532492,9,2.695809
-40.229018,7,2.737559
21.626255,15,2.826374
-120.379787,11,2.889471
35.209829,15,2.974669
-79.807388,8,3.019934
33.062666,15,3.112514
-49.6075,8,3.160315
-61.539014,8,3.207132
13.676331,15,3.290522
-15.154243,15,3.38011
-54.492927,9,3.43364
-85.567387,12,3.502211
33.063304,15,3.926184
-26.670068,9,3.978236
-29.820314,8,4.024471
-104.508351,8,4.070196
-28.921483,10,4.131689
-14.532421,8,4.176253
-24.071131,9,4.228336
-10.065874,15,4.314511
-22.232534,10,4.3709
36.323795,15,4.459057
-36.345183,12,4.531041
-40.20738,6,4.565297
-40.053076,11,4.62619
-76.519791,11,4.689349
-36.859798,6,4.728915
-47.560785,10,4.790893
-32.414313,12,4.859924
-29.832037,8,4.906902
-38.346769,4,4.93006
-26.081073,11,4.994753
13.05503,15,5.08223
-38.916231,13,5.163389
-50.984062,9,5.225072
26.489455,15,5.651054
-18.397553,11,5.712617
-29.244155,6,5.752006
-18.200913,9,5.803467
-34.124074,15,5.889544
-19.351021,15,5.974773
14.975179,15,6.065899
40.003734,15,6.154563
14.334273,15,6.242775
-15.658564,15,6.331276
-4.953351,15,6.422617
-67.867532,8,6.470297
-2.858328,11,6.533437
-27.48149,14,6.613323
-4.75071,15,6.702275
-30.606097,9,6.754863
-43.383768,12,6.824244
31.547468,15,7.253965
-62.351871,8,7.301573
17.267468,15,7.392448
17.801654,15,7.480142
32.106463,15,7.571069
-51.081728,5,7.600099
-22.111192,8,7.646525
-65.385713,8,7.692234
-49.065344,5,7.720657
19.21754,15,7.807726
-33.486034,15,7.896566
-46.835085,13,7.972945
-11.308687,12,8.044355
-34.877855,6,8.079997
3.078953,15,8.168849
6.798133,15,8.256797
-7.795724,11,8.325566
33.624234,15,8.414459
-29.19319,7,8.456299
-11.928561,13,8.532305
-25.714294,8,8.931892
36.15816,15,9.027434
44.205655,15,9.119272
-11.369117,15,9.209138
-51.766339,12,9.282748
-17.885796,9,9.338516
2.052451,15,9.428985
-19.198948,9,9.483246
-14.054695,15,9.576536
-47.517805,8,9.626443
-44.595146,11,9.693597
34.878981,15,9.782599
-24.164331,14,9.864832
-38.437664,7,9.905325
19.536894,15,9.993642
41.055017,15,10.079915
21.335537,15,10.167875
34.123619,15,10.687426
-40.960697,11,11.900221
15.30957,15,11.991862
23.169281,15,12.082542
24.360524,15,12.189822
-40.880118,12,12.265219
36.195535,15,12.530914
-32.534224,9,12.590362
-62.321,7,12.643045
-10.041128,12,12.716247
-51.148426,5,12.748779
-2.139925,10,12.811833
-4.736802,10,12.872332
-13.251438,12,12.948
-42.398162,15,13.052008
-47.178266,12,13.127793
17.350443,15,13.220215
18.855065,15,13.313141
-13.605184,13,13.394629
39.904166,15,13.840642
-69.672658,7,13.882029
34.303561,15,13.975276
-2.126022,15,14.070465
-33.288869,15,14.162648
-21.615775,15,14.253033
23.553558,15,14.346304
-17.560656,15,14.443576
-0.117548,14,14.52963
-26.7464,5,14.561447
39.165254,15,14.656657
-22.087319,10,14.723311
-36.113551,6,14.762244
-32.085677,12,14.846844
39.600834,15,14.952789
46.264853,15,15.064617
4.25981,15,15.18117
10.067552,15,15.277895
49.521627,15,15.711207
-62.383696,6,15.747585
-54.891646,8,15.795221
16.763568,15,15.88688
12.528774,15,15.979199
34.63289,15,16.068951
-49.269508,14,16.155327
26.789569,15,16.25038
43.286151,15,16.342999
42.021636,15,16.435223
35.767628,15,16.526038
-43.811999,15,16.617718
-3.495903,15,16.710057
10.91392,15,16.805946
-5.317096,15,16.898971
35.939535,15,213.756555
33.662653,15,214.229897
-16.263361,14,214.326352
48.649447,15,214.602947
-8.69669,13,214.853215
29.986462,15,214.998192
56.15628,15,215.135102
-32.936961,7,215.186358
5.643195,15,215.333533
38.268669,15,215.438829
-17.174794,12,215.514749
8.669101,14,215.679065
-25.689182,14,215.780635
-40.656306,8,215.834408
37.83522,15,215.933328
-31.455113,14,216.034603
16.643415,15,216.14691
-6.956814,15,216.738889
1.340358,15,216.871089
8.806602,15,217.001397
-2.615002,12,217.104984
-8.80653,7,217.166651
-12.285849,14,217.297238
25.472121,15,217.445403
26.740609,15,217.596389
21.472493,15,217.742697
21.775891,15,217.904038
-14.444201,11,218.023489
-9.50392,10,218.141816
-10.010155,10,218.267479
8.528375,15,218.461361
39.115401,15,218.66154
19.748319,15,218.857574
23.160864,15,219.05487
34.31582,15,220.18624
29.024569,15,220.381734
-11.800554,15,220.55113
26.139377,15,220.722413
-9.578881,12,220.845834
47.210475,15,220.993098
-12.668228,12,221.110429
-7.310009,12,221.227761
25.530237,15,221.374809
20.629255,15,221.521379
28.761121,15,221.668192
33.483026,15,221.814336
25.230118,15,221.962397
-30.073892,9,222.051058
40.894228,15,222.197007
-18.064052,15,222.328666
-23.795794,6,222.384203
36.760192,15,223.638417
29.815437,15,223.871247
12.110218,15,224.103371
48.851516,15,224.405606
31.30732,15,224.738629
-2.390898,10,224.980604
-17.988241,6,225.158126
37.649897,15,225.533199
28.311889,15,225.834242
44.021324,15,226.139729
-13.855679,6,226.262531
