#{"t_start": 1765380064.444417, "env_id": "None"}
r,l,t
-68.460085,9,0.772797
-22.902307,8,0.823024
-57.707571,11,0.887697
6.632191,15,0.972482
-13.621968,15,1.057343
21.956722,15,1.143597
-51.321856,9,1.196255
-26.764995,13,1.270573
-73.408567,5,1.29824
-53.126918,4,1.324162
38.615229,15,1.419719
-21.665738,15,1.503327
19.722285,15,1.587475
-39.991127,7,1.627387
-70.886591,6,1.660799
-58.117706,7,1.699874
14.070774,15,1.784887
-26.726928,7,1.825268
-55.098217,13,1.899305
7.180755,15,1.985511
11.976498,15,2.470718
-39.309318,4,2.494032
-19.659381,11,2.555727
-84.759228,11,2.617579
-22.82514,5,2.645289
-75.835528,7,2.685197
-41.321186,8,2.730564
-54.85798,13,2.80503
-37.005037,14,2.886402
-60.037781,11,2.952802
-30.729418,7,2.993293
-23.690063,7,3.036251
-40.121633,11,3.097358
-27.349318,7,3.13662
-24.611769,9,3.199122
-19.356684,9,3.256994
-14.105645,15,3.348009
33.440213,15,3.432749
-35.183252,7,3.475001
27.460693,15,3.560326
-67.154107,7,3.602268
-60.132441,10,3.658875
21.119592,15,4.044417
-62.379652,9,4.094459
28.280896,15,4.179526
37.424254,15,4.265051
11.344783,15,4.350794
-52.361821,5,4.378616
-13.543266,15,4.463639
-6.537857,11,4.525366
-71.714015,13,4.597774
14.465555,15,4.684451
-65.284678,14,4.76276
41.001908,15,4.85166
5.082696,15,4.936955
-5.42684,15,5.023928
12.547788,15,5.110266
-72.714751,10,5.168599
-55.218292,9,5.220265
-12.146916,15,5.305351
-52.941833,7,5.679077
-25.618409,8,5.725883
-48.211616,7,5.766742
-18.405624,10,5.881429
-52.996175,6,5.954361
-20.459314,6,5.992343
-21.473147,13,6.068648
30.38715,15,6.154913
-42.027304,7,6.195671
-39.119745,6,6.229485
-58.475775,11,6.293222
24.356668,15,6.379101
-23.271444,11,6.441383
-14.504528,8,6.496798
-22.360926,9,6.550635
6.682962,15,6.637096
40.84044,15,6.725499
4.843243,15,6.810985
32.57154,15,6.898346
-40.437073,13,6.97176
-34.648681,12,7.039526
-31.392279,15,7.44896
-13.436401,15,7.533125
-41.341583,9,7.595526
25.86725,15,7.685081
-45.568539,12,7.75371
7.252048,13,7.825585
-30.981444,9,7.875905
-26.48229,7,7.918837
-6.792665,15,8.002614
-0.977846,11,8.064429
-40.303174,10,8.121057
19.373489,15,8.208258
-57.012845,11,8.270287
7.308856,15,8.355916
9.703834,13,8.427431
23.969785,15,8.513319
-24.371631,6,8.548048
29.699395,15,8.634873
27.724321,15,9.024703
28.483362,15,9.113577
-10.732567,14,9.193204
-38.156081,7,9.234177
-30.651333,10,9.291579
23.881956,15,9.375645
3.591622,15,9.45978
-35.900975,11,9.521489
-4.513942,13,9.595712
-59.100325,5,9.624208
24.301358,15,9.710243
-79.158943,13,9.78447
37.714811,15,9.871588
16.079741,15,9.957968
5.244392,15,10.044504
-24.680862,15,10.131389
-80.494261,12,10.200846
-0.779664,11,10.261978
-41.155214,9,10.610088
-36.246551,14,10.68901
-19.056398,13,10.762942
-32.428327,13,10.83616
-20.641689,12,10.905713
-16.854745,15,11.001588
-21.556866,13,11.083623
-49.483007,11,11.147827
-18.093698,9,11.19957
-10.70998,12,11.267047
21.86617,15,11.35241
-52.955397,9,11.404824
-19.139023,9,11.457737
39.348877,15,11.545265
-25.003424,7,11.586071
-39.982184,6,11.620525
-21.532351,13,11.694021
18.313851,15,11.782762
-29.006138,6,11.818379
-37.603792,9,11.869169
-11.332341,15,12.254768
-30.323972,9,12.304721
37.842,15,12.390581
21.076547,15,12.477497
-5.855256,11,12.540903
-23.132157,10,12.598078
19.538276,15,12.683665
-62.215679,12,12.751369
1.066082,15,12.837886
-29.056341,15,12.924148
6.203857,15,13.010408
-24.489046,15,13.096387
-33.882704,10,13.15484
3.349761,15,13.24101
-17.479009,12,13.309092
8.427144,14,13.388353
-24.311414,8,13.433321
20.582702,15,13.820537
-23.983134,15,13.905175
-7.252357,15,13.989758
26.205581,15,14.075389
26.641772,15,14.160741
12.395278,15,14.247
-15.060532,12,14.319221
-22.739977,9,14.370811
38.896168,15,14.456437
33.214029,15,14.542705
43.075934,15,14.628877
-0.823515,11,14.692323
34.99471,15,14.778082
33.669996,15,14.863239
-15.742036,10,14.920762
19.940358,15,15.006108
24.337084,15,15.389377
40.877479,15,15.475713
11.48144,15,15.561681
-22.963996,14,15.643104
-30.257841,6,15.678629
21.530657,15,15.764739
39.702806,15,15.850025
48.111943,15,15.935563
30.535381,15,16.020905
31.360418,15,16.10781
25.140309,15,16.194053
-3.196993,13,16.267957
34.419318,15,16.353945
40.36276,15,16.444094
34.51984,15,16.532369
23.888228,15,16.618212
-3.8132,11,16.984422
-10.718617,9,17.037486
-12.832407,15,17.124557
34.766286,15,17.211186
31.954218,15,17.299231
47.079166,15,17.410811
15.494178,15,17.531288
18.866082,15,17.626466
29.783347,15,17.721789
-14.887133,8,17.776715
31.295173,15,18.033374
-13.020183,8,18.098232
43.363927,15,18.197372
35.90111,15,18.304516
40.467514,15,18.401812
34.599591,15,18.490461
20.231853,15,18.901181
43.75303,15,18.997511
4.516983,15,19.086805
34.095589,15,19.175505
51.817186,15,19.266143
17.258313,15,19.391464
33.241136,15,19.771226
42.909344,15,19.973148
41.670513,15,20.139572
35.958872,15,20.226875
6.258225,15,20.319606
40.121114,15,20.406897
-25.618354,10,20.463659
36.120639,15,20.550166
-24.665165,10,20.610121
24.015634,15,20.698189
33.903878,15,21.093411
47.030174,15,21.180344
8.572965,13,21.256995
27.69681,15,21.34397
31.052117,15,21.43149
43.720878,15,21.516284
39.632027,15,21.601762
37.944349,15,21.686918
38.057422,15,21.771572
41.635172,15,21.857004
40.380848,15,21.945953
-10.249937,11,22.008048
35.165108,15,22.093993
35.801727,15,22.181723
23.357173,15,22.272757
39.464539,15,22.363472
48.135744,15,22.749705
44.436638,15,22.836333
37.318697,15,22.922968
43.070339,15,23.010009
47.556963,15,23.096482
28.704592,15,23.183341
40.365698,15,23.27163
37.374854,15,23.359196
50.296134,15,23.449336
10.440162,13,23.524288
-17.385972,15,23.610962
19.623086,15,23.698002
49.687987,15,23.784437
47.156894,15,23.870913
-3.472437,9,23.922951
44.100144,15,24.341142
21.707572,15,24.427755
44.747102,15,24.513425
24.197588,15,24.601276
53.122012,15,24.686282
41.347504,15,24.771496
41.224801,15,24.856155
25.597135,15,24.940935
47.098496,15,25.026072
47.752252,15,25.11114
43.695046,15,25.195812
-0.469336,12,25.264099
34.71696,15,25.349241
31.02917,15,25.434002
46.307973,15,25.522992
37.876744,15,25.904251
