#{"t_start": 1765383143.070569, "env_id": "None"}
r,l,t
-16.170292,6,0.615516
-39.721055,6,0.648993
-58.54541,14,0.731923
-39.335122,11,0.793658
21.798951,15,0.877658
-27.228382,7,0.916689
-3.627175,15,1.00073
-130.005813,10,1.0575
-41.619252,5,1.086081
24.104613,15,1.171022
-49.595883,8,1.22118
-88.599362,10,1.280574
7.436934,15,1.367189
-15.641935,7,1.407107
-85.766105,13,1.48198
-96.690236,10,1.539365
-0.318873,15,1.624833
30.730185,15,1.710869
-32.432466,7,1.754315
-59.9119,14,1.834902
49.751325,15,2.303467
-37.885485,8,2.348424
-86.532864,10,2.405924
-125.092338,7,2.446392
-50.402551,15,2.533135
-13.004273,8,2.58075
-45.766136,12,2.654172
-69.969251,6,2.689448
-53.259144,14,2.774517
23.548654,15,2.86119
-53.441955,13,2.934586
-19.549727,11,2.998229
7.172044,15,3.08415
-3.316636,15,3.177291
-69.554737,9,3.229261
-50.473545,6,3.26185
-72.101195,10,3.322951
6.700031,15,3.407829
-70.326206,9,3.462153
-40.450163,12,3.533579
-38.788219,13,3.943019
-76.990553,10,4.000588
-31.53924,7,4.041466
-66.693416,8,4.08883
-34.188161,6,4.125855
-24.471994,7,4.165072
-109.440146,15,4.250972
-13.833862,13,4.326069
-72.809703,15,4.410067
-40.159505,10,4.470458
37.081745,15,4.559447
13.210342,15,4.643306
-25.680048,8,4.690442
29.193679,15,4.784919
-28.71761,10,4.842427
-5.392084,15,4.930223
-0.009518,15,5.017253
25.237935,15,5.107446
32.970245,15,5.201557
24.331966,15,5.633691
24.248406,15,5.719039
-37.375192,14,5.803671
-78.004133,10,5.861476
-21.609458,12,5.928381
-49.118289,8,5.974959
-72.911531,13,6.053739
-34.803002,10,6.114757
-14.250026,6,6.148101
-40.890049,10,6.206795
-16.795909,15,6.296882
47.945674,15,6.383457
-42.008413,5,6.416388
-103.862635,12,6.487027
-30.021094,13,6.562581
-28.14561,6,6.596003
-42.367531,15,6.684374
-62.613195,9,6.736418
-50.516269,10,6.795447
-117.388874,7,6.835617
-73.694796,13,7.254005
-2.109992,15,7.343276
-8.320843,9,7.397953
-26.483201,15,7.486551
29.475363,15,7.577081
-51.280505,10,7.634747
2.823163,15,7.720895
-68.486176,14,7.800891
-58.849949,14,7.884717
45.011896,15,7.973144
-26.424808,15,8.062293
13.970055,15,8.149587
-12.875104,13,8.225344
-74.768065,8,8.274477
-19.045568,11,8.342917
44.548168,15,8.432959
-32.12631,15,8.520087
19.64049,15,8.964854
-43.530308,6,9.002349
-36.628966,7,9.045993
-35.168929,15,9.137062
13.696868,15,9.227244
5.896754,15,9.32034
-16.331379,12,9.392464
-14.466914,9,9.446861
-66.789436,12,9.520404
-25.569079,8,9.570221
-80.640352,10,9.632647
2.647933,15,9.723078
-24.517052,7,9.764107
-35.338208,11,9.831215
37.479427,15,9.916887
-32.496311,13,9.993539
30.389094,15,10.080126
48.687817,15,10.168178
21.103645,15,10.724963
-18.047087,8,11.881626
35.420242,15,11.972892
-20.77957,11,12.039662
43.59889,15,12.130456
-8.611222,11,12.214526
-15.014511,11,12.284603
31.809049,15,12.550827
19.437786,15,12.655921
33.122904,15,12.748993
-39.322095,7,12.792304
41.078918,15,12.885177
-43.775121,6,12.923038
1.966308,11,12.999947
-17.854584,10,13.064384
-35.10653,8,13.115093
-28.127177,15,13.207216
-5.620388,15,13.300031
-45.916552,11,13.369742
28.311481,15,13.816289
15.361031,15,13.906321
5.631743,15,14.000551
21.277756,15,14.095496
31.276969,15,14.187362
19.598839,15,14.277077
-20.863274,11,14.350002
-79.865239,8,14.400833
24.667412,15,14.492195
29.481887,15,14.587064
-49.393132,13,14.669652
47.120027,15,14.7692
-31.192519,12,14.85345
-74.768909,7,14.900623
23.912158,15,15.011917
35.484581,15,15.126653
-18.201076,7,15.181104
-93.808146,13,15.265809
47.831786,15,15.698564
-28.351435,7,15.741069
16.032201,15,15.832477
33.652076,15,15.923611
1.364186,9,15.979053
25.885316,15,16.069199
38.469823,15,16.161908
-23.633406,7,16.205784
-16.930252,9,16.264301
15.804781,15,16.355929
51.424686,15,16.447605
-2.21905,10,16.508016
-5.388009,10,16.56794
24.54868,15,16.660616
-25.455561,13,16.741409
-29.298455,8,16.788711
-27.131766,6,16.82966
43.321118,15,16.923191
12.05553,15,214.133503
12.553043,15,214.255989
28.072002,15,214.362293
-45.753978,9,214.572484
42.813397,15,214.873003
45.091226,15,215.008569
27.654045,15,215.14354
9.842842,15,215.287796
21.539209,15,215.397574
9.104491,15,215.4958
-10.090609,14,215.642202
-11.432086,14,215.758875
13.019538,15,215.860477
40.421459,15,215.959796
24.545753,15,216.071856
37.560435,15,216.183972
-15.501746,7,216.238325
2.804519,15,216.843713
-8.749268,14,216.966094
-7.448035,14,217.088054
-14.739349,14,217.211361
20.619613,15,217.35697
34.002143,15,217.504756
38.594492,15,217.655777
-30.410798,12,217.773717
-37.900205,6,217.838648
-25.110161,9,217.937231
39.071207,15,218.107016
-23.512041,10,218.229337
-7.822278,9,218.344591
27.756771,15,218.538748
32.779082,15,218.739454
-14.249847,6,218.814973
-25.905851,7,218.910495
19.116475,15,219.108117
23.500262,15,220.238581
45.014088,15,220.429178
46.185559,15,220.599881
36.577882,15,220.766769
17.665485,15,220.913915
23.001094,15,221.061491
45.469738,15,221.207526
38.467583,15,221.355137
-24.212275,5,221.405026
22.425375,15,221.551823
23.180349,15,221.698539
-13.360569,13,221.825829
16.245935,15,221.974155
-7.955834,11,222.080903
-11.52001,13,222.206158
31.865571,15,222.338484
52.474018,15,223.545322
41.895761,15,223.793187
7.321921,14,224.010409
44.978263,15,224.278632
4.014627,15,224.613975
-0.515388,14,224.932434
45.331019,15,225.368529
26.936194,15,225.672152
32.783354,15,225.972286
47.128318,15,226.285448
10.689586,15,226.595309
41.489372,15,226.889679
43.400348,15,227.118813
31.943875,15,227.348756
13.863433,15,227.596691
39.383569,15,228.668986
6.783092,15,228.899909
37.818887,15,229.124062
-10.589753,8,229.244467
2.856126,14,229.479774
-23.573362,9,229.621918
34.692194,15,229.854177
33.606553,15,230.085768
36.524505,15,230.315314
38.530843,15,230.545166
42.818043,15,230.768628
47.21323,15,230.960536
21.619563,15,231.176797
-7.047289,8,231.300305
35.393425,15,231.541143
39.659305,15,231.791198
37.516136,15,232.020147
29.876457,15,233.058864
50.706675,15,233.27314
53.592815,15,233.464567
42.589597,15,233.655867
40.527759,15,233.84477
37.775863,15,234.03342
36.04746,15,234.223687
51.74774,15,234.415391
27.898304,15,234.606101
-11.259533,6,234.684153
35.890325,15,234.877462
10.78225,15,235.072753
40.37672,15,235.274127
46.867179,15,235.471322
19.314495,15,235.729857
37.4606,15,236.673406
48.558092,15,236.86834
35.983324,15,237.063448
40.325138,15,237.25872
32.087986,15,237.454977
48.48644,15,237.65082
46.352241,15,237.844666
29.639352,15,238.065121
50.096814,15,238.276603
39.842691,15,238.47809
37.569032,15,238.682136
18.799814,15,238.88889
35.893708,15,239.091691
44.997705,15,239.297466
40.072071,15,239.54124
54.130258,15,240.906786
-17.990622,5,240.982814
32.320619,15,241.224099
46.010646,15,241.429466
26.055215,15,241.672885
35.768427,15,241.873969
-14.757904,5,241.941285
26.594257,15,242.139157
-9.321338,8,242.254521
46.20453,15,242.453573
42.149649,15,242.65394
50.697242,15,242.855407
38.744523,15,243.058355
33.52824,15,243.25967
33.456792,15,243.458447
36.272291,15,243.667842
46.641758,15,243.873
40.077753,15,244.915874
50.967386,15,245.114457
37.843192,15,245.319185
43.685566,15,245.636672
44.847253,15,245.887052
34.995785,15,246.141628
37.97377,15,246.373581
42.830124,15,246.619226
41.096895,15,246.862281
33.08663,15,247.101782
51.57508,15,247.306754
56.048361,15,247.507248
49.015788,15,247.71619
