#{"t_start": 1765375820.111148, "env_id": "None"}
r,l,t
-66.88738,3,0.558157
-53.846922,7,0.59773
-47.650645,3,0.614165
-79.397096,6,0.652089
-60.554871,3,0.668663
-60.076449,3,0.68645
-60.463228,3,0.703509
-72.351543,4,0.725866
-45.306601,4,0.748472
-60.385401,3,0.765991
-53.95072,6,0.799751
-60.471398,3,0.816983
-47.450973,3,0.833211
-54.134534,3,0.851872
-66.929112,3,0.869876
-51.674277,4,0.892008
-61.505386,10,0.947445
-47.630348,3,0.964114
-66.896451,3,0.980846
-47.444228,3,0.998119
-76.282397,5,1.024688
-60.279704,3,1.041681
-54.179381,3,1.058581
-66.953673,3,1.075921
-57.121968,4,1.098115
-129.34063,4,1.119701
-82.722309,4,1.140784
-66.948548,3,1.156955
-36.507077,7,1.198077
-50.741056,4,1.22209
-97.020237,4,1.246028
-57.176502,4,1.270606
-50.620988,5,1.300869
-71.338465,4,1.323193
-50.516897,5,1.352904
-70.987505,4,1.375759
-60.469102,3,1.393928
-56.831277,5,1.422892
-71.014988,4,1.446748
-47.565308,6,1.483052
-41.235103,7,1.534012
-63.506558,5,1.560928
-50.831012,4,1.583393
-50.770113,5,1.610359
-44.181158,5,1.637595
-79.501208,3,1.655672
-60.041379,6,1.690894
-66.814693,3,1.706795
-57.31698,8,1.749654
-60.557013,3,1.765605
-44.26224,5,1.793402
-50.6416,5,1.821661
-76.264862,5,2.244395
-45.990716,3,2.264837
-56.974855,5,2.291066
-79.76984,3,2.308407
-52.254591,3,2.325727
-60.251263,3,2.342424
-64.662542,4,2.363679
-60.237454,3,2.380283
-51.900168,4,2.40079
-48.216934,3,2.418075
-47.466171,3,2.434327
-57.156454,4,2.456123
-47.631679,3,2.473441
-63.608715,5,2.501528
-50.768541,4,2.523429
-79.784893,3,2.541184
-66.879547,3,2.558637
-66.899252,3,2.575597
-44.009104,4,2.598175
-51.756505,4,2.62014
-79.721869,3,2.636997
-69.967464,4,2.657788
-79.752157,3,2.675141
-45.95463,3,2.697022
-47.859607,6,2.729545
-57.097563,5,2.757494
-71.02474,4,2.779341
-71.427292,4,2.80137
-57.181406,4,2.824704
-76.381532,5,2.85395
-57.806581,4,2.876612
-50.45824,8,2.92178
-44.826084,4,2.943489
-73.342239,3,2.95987
-60.276281,3,2.978017
-45.430105,4,2.999625
-63.494274,5,3.027388
-54.097388,3,3.045181
-58.706555,3,3.062678
-82.742662,4,3.084471
-53.77108,4,3.106482
-59.087031,4,3.127926
-66.903122,3,3.144456
-56.360422,5,3.171493
-66.922688,3,3.188308
-71.062698,4,3.20935
-44.387399,4,3.230754
-47.453931,3,3.247073
-60.294967,3,3.264414
-60.199608,3,3.281014
-47.675687,3,3.297684
-42.907668,5,3.326413
-63.551269,5,3.354717
-47.32234,7,3.393753
-60.591582,3,3.411162
-63.913124,4,3.434951
-63.453149,4,3.456897
-85.418207,4,3.479175
-58.331828,4,3.820676
-71.187848,4,3.843504
-72.177202,3,3.861356
-44.352026,5,3.890228
-91.082611,4,3.912375
-66.937489,3,3.929115
-45.284458,4,3.951185
-54.024226,3,3.969584
-44.389491,4,3.992011
-60.542351,3,4.009285
-66.910779,3,4.026237
-44.231081,5,4.055284
-67.724506,6,4.087787
-60.442396,3,4.104876
-47.683187,3,4.120516
-60.380659,3,4.137711
-67.781879,6,4.171059
-47.618639,3,4.188671
-47.580379,6,4.221079
-38.817617,7,4.26153
-44.554608,4,4.282964
-60.515905,3,4.299634
-60.445848,3,4.317346
-60.243631,3,4.33355
-47.62341,3,4.35023
-63.341996,6,4.384056
-60.487831,3,4.401666
-45.299079,4,4.424169
-66.900895,3,4.442302
-47.260112,3,4.459889
-47.646452,3,4.476629
-52.521619,4,4.499499
-66.713243,3,4.515435
-75.264736,3,4.533172
-60.547847,3,4.549983
-86.841819,6,4.584872
-47.621596,3,4.602292
-51.376558,4,4.625395
-66.921721,3,4.642296
-60.424847,3,4.659289
-47.501586,6,4.692922
-60.112055,7,4.73764
-50.654153,5,4.766577
-56.780072,5,4.794227
-83.541126,4,4.815792
-47.724818,3,4.833493
-47.673936,3,4.850119
-53.853894,3,4.867738
-47.612904,3,4.885679
-47.647019,3,4.903324
-48.705081,6,4.936128
-60.177617,3,4.953322
-67.937003,3,4.970136
-69.899038,4,4.993869
-51.636746,4,5.015806
-66.536861,3,5.032823
-56.914844,5,5.062003
-66.924635,3,5.078639
-47.665554,3,5.411781
-60.524676,3,5.429907
-54.16893,3,5.446654
-47.466623,3,5.463773
-79.776564,3,5.481839
-40.747156,4,5.504325
-53.923643,3,5.521543
-60.471614,3,5.537254
-44.162572,5,5.564986
-66.993999,3,5.581913
-68.900787,4,5.605217
-66.671116,3,5.621808
-44.10675,5,5.648874
-63.483904,4,5.669951
-58.492096,8,5.71534
-79.431409,3,5.735444
-45.072483,4,5.760429
-58.279729,3,5.777312
-47.706502,3,5.794303
-44.175116,5,5.821475
-40.503819,6,5.853393
-66.659518,3,5.870346
-47.792631,3,5.887693
-45.359994,4,5.909353
-79.396805,6,5.944224
-77.915347,4,5.965928
-47.706024,3,5.983495
-50.872938,4,6.004577
-57.031655,5,6.032871
-44.903709,5,6.060212
-53.965122,3,6.076427
-69.843431,4,6.099924
-60.277042,3,6.11579
-58.822918,3,6.132333
-60.502212,3,6.150699
-44.464529,3,6.168708
-42.837334,6,6.202882
-56.843014,8,6.248453
-53.839536,3,6.265218
-63.70346,3,6.28217
-50.370486,3,6.299725
-53.63279,6,6.333244
-44.918734,4,6.354533
-44.267604,5,6.383093
-75.634219,4,6.404691
-71.535201,4,6.426956
-53.8408,3,6.443381
-56.727444,4,6.464698
-47.640369,3,6.481469
-47.274348,6,6.514537
-39.360568,4,6.537518
-47.641539,3,6.554555
-63.368912,5,6.583425
-47.743236,3,6.602726
-44.39113,4,6.624409
-46.672138,8,6.673
-60.468705,3,7.007337
-51.676218,4,7.029232
-43.994567,5,7.057411
-60.57444,3,7.074042
-45.338859,4,7.095017
-47.742064,3,7.113115
-60.535433,3,7.128851
-66.671141,3,7.146165
-87.180812,6,7.181062
-60.341406,3,7.198094
-63.354841,5,7.227195
-47.899707,6,7.260953
-79.56214,3,7.27796
-60.251723,3,7.294742
-66.639101,3,7.31119
-68.039416,6,7.343799
-47.450856,3,7.360961
-54.944359,10,7.423179
-51.670274,4,7.449141
-69.14979,4,7.471801
-61.191979,3,7.48905
-60.293897,3,7.505577
-60.593336,3,7.522255
-64.62509,4,7.545189
-47.566876,4,7.5666
-57.320035,5,7.594802
-45.877656,3,7.611171
-79.15639,10,7.667165
-61.181605,7,7.706764
-47.855534,6,7.740062
-60.553801,3,7.757432
-60.369867,3,7.774516
-44.380924,4,7.797493
-63.526294,4,7.819899
-63.750943,5,7.847798
-47.633955,3,7.868233
-66.812407,3,7.884616
-60.316,3,7.902008
-44.431532,4,7.925698
-47.692482,3,7.942329
-60.42515,3,7.9608
-74.484966,4,7.983123
-60.411982,3,8.001107
-67.130945,3,8.017819
-53.562689,7,8.057672
-44.218232,5,8.086452
-56.299948,6,8.121129
-60.386616,3,8.138175
-60.284081,3,8.154331
-50.744562,4,8.17613
-60.335506,3,8.192947
-79.802339,3,8.208999
-44.307772,4,8.232125
-59.491323,5,8.262578
-66.974128,6,8.613573
-47.473623,3,8.6297
-60.545192,3,8.647019
-63.369591,4,8.669358
-44.158124,5,8.697753
-79.894481,3,8.714902
-51.491935,4,8.736647
-60.557511,3,8.75383
-45.064111,4,8.775835
-40.860815,5,8.804664
-56.930049,5,8.835946
-41.064667,6,8.870513
-56.798671,5,8.899659
-66.725312,3,8.916285
-38.655783,8,8.961093
-64.567908,4,8.983679
-51.315154,4,9.004879
-52.060142,4,9.028091
-50.596645,5,9.0576
-60.589702,3,9.075202
-60.245696,3,9.091071
-71.752071,4,9.113146
-71.542123,4,9.136091
-57.152408,5,9.164647
-60.551396,3,9.182249
-44.348454,4,9.204503
-56.968157,4,9.227225
-60.66468,7,9.264723
-53.220452,7,9.305423
-87.179847,6,9.33815
-50.796484,4,9.36074
-56.722505,5,9.389787
-60.43594,3,9.407136
-51.912448,7,9.448416
-47.812018,3,9.464709
-60.446071,3,9.482356
-71.596045,4,9.504647
-44.117007,5,9.533808
-66.987295,3,9.551059
-66.791641,3,9.568179
-63.398464,5,9.596018
-60.466042,3,9.612586
-79.852603,3,9.629545
-59.866218,3,9.650582
-60.475254,3,9.669053
-45.013442,4,9.693183
-47.657837,3,9.709987
