#{"t_start": 1765383143.065999, "env_id": "None"}
r,l,t
-29.505906,8,0.627963
29.792812,15,0.713876
-6.096374,11,0.778137
-41.506941,9,0.829207
-29.043601,13,0.901235
-37.207138,12,0.967767
-90.04197,13,1.042125
-41.429694,5,1.07025
20.049004,15,1.154927
-77.215057,13,1.234291
-34.957364,12,1.305273
-35.798569,6,1.339115
-88.739519,8,1.386148
-49.282226,6,1.420216
-30.298796,11,1.483467
-21.556557,12,1.552095
-55.694158,9,1.602148
-42.461245,10,1.65999
-39.429529,11,1.725877
-63.387199,8,1.77244
-62.36215,13,1.847798
-90.553721,11,2.292631
13.864056,15,2.378034
-47.820879,8,2.423863
-15.431242,10,2.482083
-40.680518,14,2.563542
21.789205,15,2.65513
-45.501652,15,2.745925
-47.458524,6,2.781635
-74.358396,10,2.839473
-18.200511,15,2.924613
-14.019179,8,2.969869
-54.643193,7,3.010255
-45.578995,10,3.068308
-49.97275,13,3.150217
-38.874152,7,3.190446
31.124945,15,3.274399
-18.510469,8,3.320671
-4.584908,10,3.380869
-62.33037,10,3.440402
-54.999256,13,3.517128
38.584153,15,3.938854
-13.014468,7,3.979277
-58.678929,10,4.037077
-41.941193,9,4.090124
-32.244084,9,4.143976
-31.197921,14,4.223916
-44.625127,8,4.268824
-2.550111,12,4.33814
-44.615996,8,4.383612
-33.690083,14,4.465901
-110.154136,14,4.549313
-24.513903,11,4.610515
13.434326,15,4.697697
-56.279911,14,4.785726
-45.485858,9,4.837485
-32.181399,15,4.924913
-36.714343,15,5.01254
-44.266994,7,5.054343
-43.851069,10,5.114734
-80.03568,8,5.164202
-45.930059,8,5.217961
-41.798825,9,5.609759
52.289781,15,5.697205
-37.423895,10,5.759217
-43.004412,13,5.833905
-26.076976,7,5.873792
-62.969915,9,5.924099
-9.321399,10,5.981609
-29.523953,14,6.066278
-25.789436,7,6.109928
33.279113,15,6.195998
-24.553145,10,6.256138
-15.346274,7,6.297971
-34.29764,13,6.373049
21.316742,15,6.465747
35.122746,15,6.55223
-56.161571,7,6.591231
-65.183796,8,6.636951
-23.721149,10,6.697182
27.809477,15,6.784084
-44.356284,14,6.864855
-17.449552,15,7.295784
7.594493,15,7.387768
20.397234,15,7.474598
-22.597963,9,7.528829
-10.464299,15,7.61822
-20.591342,11,7.681805
-65.137138,12,7.750751
22.346331,15,7.838683
31.206215,15,7.92833
-21.111278,9,7.980292
7.17811,15,8.06956
41.638083,15,8.156792
-111.599373,10,8.214543
-8.909585,15,8.308717
24.83889,15,8.397717
-77.661597,8,8.445773
-39.118325,15,8.533182
20.899749,15,8.978734
-63.730806,8,9.02812
-45.384899,11,9.094674
24.166288,15,9.185895
-33.78034,9,9.240207
31.998094,15,9.333295
15.20313,15,9.42328
6.661922,15,9.515146
-31.100042,8,9.565018
-31.092887,12,9.639904
-31.745796,10,9.700387
-47.645451,14,9.783264
47.878998,15,9.871807
-20.436768,13,9.947597
22.083444,15,10.035574
-15.678422,15,10.120704
42.19238,15,10.5303
-11.925702,8,10.681276
35.298847,15,11.925241
-12.996269,12,11.998703
-11.436797,13,12.076426
-14.084651,10,12.137144
-25.693727,13,12.234212
22.399479,15,12.327693
-26.934034,11,12.572346
-31.635096,9,12.637574
-35.087379,5,12.669213
-21.878522,6,12.704
-42.891102,10,12.76878
-17.038647,6,12.805843
3.203443,15,12.898771
-65.884574,10,12.960667
-12.417954,15,13.064873
30.977233,15,13.15924
-89.255675,7,13.201006
-4.670261,7,13.245056
47.329659,15,13.33924
38.576907,15,13.433729
-53.194553,9,13.841107
