#{"t_start": 1765381089.400013, "env_id": "None"}
r,l,t
-23.708161,12,0.66618
30.20196,15,0.753863
28.648307,15,0.839205
29.993192,15,0.927857
-61.970445,11,0.991389
-102.899411,15,1.078388
-47.7331,12,1.146749
26.221418,15,1.231692
-26.306499,10,1.287925
36.938449,15,1.392717
0.551523,15,1.478174
7.588277,15,1.564508
-54.452185,13,1.641198
-1.169168,15,1.726274
-28.471782,7,1.765777
22.364938,15,1.851234
-52.319914,7,1.890369
-66.930995,9,2.318927
-33.456364,7,2.358237
-30.878638,7,2.396508
-24.545217,7,2.435251
-84.312115,8,2.478445
-41.862271,12,2.545046
34.552037,15,2.629727
-57.02253,10,2.687237
-12.389781,15,2.771858
14.573478,15,2.855039
-61.558279,8,2.899277
42.907766,15,2.988404
-42.965502,9,3.041044
-54.003239,10,3.096782
-21.319672,12,3.164816
7.591227,15,3.24948
-64.310845,12,3.322192
-135.761321,11,3.385149
-32.513333,8,3.434475
36.677471,15,3.520208
-25.543732,6,3.560588
-14.049479,15,3.969118
23.344688,15,4.061139
-20.207274,12,4.129287
-60.167337,10,4.187306
-9.081618,9,4.238481
-30.281717,8,4.283801
-59.813539,15,4.377167
-29.571201,9,4.427661
-41.512434,15,4.511844
-32.209533,6,4.546567
28.128638,15,4.633334
-30.739518,8,4.681447
-10.119691,6,4.715966
10.434332,15,4.800477
-77.026224,7,4.84072
-26.5829,7,4.879753
-90.516994,6,4.912292
-31.022583,11,4.972772
-25.188909,9,5.025123
36.569612,15,5.109244
-65.698777,14,5.190277
31.697304,15,5.580456
-17.280346,13,5.661427
25.73391,15,5.749123
-47.398641,9,5.813303
-57.193814,7,5.85466
-87.65438,6,5.888996
-60.876867,9,5.943463
-65.255321,14,6.026094
-21.823182,9,6.080909
-41.772756,8,6.12968
43.789693,15,6.218775
-25.132296,12,6.291566
-56.846316,14,6.375709
-54.25598,8,6.424421
-31.801304,11,6.492711
8.260089,15,6.589065
-46.13866,15,6.675773
-35.663967,10,6.732682
-32.209593,8,6.783728
11.909787,15,7.183396
-10.702127,11,7.24864
16.090513,15,7.335098
-53.736727,8,7.38025
-77.202553,14,7.462008
-16.156595,14,7.564981
-49.845363,6,7.598759
-53.269104,8,7.646176
-25.819396,8,7.691271
10.328901,15,7.776855
27.181597,15,7.862397
-42.280095,9,7.919319
-64.083077,8,7.966544
-35.604226,9,8.018189
-48.070671,9,8.069267
-23.005273,8,8.11767
-21.794398,14,8.198232
-35.719901,12,8.266429
-17.266165,15,8.361314
-8.262123,15,8.460791
-38.221368,9,8.51476
