#{"t_start": 1765380064.442318, "env_id": "None"}
r,l,t
-66.944847,12,0.791375
-66.048468,7,0.837914
26.861419,15,0.922125
-29.394506,9,0.972925
-125.395213,10,1.029543
-43.991278,9,1.080603
-42.889703,9,1.13163
-46.748426,9,1.186102
-3.546702,10,1.242684
-34.886002,5,1.271177
-23.427348,13,1.356614
-2.311465,15,1.442888
-32.843284,5,1.470645
-44.562698,8,1.515255
-34.478713,13,1.58792
-34.533759,6,1.622539
-37.767204,5,1.651046
-99.171126,6,1.683963
-38.25537,8,1.728808
6.444172,15,1.814522
45.577659,15,1.900027
-27.185951,5,1.928897
28.185291,15,2.015494
-80.140847,12,2.483376
-62.627588,6,2.516931
-82.212783,15,2.600906
-33.050224,7,2.640823
4.31975,15,2.72602
-57.433352,7,2.766336
-34.625892,9,2.816776
-37.514064,13,2.895689
-24.415899,8,2.942666
-47.710028,7,2.982124
-51.522617,12,3.053616
-45.814083,9,3.104099
-85.227375,12,3.176767
-67.170517,10,3.245481
17.577701,15,3.336651
-78.841602,10,3.394221
23.145652,15,3.481638
-34.406706,10,3.538614
-70.29838,14,3.619637
-44.413511,14,3.698963
-114.105529,8,4.044756
-23.792893,6,4.079173
-99.099912,9,4.128804
-18.079069,12,4.19716
-38.129622,9,4.248514
34.068741,15,4.334112
-18.709701,12,4.402273
-30.160232,9,4.452809
-8.873417,14,4.531918
36.552669,15,4.615193
-26.135713,8,4.662441
-58.310365,14,4.741177
-32.681106,8,4.786273
-54.686408,9,4.840494
-104.886133,7,4.881017
29.115064,15,4.967159
12.402885,15,5.055008
-44.774896,6,5.088443
-85.602971,13,5.163624
-62.801947,6,5.198565
-22.900675,15,5.28344
14.232364,15,5.703198
-80.370658,10,5.761686
-61.009716,14,5.910694
15.936231,15,6.030137
-21.149086,15,6.115613
18.597461,15,6.202318
-4.006664,15,6.288323
-18.016286,12,6.356568
-55.688588,6,6.391238
-41.642312,14,6.470813
44.318242,15,6.568974
-92.497836,9,6.620979
-20.444614,9,6.672571
33.373513,15,6.761178
-22.074987,5,6.78924
-36.225888,6,6.823327
-31.308676,15,6.910077
-21.968722,11,6.972732
-98.650805,13,7.04631
-36.229292,10,7.428002
-27.050568,10,7.483802
-37.370299,14,7.563247
-40.679695,7,7.613054
1.289896,15,7.702716
-26.484079,6,7.737105
-2.115075,12,7.80376
-12.475313,15,7.891241
17.244757,15,7.974532
-78.995844,12,8.042383
-32.571888,10,8.099452
7.481473,15,8.186652
-74.223303,13,8.259517
-5.620699,15,8.344136
-75.12721,9,8.395014
-10.549462,15,8.480241
46.624715,15,8.566275
-41.183225,15,8.652731
-16.046742,8,9.000976
21.666196,15,9.091315
23.773161,15,9.177107
-63.736027,11,9.240588
-33.918349,10,9.297827
-38.546339,8,9.342061
24.013997,15,9.426372
-37.64971,15,9.510554
-4.368863,15,9.596599
-13.512071,15,9.682851
-18.371351,13,9.757668
-14.954615,7,9.796645
-16.854542,8,9.843794
-55.859784,7,9.884047
3.544504,15,9.970659
-26.56032,7,10.010901
31.312592,15,10.096996
12.177174,15,10.184417
-8.830083,8,10.229697
-72.132233,9,10.576684
-10.220199,13,10.649295
4.9007,15,10.734525
-40.379292,7,10.774994
-13.451455,9,10.825495
32.70119,15,10.912579
36.513177,15,11.008615
-35.128269,9,11.065335
24.777303,15,11.154469
-15.377292,8,11.200227
-20.328715,15,11.284673
-23.728966,10,11.340842
32.72774,15,11.42966
-41.165428,12,11.499439
-0.017425,15,11.586602
-37.384737,11,11.649364
3.128731,13,11.723444
53.091545,15,11.812946
23.959923,15,12.197667
18.499313,15,12.283504
40.439008,15,12.366287
-39.073798,15,12.453116
-27.584918,5,12.484134
-10.921193,7,12.523529
15.738808,15,12.610717
-40.306048,6,12.644484
42.600596,15,12.729816
-7.479325,15,12.815673
19.794664,15,12.901711
31.96526,15,12.987835
18.958551,15,13.074359
16.871298,15,13.161492
-19.159847,7,13.201192
-33.541941,12,13.269239
31.49705,15,13.353968
-15.578867,8,13.40035
-16.33124,6,13.43422
-41.813752,14,13.815551
18.567813,15,13.899754
-20.743692,8,13.946618
-4.300428,9,13.996502
