#{"t_start": 1765376885.141869, "env_id": "None"}
r,l,t
-65.72438,13,0.570427
22.238238,15,0.656272
-42.861795,15,0.739612
-31.023584,7,0.779357
-57.070354,7,0.818701
-78.628231,13,0.89055
-19.985198,13,0.963495
-15.075968,15,1.048572
-30.284264,7,1.087778
20.217574,15,1.172913
-64.230894,7,1.213199
-46.210278,14,1.29189
-26.879247,13,1.364703
-35.082654,8,1.408825
-36.913173,12,1.47579
-14.571825,15,1.559085
-50.220557,11,1.61873
42.043329,15,1.702092
-34.382084,11,2.112233
26.263619,15,2.196211
-45.142622,10,2.251538
-21.948343,14,2.330729
-98.94365,8,2.374941
-23.46788,11,2.436428
-32.990534,7,2.474331
-5.048814,11,2.534901
-27.67718,10,2.590967
18.59598,15,2.673494
-11.518765,9,2.724995
-34.591865,12,2.793469
-45.563414,10,2.848881
-15.367843,13,2.922141
-53.9217,14,3.000558
-24.044467,15,3.083891
-78.343771,10,3.141303
7.122412,15,3.225971
25.372446,15,3.310829
16.422963,15,3.697287
-15.559073,8,3.740718
41.770111,15,3.825344
-42.035997,8,3.869729
-55.489554,6,3.903501
-43.267033,15,3.986961
-42.12313,11,4.049028
21.585143,15,4.133117
-16.706496,11,4.194772
-67.540816,7,4.233048
-46.132667,5,4.260786
-16.747462,12,4.326819
40.130702,15,4.410152
32.968431,15,4.492581
-41.873302,11,4.553001
-40.715972,9,4.603061
-51.970758,13,4.675037
-67.886585,10,4.730296
-22.008494,7,4.770662
-125.695872,10,4.826827
-24.364263,9,4.877535
17.136428,15,5.262601
2.452538,15,5.34568
13.899389,15,5.429757
8.364619,15,5.513941
-43.575847,6,5.54659
-20.939186,9,5.59652
-2.643149,15,5.680908
-55.369028,7,5.719386
-49.217724,12,5.786793
29.400354,15,5.870467
-20.884153,5,5.898284
-99.011892,13,5.969616
-13.644639,11,6.030488
-61.789768,8,6.075009
-70.256504,14,6.152265
-24.133576,8,6.196839
-20.708642,11,6.258969
-17.679921,7,6.29782
9.987844,15,6.383582
-45.036181,8,6.428408
-27.37438,14,6.806312
-24.716677,5,6.834793
-18.72445,9,6.885018
6.453503,15,6.969314
34.683328,15,7.052736
-62.386539,9,7.104136
-4.209915,10,7.159993
14.518223,15,7.244659
36.354712,15,7.333166
4.055367,15,7.417628
-63.848702,8,7.461859
-14.53812,15,7.545739
-29.320001,11,7.607427
29.011076,15,7.690194
-27.769726,8,7.733693
17.982668,15,7.817716
17.69323,15,7.900563
-12.455831,14,7.977652
-43.191188,9,8.027902
-59.707152,6,8.361095
-24.650506,8,8.405709
-28.747504,9,8.454845
-8.860049,9,8.504778
-8.606604,15,8.587055
-51.620385,7,8.62604
-45.745243,11,8.687563
2.370493,15,8.77082
-42.848545,9,8.820884
22.548468,15,8.90374
26.233091,15,8.98679
6.095449,15,9.070397
16.577588,15,9.152956
-24.27708,15,9.235636
22.647713,15,9.319248
29.124691,15,9.402853
-12.95153,15,9.486601
3.852576,9,9.536456
40.361217,15,9.945113
40.071464,15,10.029083
38.906267,15,10.112047
-23.777397,10,10.167637
28.131841,15,10.251464
40.691481,15,10.334594
44.255185,15,10.418228
-3.858942,15,10.500658
19.553904,15,10.583411
32.976091,15,10.666545
45.64872,15,10.749608
-9.707403,14,10.826048
34.387763,15,10.908048
-41.91008,11,10.969452
-6.440516,7,11.007638
33.754506,15,11.089492
26.030383,15,11.470161
28.536425,15,11.555366
5.592915,10,11.611797
11.115409,15,11.695825
-23.992117,8,11.740442
45.174409,15,11.825091
-14.533295,14,11.904301
-42.96945,8,11.950061
-18.451759,14,12.028913
-3.862194,8,12.074207
39.390025,15,12.159229
-2.30212,11,12.222599
-16.031256,13,12.296207
30.267469,15,12.381028
14.562903,15,12.465844
-45.640436,7,12.505602
-21.744696,8,12.551331
39.617818,15,12.636445
-6.341321,11,12.698209
-24.47708,11,13.062999
13.389838,15,13.148215
-21.873019,10,13.205272
6.287056,15,13.290422
-17.084821,11,13.351985
-4.650886,11,13.414518
49.118233,15,13.49814
41.826683,15,13.582436
23.312655,15,13.667516
