#{"t_start": 1765372853.402627, "env_id": "None"}
r,l,t
-29.813387,3,0.527378
-32.27027,5,0.556728
-29.895727,3,0.576446
-31.552651,4,0.598814
-29.903863,3,0.615602
-29.515501,3,0.632457
-26.817409,3,0.649775
-29.899295,3,0.670986
-34.85037,6,0.704308
-29.816417,3,0.720372
-29.993459,3,0.736881
-33.518399,7,0.775638
-34.636067,6,0.808229
-29.5136,3,0.824571
-29.993675,3,0.840456
-33.528208,4,0.860288
-29.810495,3,0.877098
-32.37972,5,0.904549
-29.864434,3,0.921304
-35.430175,6,0.955088
-30.044616,3,0.974041
-29.452429,3,0.991885
-28.369559,4,1.014282
-29.85605,3,1.031247
-34.322605,6,1.064435
-31.389211,4,1.08639
-29.869888,3,1.105673
-34.512464,4,1.126924
-33.016693,6,1.160028
-32.135909,4,1.181887
-31.438809,4,1.204948
-27.331673,3,1.221539
-29.851119,3,1.237341
-34.520414,4,1.258832
-31.381982,4,1.280177
-29.890064,3,1.297467
-33.174102,5,1.324665
-29.996352,3,1.342049
-32.896476,5,1.369681
-29.205054,4,1.392776
-31.388761,4,1.415298
-31.447942,4,1.439548
-33.214889,5,1.467043
-33.728614,4,1.488933
-31.556823,4,1.511108
-29.989518,3,1.526715
-33.718873,4,1.549577
-29.511649,3,1.566017
-31.440003,4,1.587561
-29.813923,3,1.607221
-31.393645,4,1.63167
-34.629072,4,1.653663
-29.517426,3,1.671682
-37.606054,6,1.702951
-29.460776,3,1.719973
-38.57788,9,1.768953
-30.037192,3,2.164046
-29.87271,3,2.181402
-30.040108,3,2.199074
-34.347561,4,2.221474
-29.992203,3,2.238418
-29.451913,3,2.256519
-36.525426,6,2.290829
-29.899723,3,2.307416
-29.456895,3,2.325621
-29.903305,3,2.343273
-31.451018,4,2.366212
-31.40454,4,2.389927
-33.704553,4,2.411749
-34.822823,4,2.434387
-29.513505,3,2.451187
-36.286169,9,2.501383
-29.902938,3,2.518155
-37.463203,6,2.550833
-29.872549,3,2.569279
-32.396308,5,2.597885
-29.509119,3,2.617201
-31.489685,4,2.638877
-31.439659,4,2.661838
-31.396344,4,2.682624
-29.510028,3,2.700031
-30.036562,6,2.733034
-37.484594,6,2.766285
-29.877441,3,2.782857
-29.451337,3,2.798778
-32.397993,4,2.820838
-31.484612,4,2.842896
-29.500252,3,2.860216
-34.37189,4,2.881587
-32.39642,5,2.910626
-29.81626,3,2.927844
-35.909529,7,2.967953
-33.587967,4,2.989722
-25.348288,3,3.006948
-29.487589,3,3.024518
-29.441882,3,3.040012
-29.472579,3,3.05764
-29.815938,3,3.075021
-29.884893,3,3.096141
-29.824027,3,3.112998
-33.743637,4,3.134318
-34.532471,4,3.157266
-30.046093,3,3.175733
-29.873471,3,3.192941
-36.017375,7,3.232801
-27.096891,3,3.249702
-29.997198,3,3.266072
-29.509029,3,3.283806
-33.589926,4,3.30598
-29.458492,3,3.323502
-36.543154,7,3.36355
-34.398028,6,3.398728
-27.598991,3,3.415231
-29.870165,3,3.435619
-34.488653,6,3.771872
-35.721933,7,3.813072
-29.813511,3,3.831123
-39.764974,9,3.880646
-29.814181,3,3.898726
-37.585481,8,3.944464
-35.670708,7,3.983345
-29.477938,3,3.999597
-29.45131,3,4.017101
-29.462357,3,4.03344
-29.866314,3,4.050968
-29.437599,3,4.068435
-29.891747,3,4.085049
-28.112821,3,4.103024
-34.67295,4,4.125003
-29.51238,3,4.142041
-35.870956,6,4.176449
-29.984891,3,4.197082
-29.809333,3,4.214957
-30.419306,5,4.244125
-37.896342,7,4.282188
-30.03801,3,4.298971
-31.390777,4,4.329942
-29.88683,4,4.353339
-34.395402,4,4.376115
-31.567533,7,4.41602
-29.993942,3,4.433832
-36.544379,7,4.472788
-35.414802,4,4.495779
-29.817715,3,4.514405
-29.445447,3,4.53287
-29.998941,3,4.550743
-28.088061,3,4.567323
-32.8293,6,4.600945
-32.967882,5,4.628864
-34.445092,4,4.651011
-34.402869,4,4.671563
-29.911011,3,4.688064
-29.881623,3,4.704579
-29.812474,3,4.721477
-26.328389,3,4.739306
-29.996919,3,4.756689
-32.969287,4,4.77855
