#{"t_start": 1765372853.409704, "env_id": "None"}
r,l,t
-29.995793,3,0.522026
-31.897544,5,0.551065
-34.443821,6,0.587598
-29.992423,3,0.604462
-32.728294,5,0.632866
-29.869909,3,0.652098
-29.998225,3,0.67121
-33.73076,4,0.69311
-33.728381,4,0.713974
-29.817646,3,0.731744
-43.519758,10,0.785982
-29.81441,3,0.803078
-33.751547,4,0.823794
-34.854159,4,0.844463
-37.406866,6,0.876667
-29.996969,3,0.893397
-29.453698,3,0.909946
-29.450517,3,0.926874
-32.48141,5,0.956362
-29.998623,3,0.974632
-34.223375,6,1.008804
-29.465481,3,1.025722
-27.974264,3,1.042325
-33.762073,4,1.063732
-32.758835,5,1.093584
-28.808425,4,1.116577
-29.993908,3,1.132612
-32.751204,5,1.159602
-43.551107,10,1.215476
-32.479491,5,1.242893
-36.117723,7,1.28034
-34.095614,4,1.302037
-36.921486,6,1.336318
-33.943673,4,1.358147
-29.904971,3,1.375433
-29.913363,3,1.393322
-29.86467,3,1.410108
-29.505716,3,1.428181
-33.188323,4,1.449879
-32.295477,4,1.472097
-35.557873,6,1.505043
-30.031692,3,1.521227
-42.327769,10,1.576394
-30.044057,3,1.596033
-29.994971,3,1.61288
-33.15035,4,1.636527
-30.041348,3,1.654186
-30.001788,3,1.671664
-32.664436,5,1.697182
-29.901159,3,1.714372
-32.989747,4,1.735468
-31.253606,4,1.757289
-31.415243,4,2.158144
-32.257065,4,2.181072
-29.870843,3,2.198981
-28.957032,3,2.215978
-31.450893,4,2.239621
-33.737119,4,2.262308
-29.817887,3,2.279447
-31.393324,4,2.301467
-33.583841,4,2.325318
-31.428199,4,2.349482
-29.995155,3,2.366759
-29.909426,3,2.384594
-30.366072,4,2.405784
-31.564675,4,2.42856
-32.402907,5,2.457098
-33.90465,6,2.489918
-29.894091,3,2.50649
-35.716628,7,2.545606
-29.472207,3,2.564027
-33.005207,4,2.586691
-29.467611,3,2.605728
-31.403752,4,2.627796
-29.457817,3,2.645444
-30.033811,3,2.661126
-29.768851,3,2.677158
-32.444477,5,2.7055
-32.33741,6,2.73875
-29.45937,3,2.755427
-36.481589,7,2.793298
-29.903809,3,2.809794
-29.450721,3,2.826439
-29.807663,3,2.843134
-29.873076,3,2.860054
-32.388455,5,2.8875
-32.607977,5,2.91668
-29.908095,3,2.933716
-29.906674,3,2.950694
-28.866504,3,2.968092
-29.997089,3,2.984262
-39.302254,9,3.034567
-29.822086,3,3.052165
-39.320917,8,3.101175
-33.574773,4,3.123163
-33.214677,5,3.152113
-31.70247,5,3.181272
-32.406094,5,3.210329
-34.296958,4,3.232364
-33.59604,4,3.254427
-29.896154,3,3.272231
-29.473116,3,3.289382
-27.619772,3,3.305887
-29.851434,3,3.323456
-33.136759,5,3.352619
-38.00881,6,3.387996
-33.841908,6,3.423664
-29.909271,3,3.744617
-34.790545,6,3.777912
-29.899398,3,3.794945
-41.266947,10,3.852455
-29.832729,5,3.88127
-29.440112,3,3.89953
-33.76405,6,3.933005
-30.045252,3,3.950159
-27.726129,3,3.966411
-29.475076,3,3.983433
-37.095424,6,4.016641
-29.533671,3,4.033871
-29.445994,3,4.051243
-31.436084,4,4.073288
-30.041807,3,4.091135
-29.461271,3,4.108526
-29.457507,3,4.124798
-35.35046,4,4.147574
-32.418934,5,4.177998
-29.523001,3,4.197791
-36.652503,7,4.238251
-30.152259,4,4.259648
-29.45139,3,4.276917
-29.487818,3,4.300302
-29.059871,4,4.32382
-34.514867,6,4.359441
-29.469962,3,4.376839
-29.448339,3,4.393675
-29.906025,3,4.410439
-29.854062,3,4.428328
-29.509554,3,4.44548
-31.577699,4,4.46672
-29.816709,3,4.484843
-30.792291,4,4.509895
-28.11025,3,4.527317
-29.870618,3,4.544924
-36.17474,7,4.584351
-29.465938,3,4.600773
-34.872687,6,4.63448
-33.909863,4,4.655117
-31.541666,4,4.676822
-29.03346,4,4.698715
-29.528839,3,4.715954
-29.446658,3,4.733767
-30.00561,3,4.751207
-32.987172,5,4.77862
-32.842028,5,4.807627
-29.467503,3,4.823871
-31.572202,4,4.846085
-34.374667,6,4.879122
-29.810004,3,4.895833
-29.17764,3,4.91269
-29.805373,3,4.930105
-29.911366,3,4.947203
-29.87553,3,4.964367
-29.811106,3,4.981924
-29.874724,3,4.999943
-29.872165,3,5.018349
-29.985522,3,5.343677
-29.844737,3,5.362971
-29.891651,3,5.380327
-29.866138,3,5.398167
-28.817849,3,5.416288
-32.765369,5,5.446394
-29.899377,3,5.463954
-34.48971,4,5.486773
-28.121681,3,5.504743
-31.378596,4,5.527966
-29.433684,3,5.545499
-29.893627,3,5.565661
-35.661899,6,5.598656
-31.464594,4,5.621193
-31.30521,5,5.649194
-33.613756,4,5.671546
-29.918579,3,5.689221
-31.543619,4,5.712058
-28.153989,5,5.741955
-29.987219,3,5.758481
-29.878257,3,5.773948
-32.498555,5,5.802733
-30.078234,4,5.826028
-26.476968,3,5.843067
-27.533107,3,5.859792
-28.092449,3,5.877034
-29.457987,3,5.89477
-31.265576,4,5.917651
-27.03553,3,5.93455
-29.473845,3,5.950326
-29.908149,3,5.968527
-32.272714,5,5.997252
-30.052653,3,6.014559
-29.904946,3,6.03179
-29.511734,3,6.050094
-31.306091,4,6.073428
-34.132809,4,6.095088
-29.907862,3,6.112388
-30.045804,4,6.138465
-29.884934,3,6.156067
-30.000514,3,6.173283
-29.816914,3,6.190903
-30.838205,5,6.220002
-32.798561,5,6.248881
-34.599756,7,6.288382
-29.47715,3,6.306125
-27.413712,3,6.324658
-29.868781,3,6.3426
-29.913833,3,6.360176
-29.896928,3,6.377576
-27.739027,3,6.397851
-29.572377,3,6.415521
-28.407038,3,6.432644
-29.862964,3,6.451471
-29.884791,3,6.468608
-29.880056,3,6.486158
-32.8228,5,6.516193
-30.045555,3,6.534255
-29.428698,3,6.551712
-31.041176,5,6.579976
-29.445017,3,6.597497
-31.455347,4,6.620913
-29.482332,3,6.638247
-31.400692,4,6.968058
-30.046659,3,6.986475
