#{"t_start": 1765382135.404022, "env_id": "None"}
r,l,t
-58.037744,6,0.554993
-33.523263,14,0.635347
-85.804738,10,0.691025
-21.739713,15,0.778119
-8.912604,15,0.861308
-51.113097,11,0.922272
5.327418,15,1.007426
14.702931,15,1.098585
-23.298013,10,1.163293
-83.080831,13,1.238904
-37.98204,7,1.278606
-48.373233,8,1.324355
-89.325603,8,1.369474
-96.915155,8,1.413326
-39.049932,11,1.474982
10.590026,15,1.559387
-49.360232,6,1.593826
48.960751,15,1.677215
-49.11829,7,1.715468
-16.254917,14,1.79233
-47.424591,11,2.234289
-20.522274,15,2.323078
-42.665628,7,2.363545
-76.904754,5,2.392452
-37.009492,5,2.420346
-29.782221,8,2.463906
-111.391644,11,2.523815
-68.37978,9,2.576084
7.711677,15,2.660201
8.9761,15,2.744589
3.681609,15,2.828295
-57.80481,7,2.871308
-67.249012,11,2.931577
34.347261,15,3.015465
32.091041,15,3.098869
-75.032764,12,3.164322
-61.530353,12,3.229832
-35.956323,11,3.293346
-74.434261,7,3.332655
-76.736777,6,3.365524
-41.054794,10,3.423117
-18.324644,14,3.811755
-37.63058,13,3.883019
-35.232067,9,3.932798
-42.15688,6,3.966183
-34.727816,7,4.005046
-13.574339,10,4.060329
-22.95073,5,4.087909
-10.398978,13,4.163646
-49.512471,14,4.241506
-18.073348,9,4.291942
-32.000974,8,4.337891
25.371312,15,4.423217
44.723591,15,4.50722
-53.104019,7,4.547149
-14.035074,11,4.609079
17.75839,15,4.693457
-17.916844,13,4.766606
43.64465,15,4.850939
-21.103367,5,4.878425
-29.93231,6,4.912345
-27.856732,5,4.94019
-8.538089,15,5.023777
-14.035895,11,5.396534
49.877941,15,5.480276
-55.384943,15,5.563776
-15.62492,8,5.608884
-43.087714,14,5.686075
-45.900499,13,5.757733
33.367732,15,5.843362
-3.472855,15,5.927074
-46.21807,10,5.981603
38.132567,15,6.06406
-42.352326,7,6.10341
12.367057,15,6.19117
42.626938,15,6.275318
-31.513007,11,6.338999
-20.825132,6,6.372626
-57.352808,8,6.416746
-72.244191,7,6.455545
15.187788,15,6.539628
-42.170138,9,6.589603
-19.66756,11,6.975359
-36.340647,7,7.014827
-15.198062,13,7.089191
30.88636,15,7.175924
-73.545483,13,7.249266
37.78708,15,7.335449
-16.121956,8,7.380488
-32.124832,6,7.414386
