#{"t_start": 1765375820.1122959, "env_id": "None"}
r,l,t
-90.606308,4,0.563493
-66.826881,3,0.579814
-42.329693,5,0.607765
-83.993542,8,0.656808
-47.729503,3,0.674172
-47.479135,3,0.692013
-54.097449,3,0.708766
-51.734101,4,0.730918
-63.465478,3,0.748357
-60.453418,3,0.765772
-47.47412,3,0.782908
-50.433716,5,0.810175
-89.154627,4,0.832531
-76.022151,8,0.880721
-61.062746,6,0.914792
-67.538841,5,0.941543
-110.153238,4,0.963305
-47.76077,3,0.980672
-48.07414,6,1.013453
-47.410398,3,1.030122
-79.442146,3,1.047392
-66.923989,3,1.064146
-47.656477,3,1.081239
-60.541591,3,1.097936
-84.166515,4,1.11889
-66.865616,3,1.134809
-63.546146,4,1.156366
-42.693803,9,1.210271
-44.188703,5,1.239942
-66.722505,3,1.258438
-44.127626,5,1.288028
-79.734852,3,1.306311
-79.649189,3,1.322909
-66.741502,3,1.340314
-66.954514,3,1.358497
-71.503532,4,1.380824
-85.852614,6,1.41624
-53.905045,3,1.433941
-57.53918,5,1.463926
-90.339072,4,1.495195
-49.771487,3,1.517732
-51.558372,4,1.538619
-54.136353,3,1.554892
-50.83368,8,1.598986
-51.800222,4,1.61999
-84.721528,4,1.64275
-57.212714,4,1.665491
-66.91395,3,1.68373
-48.030497,6,1.717647
-48.623082,6,1.748844
-79.656695,3,1.765298
-60.493877,3,1.781598
-65.804894,5,1.809553
-41.229001,7,2.243809
-56.816761,5,2.275076
-50.85453,5,2.301691
-60.26658,3,2.319487
-44.257538,8,2.363117
-47.505197,6,2.395751
-64.982578,3,2.411438
-63.571982,7,2.450317
-44.258668,5,2.478893
-66.883114,3,2.495445
-89.050468,4,2.51701
-66.955484,3,2.534856
-47.636475,3,2.552373
-57.017103,5,2.580761
-64.782349,4,2.602066
-60.2141,3,2.619907
-69.80386,4,2.641308
-54.155404,3,2.657545
-74.173433,6,2.696241
-67.020252,3,2.712881
-58.345695,4,2.73417
-53.854331,3,2.750483
-73.891245,6,2.784188
-63.379227,5,2.812642
-46.38472,3,2.830103
-63.566661,5,2.859017
-45.465829,4,2.881818
-54.146175,3,2.899113
-79.68786,3,2.915954
-44.213086,4,2.937468
-49.105063,3,2.953963
-64.95527,4,2.977555
-45.858712,3,2.994417
-60.774252,3,3.010795
-47.430165,3,3.027177
-66.632413,3,3.044962
-40.690955,7,3.084254
-63.552954,4,3.105805
-66.660744,3,3.122404
-64.727746,4,3.143654
-79.616171,3,3.159858
-60.454203,3,3.176743
-44.287782,5,3.20374
-47.435579,6,3.235287
-47.768805,3,3.252595
-45.905907,4,3.27517
-46.776547,3,3.291399
-52.53351,3,3.30898
-69.882256,4,3.331243
-66.981766,3,3.348479
-66.651914,3,3.365803
-57.013945,5,3.393585
-60.471148,3,3.410992
-66.675886,3,3.42839
-50.454921,5,3.45669
-57.14137,5,3.483809
-60.461924,3,3.8205
-90.192721,4,3.842728
-50.706484,4,3.866444
-48.926544,3,3.884099
-71.435939,4,3.906715
-63.283617,5,3.934547
-63.408365,5,3.963125
-50.87686,4,3.986141
-60.443927,3,4.003051
-47.589447,6,4.037135
-61.195713,4,4.059995
-60.388347,3,4.076474
-64.690306,4,4.098633
-106.508724,6,4.130916
-76.827376,3,4.14882
-66.973689,3,4.165424
-60.482447,3,4.182269
-64.714804,4,4.204367
-60.386133,3,4.22085
-47.634986,3,4.237693
-70.956911,4,4.260722
-50.736329,4,4.282407
-44.398269,4,4.304879
-54.201222,4,4.327353
-57.123979,5,4.355142
-60.251035,3,4.372312
-41.08242,7,4.412522
-47.497943,3,4.429656
-45.552139,3,4.447633
-66.88914,3,4.46475
-66.631607,3,4.482131
-82.68891,4,4.504287
-74.9269,6,4.538289
-59.395123,3,4.555516
-75.987137,5,4.58466
-60.536627,3,4.60207
-40.29541,4,4.625002
-47.682661,3,4.642113
-60.438219,3,4.659114
-44.970181,4,4.681447
-41.551144,6,4.714241
-50.716283,4,4.742902
-66.993913,3,4.760466
-56.846792,5,4.78747
-47.739215,3,4.80468
-66.640282,3,4.821548
-66.948823,3,4.838311
-47.628819,3,4.855862
-79.568474,3,4.873613
-67.20803,5,4.903112
-69.917732,4,4.924663
-86.053495,6,4.957073
-65.106458,5,4.988112
-79.518578,3,5.00456
-75.611864,4,5.026156
-48.111358,3,5.043812
-48.702989,6,5.077828
-60.574515,3,5.411725
-71.429051,4,5.434968
-50.586672,5,5.463531
-56.364499,4,5.487394
-47.684141,3,5.504099
-60.239662,3,5.521322
-56.981367,7,5.558452
-41.123802,7,5.598864
-47.652987,3,5.615669
-45.376382,4,5.63646
-38.756366,5,5.664373
-45.898941,5,5.693456
-47.415592,3,5.710112
-54.065788,3,5.726398
-67.511093,3,5.748897
-64.533859,4,5.770884
-42.820756,10,5.82631
-71.954709,5,5.85306
-55.091708,4,5.875166
-63.486726,4,5.898289
-57.23309,5,5.926683
-65.03079,4,5.949269
-62.130002,6,5.98269
-53.908117,3,5.999047
-60.63409,3,6.015335
-69.978611,4,6.037505
-47.004185,4,6.059408
-60.460234,3,6.07623
-51.962608,4,6.099117
-52.340367,5,6.126173
-66.948574,3,6.143616
-66.63345,3,6.161876
-66.5815,3,6.179934
-54.102103,3,6.197075
-57.09909,5,6.225633
-54.596548,3,6.242573
-47.664587,3,6.259491
-66.942341,3,6.275248
-44.356657,4,6.299169
-60.461582,3,6.316285
-63.48636,4,6.337993
-44.324492,5,6.365239
-63.615533,4,6.388181
-45.031997,4,6.409599
-51.738194,4,6.431304
-40.724104,10,6.486495
-63.376904,5,6.514268
-85.516492,4,6.536857
-50.834035,4,6.560033
-66.964811,3,6.576967
-60.563277,3,6.596103
-71.385478,4,6.618359
-79.685333,3,6.634557
-60.392561,3,6.654874
-44.365423,5,7.001068
-70.87576,4,7.023426
-41.81695,6,7.056615
-80.326827,10,7.112313
-55.2698,5,7.140097
-54.116724,3,7.157039
-80.917219,5,7.186725
-47.446916,3,7.203223
-59.346598,4,7.226956
-51.706613,3,7.244233
-60.247421,3,7.260724
-60.199536,3,7.277725
-47.569114,3,7.294525
-58.332434,4,7.31607
-65.941422,4,7.338291
-59.560846,3,7.354431
-60.543635,3,7.372879
-47.946035,4,7.399245
-66.711477,3,7.417551
-60.522901,3,7.437765
-47.138212,3,7.454663
-67.10109,3,7.471497
-45.319819,4,7.493673
-34.808661,7,7.533674
-59.903072,4,7.554516
-60.550444,3,7.572106
-49.677653,5,7.599898
-60.559665,3,7.616407
-60.323134,3,7.6332
-57.111034,5,7.661613
-80.946049,6,7.694985
-54.139419,3,7.712161
-48.646495,10,7.768125
-47.328224,3,7.785208
