#{"t_start": 1765372853.41247, "env_id": "None"}
r,l,t
-36.278594,7,0.54415
-28.017085,3,0.56078
-42.209491,8,0.608491
-26.947355,3,0.625509
-32.130997,4,0.653315
-30.044268,3,0.670064
-31.349177,4,0.69147
-32.469395,5,0.718243
-32.465171,5,0.746692
-32.901631,5,0.774384
-34.837939,4,0.795347
-30.274957,4,0.81727
-33.722188,4,0.837915
-32.699199,5,0.864165
-29.817823,3,0.880834
-29.913005,3,0.897544
-30.044626,3,0.914275
-29.994737,3,0.931012
-29.816642,3,0.948898
-35.355572,4,0.972871
-37.425033,6,1.007054
-29.817102,3,1.024245
-33.157144,4,1.046017
-30.043694,3,1.062774
-30.049399,3,1.079384
-31.806733,5,1.109755
-29.447389,3,1.125504
-30.046891,3,1.142355
-29.440779,3,1.158396
-31.384941,4,1.180383
-31.998858,4,1.203186
-31.446113,4,1.224408
-31.388471,4,1.246318
-26.313416,3,1.262449
-28.641024,3,1.279202
-31.556367,4,1.300592
-38.774892,6,1.33456
-35.527722,7,1.374301
-29.262269,4,1.39704
-29.884743,3,1.415182
-31.693734,5,1.442971
-29.820652,3,1.460131
-29.815342,3,1.476301
-36.315765,6,1.508606
-30.094012,4,1.531234
-30.047675,3,1.54828
-32.362027,4,1.56928
-32.968654,5,1.600511
-29.589888,3,1.617014
-29.900397,3,1.635281
-28.925192,4,1.658265
-31.386896,4,1.680569
-29.819486,3,1.696027
-34.341299,4,1.717771
-29.995633,3,1.734318
-29.873278,3,1.750551
-27.817012,4,2.15087
-29.891349,3,2.168114
-29.993734,3,2.186097
-33.685804,4,2.20866
-29.453452,3,2.225466
-28.331099,4,2.249468
-34.094583,4,2.272244
-34.42567,6,2.30599
-28.67524,5,2.336387
-29.465611,3,2.353738
-35.345043,4,2.377439
-29.819651,3,2.393978
-32.942632,5,2.42207
-31.398459,4,2.444041
-37.360451,6,2.478144
-35.867645,7,2.517054
-31.458139,4,2.538506
-29.810789,3,2.556348
-35.159838,6,2.593048
-32.665879,5,2.621371
-40.842914,10,2.676009
-30.737971,4,2.698126
-29.808362,3,2.71488
-29.461163,3,2.731968
-31.245689,5,2.759311
-29.402355,4,2.78068
-29.49232,3,2.797283
-29.448136,3,2.814131
-31.451875,4,2.835699
-29.886658,4,2.858653
-27.502477,3,2.874984
-29.994655,3,2.891893
-29.912906,3,2.909529
-29.807395,3,2.926454
-29.515443,3,2.94393
-29.448405,3,2.960951
-29.866611,3,2.977483
-41.444939,8,3.022097
-30.042317,3,3.038971
-32.710516,6,3.073917
-29.85244,3,3.09465
-34.861873,6,3.126917
-29.897356,3,3.145187
-38.928112,10,3.203067
-29.889992,3,3.219746
-29.472312,3,3.236516
-30.00621,5,3.264542
-29.529488,3,3.282268
-29.892827,3,3.298914
-33.135637,5,3.327575
-29.864092,3,3.3453
-32.895576,5,3.373836
-33.164402,4,3.396892
-36.182154,6,3.737096
-29.911301,3,3.753726
-29.808121,3,3.771136
-27.495103,3,3.787851
-32.498084,5,3.818116
-29.816648,3,3.834948
-35.56766,6,3.867874
-29.529177,3,3.885741
-29.506742,3,3.903497
-31.551058,4,3.925858
-29.213727,3,3.942833
-40.527746,8,3.987242
-37.927369,8,4.032672
-32.508233,4,4.055314
-29.898657,3,4.072015
-29.901867,3,4.089854
-31.389359,4,4.11285
-29.827499,3,4.129281
-29.463953,3,4.146386
-31.592391,4,4.17059
-29.532746,3,4.190078
-30.042903,3,4.207946
-33.813058,6,4.242029
-30.041765,3,4.25844
-29.826417,3,4.27576
-29.901785,3,4.29911
-32.912971,5,4.328749
-31.143522,4,4.351856
-31.42364,4,4.375304
-30.004127,3,4.392535
-30.017662,3,4.409246
-31.683,6,4.444334
-27.085205,3,4.460243
-31.081038,5,4.489522
-29.998199,3,4.508736
-29.421431,3,4.5261
-29.897881,3,4.543647
-38.358626,8,4.588194
-29.459404,3,4.604924
-32.653534,5,4.633278
-32.356673,5,4.659241
-29.903844,3,4.675233
-31.402934,4,4.697067
-29.877859,3,4.714719
-29.490132,4,4.73842
-35.550364,7,4.776839
-29.464952,3,4.794452
-38.326401,6,4.82787
-29.347113,3,4.844897
-29.992653,3,4.86126
-29.912147,3,4.877518
-29.909867,3,4.894538
-29.283075,4,4.917048
-29.525861,3,4.934302
-29.489084,3,4.95166
-30.050521,3,4.968981
-30.054583,3,4.986437
-27.072152,3,5.005008
-29.063131,4,5.336024
-29.52235,3,5.355726
-29.468717,3,5.373257
-30.217816,5,5.403043
-29.451911,3,5.421429
-29.820968,3,5.438699
-29.905833,3,5.456239
-36.920183,7,5.497602
-29.140089,3,5.515044
-31.586456,4,5.537765
-30.845753,4,5.563886
-29.459653,3,5.58061
-31.989898,4,5.602414
-33.680098,4,5.625118
-29.904261,3,5.642201
-31.450557,4,5.664999
-29.463179,3,5.68197
-29.892242,3,5.699392
-29.464532,3,5.716806
-29.460323,3,5.734645
-34.755999,6,5.767145
-29.535618,3,5.784201
-29.815271,3,5.801546
-31.551439,4,5.824511
-30.04991,3,5.841858
-31.444525,4,5.864361
-30.656604,4,5.887434
-29.796347,3,5.904979
-37.32263,6,5.938097
-28.523183,3,5.954809
-27.99479,3,5.973
-29.86928,3,5.990466
-36.039081,7,6.030496
-39.570676,8,6.077392
-29.808069,3,6.0939
-29.148446,4,6.118248
-28.564134,3,6.137177
-31.48845,4,6.159887
-29.809417,3,6.178305
-29.877269,3,6.195598
-29.87999,3,6.212847
-30.702708,5,6.241509
-32.352612,5,6.269661
-32.815356,5,6.298746
-29.447529,3,6.316603
-31.470623,4,6.34107
-29.888561,3,6.358913
-29.891517,3,6.376164
-32.908361,5,6.408483
-29.796984,3,6.425512
-29.920004,3,6.444045
-29.83706,3,6.461177
-31.395545,4,6.484533
-29.981212,3,6.503031
-29.90607,3,6.520849
-29.908048,3,6.538665
-28.828787,4,6.56175
-29.451193,3,6.578785
-29.823778,3,6.596248
-29.497507,3,6.613615
-34.873257,4,6.636502
-29.404843,3,6.96085
-31.54599,5,6.991117
-29.896514,3,7.009115
-32.604057,5,7.038418
-29.475688,3,7.056985
-37.279449,7,7.098303
-32.351933,5,7.128151
-29.782927,3,7.146356
-29.883883,3,7.163968
-29.831437,3,7.181371
-29.827413,3,7.199084
-29.915685,3,7.216124
-29.462081,3,7.233549
-32.384778,5,7.266405
-29.891965,3,7.286499
-29.886877,3,7.305338
-29.892224,3,7.325039
-37.875685,8,7.376391
-29.855178,3,7.397448
-29.506999,3,7.417253
-31.464081,4,7.44098
-28.567581,3,7.458371
-29.892759,3,7.476611
-29.37609,4,7.499246
-33.155702,5,7.529031
-29.494887,3,7.546984
-33.163961,5,7.576169
-29.867726,3,7.594315
-31.388831,4,7.617859
-27.772605,3,7.635512
-32.012753,5,7.66518
-27.137295,3,7.683591
-32.675263,5,7.714344
-29.904844,3,7.73245
-29.495924,3,7.750752
-29.873712,3,7.769046
-29.823861,3,7.787076
-29.878341,3,7.805218
-29.459634,3,7.822622
-32.636365,5,7.852822
-29.525537,3,7.871281
-29.427904,3,7.889417
-29.44058,3,7.907033
-29.899618,3,7.924262
-30.050953,3,7.94097
-35.565347,8,7.988807
-29.902029,3,8.006697
-29.890389,3,8.023837
-29.814035,3,8.042049
-30.081386,5,8.07015
-28.713776,4,8.093017
-29.395914,3,8.110198
-29.450619,3,8.127577
-29.420224,3,8.145303
-29.843983,3,8.163206
-32.461437,5,8.192055
-29.807473,3,8.209585
-29.478917,3,8.227049
-29.86565,3,8.244665
-29.919035,3,8.261661
-29.838774,3,8.279326
-31.387783,4,8.612814
-29.91837,3,8.631401
-29.875699,3,8.649873
-24.494751,3,8.668184
-32.690966,5,8.697626
-28.741371,4,8.720507
-29.912533,3,8.740606
-29.841736,3,8.758211
-29.846231,3,8.775812
-32.586146,5,8.804833
-29.914493,3,8.82287
-27.530067,3,8.840967
-29.520629,3,8.86096
-30.672857,5,8.891531
-29.468155,3,8.909532
-29.49855,3,8.927295
-29.996974,3,8.948093
-29.881985,3,8.966531
-29.893513,3,8.984999
-29.813897,3,9.003481
-29.799921,3,9.021886
-30.028649,3,9.040585
-32.784239,5,9.070582
-29.533568,3,9.088948
-29.844274,3,9.107001
-29.497683,3,9.125166
-29.799724,3,9.144014
-35.461421,7,9.190673
-28.002629,4,9.215333
-29.872832,3,9.233959
-29.902706,3,9.252254
-29.857901,3,9.270357
-29.869713,3,9.288349
-32.63829,5,9.31828
-29.967863,3,9.338697
-29.504615,3,9.359322
-27.034472,3,9.379271
-29.415272,3,9.398136
-29.484477,3,9.416503
-29.829901,3,9.435773
-29.525182,3,9.45386
-32.265234,6,9.488765
-29.908952,3,9.506959
-27.55474,3,9.52606
-30.049859,3,9.555402
-29.467268,3,9.577472
-29.915362,3,9.600522
-29.90476,3,9.623166
-29.831422,3,9.642043
-29.480655,3,9.659437
-31.483325,4,9.683163
-29.425545,3,9.70065
-30.05758,3,9.718909
-32.171083,5,9.748365
-29.827137,3,9.766049
-29.889717,3,9.784457
-27.705864,3,9.802556
-31.503552,4,9.826186
-29.455003,3,9.84617
-31.373825,4,9.870682
-32.35542,5,9.900532
-31.123038,5,9.930973
-29.83995,3,9.950733
-29.69162,4,9.981451
-29.474115,3,10.000971
-29.798262,3,10.019332
-29.422619,3,10.350215
-38.075326,6,10.385897
-30.002889,3,10.404836
-29.854376,3,10.423326
-29.871118,3,10.442093
-29.377144,3,10.469438
-29.457466,3,10.50525
-27.332507,3,10.551848
-29.883819,3,10.595245
-32.69699,5,10.652511
-29.507647,3,10.682344
-30.023439,3,10.704622
-29.798674,3,10.727603
-30.077502,4,10.755322
-29.860928,3,10.776945
-29.854272,3,10.795884
-29.894808,3,10.814088
-29.420522,3,10.832789
-29.895505,3,10.85099
-29.461663,3,10.871263
-29.994443,3,10.891662
-29.018631,4,10.927507
-29.798002,3,10.950398
-29.438726,3,10.970476
-35.779031,7,11.031959
-27.937282,3,11.053333
-32.925932,5,11.083181
-29.409709,3,11.102004
-29.882468,3,11.119928
-29.896754,3,11.137919
-29.896435,3,11.156087
-29.441653,3,11.174325
-32.812645,5,11.204949
-29.90484,3,11.223721
-29.911647,3,11.242676
-29.872695,3,11.261322
-29.511436,3,11.279297
-29.958219,4,11.303222
-27.708101,3,11.321475
-29.919813,3,11.340564
-31.12663,4,11.364441
-29.899174,3,11.382378
-30.015145,3,11.400552
-29.88697,3,11.418744
-29.798181,3,11.436777
-29.827269,3,11.455
-29.534777,3,11.473234
-27.97566,3,11.492104
