#{"t_start": 1765383143.065102, "env_id": "None"}
r,l,t
-92.679507,8,0.627883
-54.245314,9,0.679582
-100.549035,10,0.738632
-26.992958,8,0.78426
-11.38769,15,0.867622
-76.710848,10,0.923642
-36.549297,6,0.95705
-26.770455,8,1.001839
-68.734213,11,1.064858
-34.753515,12,1.132823
-37.026479,7,1.171657
-44.647521,12,1.246468
-33.56285,7,1.287746
3.500714,15,1.374754
-43.442422,11,1.437458
18.006314,15,1.523834
-81.60097,7,1.563222
-69.490879,8,1.608019
14.635008,15,1.694145
-7.617825,7,1.737765
-28.314615,15,1.824941
-71.30262,7,1.865921
-51.60442,9,2.298562
20.278552,15,2.384246
-72.667469,10,2.442003
-20.100144,14,2.522937
-51.089931,14,2.606335
7.608317,15,2.697048
-91.236199,10,2.757895
-32.832722,12,2.827266
-27.03421,10,2.885387
-41.631758,11,2.947223
-4.395355,10,3.005335
0.08915,15,3.09227
-99.742351,8,3.144475
-40.525539,12,3.214007
29.169754,15,3.297718
-25.253422,11,3.364452
-36.022074,12,3.434747
-81.238946,13,3.512151
-44.787527,6,3.546355
-22.884275,15,3.96773
-52.395204,10,4.025461
-54.838222,15,4.115962
-19.66157,8,4.16064
-6.14656,10,4.218583
-6.02199,15,4.303856
-6.063453,13,4.377962
-52.79329,12,4.448155
-40.396015,6,4.483739
-23.177199,9,4.538187
-110.129531,10,4.593895
-32.780401,13,4.667462
-25.863166,5,4.697589
-24.471829,9,4.755943
-7.69599,8,4.803199
18.365432,15,4.890128
-67.815452,14,4.971233
-32.126811,14,5.054287
32.296885,15,5.145793
22.645878,15,5.580066
-17.050309,9,5.634743
24.635863,15,5.719831
-38.367344,9,5.776779
-6.869907,15,5.862718
-54.329589,5,5.890477
-34.185524,6,5.924507
-41.962419,12,5.993872
-20.879944,15,6.084831
-3.960486,15,6.173809
-36.398822,14,6.256642
-57.399086,7,6.29845
-56.297116,7,6.338741
-24.2559,11,6.404862
-5.245324,10,6.464541
19.390402,15,6.552087
-44.306064,9,6.602876
-30.663574,6,6.636978
-57.872063,11,6.703138
-28.982809,8,6.750231
-67.085763,15,6.837181
-76.272513,11,7.242559
-23.476655,12,7.315171
-71.801786,6,7.350502
-34.292007,14,7.434092
-25.896132,13,7.51063
13.625056,15,7.601041
-42.662418,13,7.676572
-11.809434,14,7.756774
-30.808884,7,7.797036
9.571592,15,7.885399
-35.363105,8,7.934198
17.07496,15,8.021551
17.20447,15,8.109922
-38.562664,5,8.13854
40.824052,15,8.226569
26.255073,15,8.320577
-44.572387,10,8.380576
-24.15288,6,8.415332
-19.14102,15,8.503325
-78.746297,10,8.565092
7.039449,15,9.009984
-0.753909,15,9.100933
18.511547,15,9.19263
11.545787,15,9.283421
26.379184,15,9.376461
-14.991474,15,9.466036
-36.346849,11,9.533679
-29.243705,12,9.608439
-58.904114,13,9.689267
-7.467908,10,9.7479
12.394769,15,9.838678
-58.232953,7,9.878126
-8.55411,15,9.965049
-7.585566,14,10.047524
-42.448873,14,10.126338
-9.424065,7,10.167832
-69.775107,10,10.566113
-88.66379,8,10.83019
10.577658,15,11.944063
-42.661092,12,12.016753
38.762097,15,12.107736
-49.816928,7,12.152702
43.138452,15,12.259789
24.474386,15,12.525762
45.486474,15,12.631596
22.55641,15,12.723795
-29.53675,6,12.762835
-18.300298,10,12.824398
13.555477,15,12.918346
-43.711413,8,12.977265
-26.173809,11,13.043783
-22.506411,15,13.14131
-2.9073,9,13.19496
-38.145554,15,13.288405
-60.914423,11,13.357876
-36.385812,14,13.445891
-18.98628,6,13.835491
-17.664246,15,13.926002
35.34124,15,14.02026
-23.424162,14,14.108577
-12.67582,10,14.169877
-45.834564,7,14.211569
35.913474,15,14.302431
21.299481,15,14.401963
-24.602189,11,14.469033
-15.672169,15,14.562158
-30.282683,9,14.618684
35.080283,15,14.717073
-24.928159,9,14.778196
-31.824029,7,14.825399
-14.379618,14,14.922248
-1.685251,15,15.034069
-38.314534,8,15.09521
32.712995,15,15.215044
-30.43053,15,15.6462
4.554071,14,15.730195
-18.99632,14,15.814868
-32.288504,11,15.881747
-16.855718,15,15.973921
-8.568107,10,16.035299
-41.531812,7,16.076729
1.302939,10,16.138741
15.850731,15,16.231791
-27.876151,14,16.320217
-16.406728,12,16.393632
13.423967,15,16.484331
1.186905,15,16.575582
-8.478588,12,16.649491
19.653594,15,16.742177
33.194733,15,16.837054
30.222962,15,16.930744
-20.558369,8,213.678081
36.001313,15,214.217441
21.707743,15,214.314759
-14.204122,11,214.397167
35.131086,15,214.763894
-27.93644,12,214.941423
23.394685,15,215.083005
39.199107,15,215.204205
14.487933,15,215.348331
36.18674,15,215.452956
-60.927241,12,215.528329
-13.976634,10,215.649921
24.759729,15,215.774189
22.266653,15,215.87513
48.703687,15,215.974671
25.528898,15,216.086991
-52.192787,6,216.132187
38.435039,15,216.721348
7.671807,15,216.852211
-10.289151,15,216.983045
7.89161,15,217.113742
14.189393,15,217.2463
4.119601,12,217.365744
4.856607,15,217.513604
-19.430802,12,217.634659
-34.952236,5,217.683353
-22.979501,13,217.814975
33.237815,15,217.978144
-37.283363,8,218.065899
-30.736701,14,218.23765
0.790488,15,218.430538
-75.096933,7,218.521042
39.160002,15,218.722471
-33.628436,10,218.85378
-14.34,15,219.051347
-1.240249,10,220.116678
4.536686,13,220.289445
27.909117,15,220.472001
43.51048,15,220.644597
40.640496,15,220.806475
-7.497121,8,220.882915
-25.603323,5,220.932235
-20.057533,7,221.002229
19.069417,15,221.148016
21.841152,15,221.294621
47.215204,15,221.442166
39.245201,15,221.589049
-16.155682,9,221.676281
33.393999,15,221.823461
48.168669,15,221.971553
36.409439,15,222.118874
37.280014,15,222.258951
-9.454526,15,222.392775
32.44678,15,223.65093
36.37259,15,223.884
38.064012,15,224.116355
-13.664378,5,224.204187
38.526704,15,224.527389
46.991755,15,224.856183
-16.838359,8,225.056967
36.999509,15,225.476901
-21.579393,9,225.662117
-4.249886,15,225.960244
2.178948,15,226.275396
19.652897,15,226.58523
34.02227,15,226.883249
-17.410851,9,227.023078
45.312414,15,227.253089
15.412158,15,227.484628
29.842968,15,227.733357
-11.023612,8,228.694684
34.070603,15,228.925227
33.145178,15,229.149744
40.933319,15,229.393758
-14.599865,10,229.553293
9.870545,15,229.785525
38.493666,15,230.016239
32.15344,15,230.245641
12.723689,13,230.446064
14.043627,15,230.675475
48.139185,15,230.879377
37.624243,15,231.077779
40.289076,15,231.310934
45.397719,15,231.552034
48.151768,15,231.802098
42.876479,15,232.84041
36.832092,15,233.069647
19.98381,15,233.283084
-7.299926,9,233.397901
30.700023,15,233.588528
46.912462,15,233.779819
43.864838,15,233.967207
29.83015,15,234.158352
39.563324,15,234.349063
46.554361,15,234.539365
44.842504,15,234.730194
45.226131,15,234.924605
31.736618,15,235.122788
28.528881,15,235.322444
48.250994,15,235.52063
41.47135,15,235.777519
39.73838,15,236.721494
52.584616,15,236.916164
41.749517,15,237.110909
42.836265,15,237.307007
47.783672,15,237.501682
37.631299,15,237.69799
34.173148,15,237.891349
42.671002,15,238.115178
29.062591,15,238.32594
29.587502,15,238.52865
51.751756,15,238.732857
22.04153,15,238.939336
53.699875,15,239.141268
37.103913,15,239.354996
47.738907,15,239.59763
40.065162,15,240.962126
49.404114,15,241.202359
52.085178,15,241.411843
49.505799,15,241.648002
43.500657,15,241.856784
50.009306,15,242.057777
42.523444,15,242.26475
38.904284,15,242.464069
30.491213,15,242.663894
34.788711,15,242.865975
33.329909,15,243.068783
27.903032,15,243.269755
28.358421,15,243.469273
47.140639,15,243.678016
39.448773,15,243.883035
39.589151,15,244.926586
48.665832,15,245.124262
48.000477,15,245.330093
29.234408,15,245.647796
46.274992,15,245.898665
46.4702,15,246.152518
3.232984,13,246.35281
12.851667,13,246.555146
46.145574,15,246.806423
40.772421,15,247.049099
51.465551,15,247.26287
39.016291,15,247.463307
51.528201,15,247.670516
-12.185346,8,247.776615
50.086932,15,247.97341
38.274936,15,248.168581
53.049974,15,249.197671
34.950164,15,249.636903
42.954799,15,249.934855
42.671794,15,250.126192
35.073762,15,250.286776
42.53053,15,250.433074
51.271547,15,250.575387
34.242291,15,250.706255
36.03201,15,250.828606
47.830512,15,250.94623
51.372066,15,251.056453
51.066679,15,485.765134
41.541834,15,485.932882
52.772069,15,486.049554
43.908675,15,486.191759
43.850213,15,487.970787
44.45095,15,488.13158
46.371059,15,488.233124
49.497751,15,488.334031
21.322955,15,488.435666
45.853721,15,488.532126
45.566316,15,488.622007
47.82244,15,488.713748
31.611751,15,488.804091
52.325874,15,488.900456
49.195434,15,488.99436
50.8945,15,489.082503
49.302814,15,489.265938
50.363344,15,489.36738
44.640197,15,489.458881
33.727219,15,491.94592
48.746067,15,493.889902
49.546609,15,493.985215
47.446598,15,495.814469
51.148498,15,496.412695
31.818046,15,496.503513
45.97257,15,496.595036
54.004661,15,496.685049
44.476728,15,496.774669
54.200661,15,496.866911
48.884995,15,496.955712
36.917993,15,497.044387
53.436036,15,497.13306
45.392563,15,497.221921
50.43573,15,497.306556
45.796842,15,497.724187
46.35968,15,497.810398
52.559058,15,497.905715
52.986369,15,497.990654
36.204576,15,498.077043
42.327553,15,498.222161
49.18062,15,498.450811
42.194494,15,498.538647
53.510986,15,498.625604
52.214434,15,501.785778
47.797205,15,501.889535
49.433817,15,501.978579
47.819004,15,502.06554
42.29042,15,502.166703
51.742244,15,502.25164
-6.051758,8,502.614172
43.31255,15,502.704643
43.142602,15,502.792904
47.775264,15,502.893845
46.888759,15,503.295654
49.784566,15,503.385523
44.132858,15,503.477104
47.256297,15,503.568274
53.701245,15,503.656061
46.228531,15,503.74326
51.43087,15,503.832549
47.138978,15,503.92399
49.761224,15,504.014102
53.247873,15,504.100643
45.121522,15,504.187586
53.871065,15,504.590779
55.909977,15,504.894836
52.032787,15,505.142105
39.494967,15,505.228299
49.382347,15,505.313936
46.259396,15,505.400385
54.083003,15,505.503863
47.284141,15,505.590059
54.41816,15,505.678551
52.638867,15,505.763483
42.904743,15,505.850739
48.160051,15,505.937374
53.634995,15,506.024912
54.080311,15,506.120674
45.13895,15,506.207111
45.921574,15,506.608354
54.594418,15,506.696434
40.068161,15,506.786149
45.522182,15,506.871463
56.287329,15,506.956794
40.890531,15,507.041482
53.085003,15,507.13252
48.964577,15,507.221277
52.03239,15,507.30571
55.076872,15,507.390284
54.473842,15,507.474912
43.439291,15,507.559757
43.98029,15,507.644426
47.393057,15,507.732007
55.565777,15,507.816185
56.290155,15,508.220321
51.667719,15,508.316493
50.402799,15,508.41361
54.535515,15,508.499642
56.459415,15,508.586535
51.151734,15,508.684699
54.437985,15,508.772143
50.798341,15,508.859326
43.76789,15,508.95146
57.819751,15,509.040546
49.211141,15,509.129488
51.580026,15,509.217031
44.679422,15,509.321264
52.213915,15,509.406355
54.478079,15,509.490343
37.813966,15,509.908077
53.543033,15,509.994825
47.608879,15,510.080766
54.251496,15,510.178003
48.171786,15,510.263237
52.939639,15,510.348578
52.643532,15,510.43327
51.603964,15,510.518158
49.440376,15,510.603125
48.197236,15,510.692597
51.160281,15,510.777091
55.571457,15,510.861747
52.566669,15,510.947916
52.498083,15,511.032694
54.278688,15,511.116776
56.485988,15,511.508635
54.502346,15,511.598136
56.747265,15,511.682338
53.512444,15,511.76635
52.981801,15,511.855692
52.202487,15,511.939482
56.747831,15,512.027803
49.881218,15,512.120208
52.984784,15,512.220096
52.451627,15,512.31175
50.483712,15,512.402968
46.172675,15,512.495954
44.872037,15,512.591787
57.038224,15,512.687682
53.949932,15,512.78166
49.135055,15,513.179248
56.371562,15,513.272944
54.440471,15,513.358709
56.067404,15,513.444831
56.057436,15,513.531063
55.848161,15,513.618589
55.447916,15,513.704428
52.657714,15,533.160494
54.354841,15,533.289523
47.181419,15,533.403596
49.632114,15,533.558094
49.884174,15,533.68022
46.866668,15,533.83302
48.013579,15,533.994948
57.400457,15,534.095503
52.972519,15,534.764045
54.925866,15,534.851941
57.773097,15,534.941395
57.10811,15,535.032178
57.19169,15,535.118331
55.283698,15,535.204818
53.680239,15,535.296772
55.319656,15,535.383161
53.464039,15,535.469671
54.149498,15,535.557121
50.24085,15,535.645322
54.107349,15,535.736976
56.358448,15,535.828098
52.495724,15,536.10398
56.145483,15,536.443254
54.435338,15,537.3401
55.365264,15,537.436289
49.720855,15,537.525627
49.815066,15,537.614888
53.15971,15,537.711685
55.671154,15,537.801931
51.267298,15,537.89328
55.020256,15,537.992921
54.779619,15,538.086748
51.320384,15,538.175492
57.731137,15,538.262545
54.882466,15,538.357828
49.726913,15,538.453291
54.904751,15,538.546876
50.184857,15,538.641691
53.09023,15,539.06707
56.10967,15,539.156761
55.959935,15,539.243433
57.686829,15,539.329953
50.931858,15,539.416085
58.136843,15,539.502068
56.570465,15,539.590996
51.630363,15,539.682804
52.067498,15,539.771631
56.708817,15,539.863131
56.099148,15,539.951733
55.639706,15,540.04158
55.754419,15,540.128712
53.446706,15,540.214218
54.534414,15,540.29987
58.324156,15,540.70652
58.480926,15,540.794573
57.646992,15,540.880047
55.217607,15,540.965118
55.816373,15,541.050261
56.710725,15,541.135472
57.200373,15,541.220889
57.384552,15,541.306871
56.423368,15,541.392681
55.585896,15,541.477612
52.996536,15,541.56274
57.372279,15,541.649411
55.653123,15,541.735248
57.118008,15,541.822752
52.278005,15,541.909687
52.984643,15,542.354414
58.818549,15,542.439346
59.303754,15,542.526626
55.273038,15,542.616211
55.040521,15,542.714179
55.880843,15,542.823182
56.437622,15,542.911764
55.114643,15,542.999965
50.906565,15,543.085662
56.843917,15,543.171277
54.904753,15,543.263012
56.438068,15,543.349406
55.160644,15,543.43492
53.829948,15,543.521548
58.607413,15,543.631825
55.270655,15,544.032703
58.758137,15,544.123437
54.719565,15,544.679764
57.649813,15,544.765439
53.726131,15,544.851792
55.739555,15,544.949328
56.032077,15,545.036132
56.869925,15,545.123304
49.872603,15,545.224054
58.072742,15,545.345598
56.869434,15,545.43926
58.317644,15,545.531711
57.574885,15,545.622178
58.508923,15,545.715617
54.347559,15,545.843852
57.329271,15,546.406304
59.434472,15,546.495409
57.744393,15,546.583816
53.566652,15,546.671892
58.453863,15,546.762327
53.563253,15,546.852779
57.302828,15,546.940089
58.963355,15,547.029733
58.278384,15,547.117892
56.301803,15,547.205028
57.58283,15,547.291478
53.95162,15,547.37859
55.08214,15,547.466837
57.406838,15,547.56246
59.235624,15,547.650832
54.164913,15,548.235587
58.571165,15,548.321865
58.259586,15,548.409301
58.470317,15,548.498465
56.94467,15,548.585305
56.463064,15,548.671758
58.659466,15,548.758185
57.848004,15,548.849917
58.992262,15,548.939409
58.144488,15,549.027744
56.974776,15,549.115222
58.355102,15,549.202008
57.856994,15,549.289071
55.207948,15,549.376411
57.955457,15,549.462817
55.503461,15,549.968615
55.753356,15,550.055331
57.535532,15,550.278051
56.43073,15,550.368524
58.428803,15,550.45871
55.59815,15,550.544064
57.454834,15,550.629341
58.417346,15,550.714174
58.347441,15,550.800631
55.336105,15,551.011847
55.783938,15,551.098736
57.626149,15,551.184929
