#{"t_start": 1765381089.397026, "env_id": "None"}
r,l,t
-89.548291,13,0.675886
-71.190269,8,0.721021
-66.413623,9,0.772098
-9.436394,14,0.851151
-19.143397,9,0.904755
-1.444378,11,0.969703
-38.471456,15,1.05642
-78.249983,7,1.095375
27.039528,15,1.18109
-36.010503,13,1.254588
50.273004,15,1.359095
-34.580669,8,1.405097
-49.143857,4,1.427698
16.962431,15,1.513678
-67.382435,12,1.582604
-1.904087,15,1.670763
-4.126372,15,1.755468
18.554488,15,1.84016
-88.243803,10,1.896764
-5.224212,14,2.353901
-56.219065,12,2.419573
32.566803,15,2.501986
-36.117697,9,2.551459
-22.516907,14,2.629071
-27.648224,7,2.6712
-9.063902,15,2.755315
4.748417,15,2.839469
-36.916641,15,2.923528
-1.969149,15,3.013191
-71.397962,12,3.081195
-48.422942,11,3.14231
-60.362133,11,3.204978
-34.57178,6,3.238621
-84.194865,7,3.281224
17.235259,15,3.369199
-43.031111,11,3.435291
-57.151458,7,3.475282
-24.61168,6,3.508297
6.252223,13,3.910749
-27.536946,8,3.959131
13.116888,15,4.050769
-33.026125,10,4.106352
8.734613,15,4.194135
-3.243201,15,4.279234
-36.228285,9,4.330711
-22.135144,9,4.389288
-45.654682,11,4.451947
25.643955,15,4.53585
-36.749729,5,4.564279
25.671936,15,4.651773
-72.176159,8,4.699734
-40.352854,11,4.762453
-0.281517,12,4.830415
-77.117652,15,4.913233
40.318879,15,4.998386
27.642088,15,5.082005
-54.957868,9,5.132533
-14.693201,13,5.508603
-27.53684,11,5.57554
-17.94354,11,5.643845
-58.733734,6,5.680305
-60.989935,14,5.762037
1.774968,11,5.838459
6.959084,15,5.926109
-91.160728,10,5.984113
-39.654404,12,6.057629
-62.378243,9,6.110774
-24.555335,10,6.173817
6.320343,15,6.262307
26.161083,15,6.353194
-34.005609,11,6.419176
-18.71717,11,6.486945
-28.745124,5,6.518906
-34.37611,12,6.595879
-32.796863,11,6.660181
15.7476,15,6.746017
-19.873008,11,6.817946
-26.174225,11,7.190135
-17.229612,9,7.243762
-19.874181,6,7.277455
-26.713473,10,7.334321
33.789335,15,7.422384
-33.182748,11,7.485171
-18.670866,9,7.560266
-52.60055,10,7.616927
24.749328,15,7.703719
13.483969,15,7.789335
-101.133781,9,7.840623
21.931443,15,7.932283
7.602896,15,8.019015
-24.143096,6,8.053776
-105.949249,11,8.118094
21.053667,15,8.205117
28.271758,15,8.290429
-96.639226,8,8.344626
-20.384624,9,8.406654
-42.017141,5,8.438117
11.130523,15,8.834551
-27.870854,6,8.869824
-44.195982,13,8.945382
-40.520558,11,9.008106
-52.865105,11,9.069444
-40.085964,6,9.106828
-65.271909,7,9.150574
36.087187,15,9.238098
35.595604,15,9.323537
5.70739,15,9.408759
-59.39699,9,9.463044
-31.269773,9,9.516263
32.038112,15,9.601479
3.535152,15,9.687413
37.519157,15,9.775277
32.25272,15,9.864132
20.601229,15,9.949342
-3.545912,15,10.037518
-50.99857,9,10.092279
-15.963122,8,10.454447
-45.64495,11,10.517899
-9.993973,13,10.59227
12.750211,15,10.679471
-44.274399,9,10.731663
-42.364187,11,10.79512
-23.011638,11,10.858904
-26.417231,9,10.911316
27.313964,15,10.99872
-31.999316,15,11.085599
-16.575046,12,11.155636
26.046789,15,11.242959
28.135088,15,11.329285
-52.900923,15,11.41712
16.969908,15,11.501665
23.821014,15,11.587404
-39.157265,14,11.666489
9.739481,15,12.048895
-50.60812,14,12.128422
40.197979,15,12.216876
49.727162,15,12.303569
1.236579,13,12.380672
32.672172,15,12.467596
13.678499,15,12.554022
-0.473053,15,12.64836
33.365672,15,12.734698
28.426338,15,12.820176
-48.531684,7,12.859483
-23.041911,6,12.893155
-6.426931,9,12.943903
36.035425,15,13.029183
32.151755,15,13.114415
43.177245,15,13.203838
-14.996567,8,13.250109
-16.449846,7,13.291014
-24.50053,15,13.671449
-11.890669,11,13.734175
14.09891,15,13.820377
5.258454,15,13.904905
44.957807,15,13.989519
38.085615,15,14.079837
38.558462,15,14.16554
10.065076,15,14.251464
-13.697484,9,14.301953
35.623706,15,14.386793
-28.172801,6,14.424497
40.028692,15,14.51293
-28.667741,12,14.58031
-13.232566,9,14.631063
14.555052,15,14.714947
38.032832,15,14.799325
25.417369,15,14.887466
39.444747,15,15.269791
26.160554,15,15.356126
-15.500706,10,15.412852
32.104346,15,15.497228
9.406524,15,15.58262
-24.436925,15,15.66685
3.688135,15,15.750725
39.385469,15,15.835514
18.822054,15,15.920117
-29.052289,5,15.949064
32.547255,15,16.035455
35.627982,15,16.119251
-27.238951,10,16.176359
-28.529883,7,16.216826
38.837652,15,16.303184
-2.595128,15,16.389521
19.466283,15,16.47793
27.667491,15,16.86733
25.120735,15,16.952348
27.089393,15,17.037056
33.699167,15,17.122337
2.919217,13,17.197728
37.970752,15,17.284209
41.202383,15,17.36783
34.319373,15,17.450939
-42.565779,6,17.483834
13.802596,15,17.572899
21.797862,15,17.656871
29.340857,15,17.743851
1.737108,11,17.807187
28.273424,15,17.893471
11.474616,13,17.968487
38.1434,15,18.05856
21.320541,15,18.452975
34.097226,15,18.538687
45.210366,15,18.62419
7.310059,13,18.697605
45.138698,15,18.782054
40.816302,15,18.866903
47.129472,15,18.952207
9.194246,15,19.037062
49.448001,15,19.123459
14.64266,14,19.203739
37.819573,15,19.291559
33.389998,15,19.377657
12.612241,15,19.463378
36.682498,15,19.550062
42.5769,15,19.635442
13.165422,15,20.019169
50.127328,15,20.111027
17.620122,15,20.196153
24.557396,15,20.284327
31.8548,15,20.371244
43.099477,15,20.458174
32.204896,15,20.543127
36.325211,15,20.633938
9.466284,15,20.718831
33.088912,15,20.807121
44.59795,15,20.895219
21.191424,15,20.981792
31.942852,15,21.108051
34.386414,15,21.196755
26.249982,15,21.284322
28.642442,15,21.668527
47.185958,15,21.758102
19.508981,15,21.845333
15.019374,15,21.932491
5.214703,15,22.017515
38.166912,15,22.102617
35.626105,15,22.188484
28.222415,15,22.278067
36.595974,15,22.363861
1.815431,15,22.450059
47.851778,15,22.535978
29.422473,15,22.622701
-17.802033,9,22.673972
30.245297,15,22.761456
42.068901,15,22.847432
50.255359,15,22.933135
41.559752,15,23.352266
36.165463,15,23.438163
-3.261769,8,23.483378
39.399414,15,23.569861
33.263231,15,23.655838
42.853678,15,23.743698
37.563369,15,23.829877
46.120295,15,23.915585
18.54585,15,24.000671
25.689928,15,24.085939
33.868002,15,24.170741
40.992042,15,24.256033
43.254072,15,24.342061
51.636513,15,24.427123
48.228548,15,24.516713
49.708392,15,24.90234
42.817,15,24.988598
46.547409,15,25.074279
44.534104,15,25.162492
40.510095,15,25.248212
35.755984,15,25.335184
41.516826,15,25.423961
33.817482,15,25.510139
45.501336,15,25.594692
7.343665,15,25.679481
39.101834,15,25.764223
0.913043,12,25.831933
43.939405,15,25.916571
43.199982,15,26.002409
37.664649,15,26.09103
46.883953,15,26.496999
39.970099,15,26.583229
50.220684,15,26.670639
43.615356,15,26.756795
46.812934,15,26.842916
51.427764,15,26.928184
