#{"t_start": 1765387522.272546, "env_id": "None"}
r,l,t
13.284166,15,0.769314
-52.579308,12,0.837723
-60.343392,10,0.895846
-37.901922,9,0.945517
-38.743611,9,0.997107
26.999669,15,1.081098
-25.37511,7,1.130245
-66.290041,7,1.182665
-60.403478,11,1.277415
-28.136416,8,1.323752
-50.559354,10,1.378719
36.606367,15,1.462207
47.387207,15,1.547884
20.741118,15,1.632082
-40.776598,8,1.676531
-15.040256,15,1.759595
9.658999,15,1.842561
3.657151,15,1.924346
-3.620745,15,2.459392
-108.735924,9,2.510168
-30.549361,15,2.594539
-26.682355,13,2.668435
-86.302394,8,2.712556
-86.122641,14,2.791582
22.563313,15,2.881636
-73.936111,10,2.938253
15.922418,15,3.023327
12.437788,15,3.109812
-44.984953,12,3.187734
-31.0812,9,3.240599
-70.397232,13,3.313406
-25.173743,10,3.370344
-42.027744,13,3.444667
-45.223897,6,3.478491
-39.373774,8,3.52277
-10.933142,15,3.613676
-43.933296,8,3.668634
-15.982288,9,3.733749
-18.702534,11,4.169714
28.0325,15,4.261412
-43.564765,9,4.322142
-80.701654,13,4.430987
-14.785319,14,4.521636
-78.369297,9,4.57528
-23.85494,10,4.632943
-29.495556,12,4.710947
-56.032315,14,4.791755
-33.964114,12,4.860042
21.120358,15,4.948658
-57.706409,15,5.040602
-100.257667,11,5.114527
-57.505887,10,5.178741
-75.066815,6,5.215406
-54.764327,13,5.294679
-58.291237,6,5.332131
25.764674,15,5.420158
-42.1959,7,5.474539
-49.02442,10,5.532466
-65.667815,9,5.898463
-88.878144,8,5.943517
20.727707,15,6.029846
-0.199827,15,6.116304
-1.715951,15,6.200928
-82.865849,9,6.249985
-57.585365,6,6.288282
24.767138,15,6.37301
-12.744295,10,6.432057
-43.83241,12,6.502526
-89.20223,6,6.541277
-101.260113,14,6.618243
27.842501,15,6.70298
-27.974399,14,6.781438
5.085002,15,6.869648
-109.886827,12,6.939318
-52.927118,12,7.005873
14.975738,15,7.093101
3.024054,11,7.157293
-28.946365,15,7.568944
26.547383,15,7.657585
-8.891968,15,7.742755
-74.52123,10,7.798986
-30.666766,9,7.85076
-37.261358,6,7.884336
-43.170702,7,7.926815
-53.394869,14,8.009942
-21.501946,12,8.077392
-53.78094,15,8.164531
11.932694,15,8.250107
-21.445798,7,8.292851
-35.688769,11,8.35509
40.579876,15,8.439902
-22.688699,7,8.479206
-33.850441,11,8.543087
9.716273,15,8.626141
17.473592,15,8.70941
-98.032363,8,8.755401
-56.347329,7,9.107531
19.84033,15,9.193941
-35.682809,13,9.268039
-26.196335,8,9.315181
-17.131542,8,9.360301
-18.00978,12,9.427243
-22.908231,8,9.472283
36.55747,15,9.555776
-72.616389,11,9.617409
14.991971,15,9.70244
32.63729,15,9.78811
-29.517023,5,9.816087
33.731481,15,9.900385
23.44438,15,9.985922
-26.304911,8,10.030745
38.847303,15,10.117039
38.96736,15,10.201528
-10.863841,15,10.288228
4.332865,14,10.367095
5.308241,15,10.759088
15.145457,15,10.845499
24.173716,15,10.930093
-38.932686,11,10.992058
-16.443,13,11.064347
29.951495,15,11.153316
-17.147754,7,11.193434
34.055507,15,11.278426
40.230743,15,11.364963
27.682867,15,11.450619
-66.078731,13,11.52267
41.451959,15,11.605464
-40.407714,13,11.68246
39.417167,15,11.76505
-15.704655,8,11.81051
-29.832188,6,11.843931
-19.838013,14,11.921802
-33.848614,15,12.319544
3.356663,12,12.386409
-37.84051,12,12.453854
-56.334179,9,12.504201
22.680068,15,12.588908
24.88992,15,12.673064
1.852991,11,12.733801
26.153896,15,12.818695
-40.081542,5,12.84701
-40.458079,5,12.874761
7.701138,15,12.958846
-38.121784,10,13.014128
29.343079,15,13.098014
22.71022,15,13.181313
-17.445455,12,13.249056
-12.972111,15,13.331851
-57.900038,12,13.398785
30.372977,15,13.4831
-13.928317,9,13.839024
28.58513,15,13.924206
44.67109,15,14.009328
-15.365174,9,14.06082
21.520521,15,14.146204
5.772412,13,14.219703
5.385496,15,14.307022
37.844027,15,14.395007
-8.232605,8,14.441408
