#{"t_start": 1765382135.406979, "env_id": "None"}
r,l,t
-22.020004,14,0.599335
-29.608849,7,0.640783
47.141601,15,0.724614
34.240739,15,0.811658
-90.339559,7,0.849802
-112.72549,14,0.927654
-50.237872,8,0.972514
25.890518,15,1.060124
-37.654363,13,1.143367
-32.912764,13,1.22161
-59.173404,13,1.295805
-34.433173,5,1.323996
-96.061783,9,1.374711
-23.550424,14,1.452364
-57.241405,6,1.485846
-16.406899,11,1.547496
-16.298343,15,1.631824
-12.103815,12,1.69853
-70.152697,14,1.774272
-47.034475,5,1.802806
-75.886334,14,2.264519
32.63782,15,2.351836
-53.709099,10,2.408959
-35.142474,6,2.441302
-22.447186,15,2.524086
-64.138848,15,2.609438
-48.264586,7,2.648503
-67.515772,10,2.704947
-20.778683,14,2.783259
-29.746164,15,2.871307
-1.940495,15,2.953743
-6.961594,15,3.037344
-12.307537,15,3.12092
18.394041,15,3.202584
-54.054902,15,3.287696
-25.226222,7,3.327162
23.395421,15,3.411472
36.409312,15,3.805676
-110.117654,5,3.832795
2.898391,15,3.915217
15.505379,15,3.999044
-79.864739,7,4.038137
22.103408,15,4.12173
0.421517,14,4.202126
-69.344325,15,4.286057
25.619258,15,4.371261
-108.770411,9,4.423034
-9.78967,15,4.507266
-19.058578,15,4.592005
3.23135,15,4.676155
-53.975476,11,4.738198
-59.123601,8,4.783462
-17.295089,12,4.851011
-87.010911,12,4.917739
-41.244569,5,4.945732
6.903591,15,5.34048
-36.765215,6,5.373959
-28.629371,5,5.402253
-41.119569,15,5.485837
-27.60066,15,5.569747
-11.712039,10,5.6248
-33.09316,10,5.680502
-27.295532,11,5.74128
-32.215381,15,5.826076
3.710453,15,5.909979
-63.607678,12,5.975892
-14.713169,13,6.047077
-34.359925,5,6.075208
27.412525,15,6.162735
-50.660676,9,6.213307
-42.453432,10,6.26917
-74.135967,15,6.355583
-33.507718,15,6.43915
-51.219729,10,6.494824
-3.116568,14,6.572119
-85.342875,13,6.969274
-23.951726,7,7.00838
-30.166452,12,7.077186
20.448119,15,7.164124
20.745046,15,7.249267
-26.719847,13,7.323863
-58.952207,9,7.374315
32.810188,15,7.457681
-18.775922,10,7.519211
-46.369299,13,7.591072
-20.013357,12,7.658065
-3.036527,11,7.721033
-18.238841,13,7.79254
-25.388855,6,7.825718
8.817058,15,7.911779
-47.506419,4,7.933788
-42.9632,8,7.978396
37.391067,15,8.06127
24.537273,15,8.145622
9.367192,15,8.540995
39.08092,15,8.624309
-18.171029,7,8.662671
36.960023,15,8.746405
-13.243021,8,8.79196
-66.794442,10,8.847973
-44.946017,14,8.926278
-47.001779,12,8.994065
-4.700431,10,9.050117
-39.553538,8,9.095565
35.514309,15,9.179293
-40.460758,10,9.240133
-56.943702,6,9.273755
-19.17145,9,9.327404
0.5181,12,9.396009
-26.169737,9,9.445022
-20.343602,14,9.52644
10.339617,15,9.616086
-59.674316,8,9.662073
-50.417369,9,9.719461
22.745775,15,10.115088
44.003248,15,10.203556
-48.786119,15,10.289815
1.203075,15,10.37677
16.483989,15,10.460976
-52.013014,8,10.505597
-14.723953,15,10.591794
-24.78733,15,10.678695
-22.150563,11,10.740648
-20.205608,7,10.779975
22.759856,15,10.869438
34.062028,15,10.956071
-25.437599,13,11.030785
-16.993449,14,11.110506
25.028624,15,11.196022
-37.982564,8,11.242138
26.3163,15,11.328053
-0.942029,10,11.386469
24.348616,15,12.014365
31.89884,15,12.100371
-15.171377,15,12.18602
-23.924731,9,12.237962
-26.636521,12,12.308937
-43.068414,10,12.367228
-30.282116,6,12.401877
-13.423459,8,12.448524
-49.744813,7,12.488707
21.895743,15,12.576552
33.428504,15,12.665142
14.383058,15,12.752234
14.320982,15,12.839349
11.769467,15,12.925709
-12.108176,8,12.972144
41.996115,15,13.059063
35.16844,15,13.147093
13.010284,15,13.234687
4.27483,15,13.734036
27.557178,15,13.838157
40.630894,15,13.931096
18.105741,15,14.023041
-10.830435,6,14.058532
-29.904433,12,14.128559
-50.203937,9,14.179249
-1.267024,15,14.263949
11.241863,15,14.349315
34.482838,15,14.435381
20.860165,15,14.519494
-43.147732,6,14.555112
-16.141531,12,14.623605
49.998311,15,14.70978
36.925412,15,14.798452
-51.507531,11,14.866313
49.251047,15,14.951932
40.373064,15,15.358444
-8.076813,15,15.444867
-17.31338,12,15.513845
-19.370375,15,15.601427
36.937373,15,15.687366
-38.327588,8,15.732349
47.544269,15,15.81953
37.884114,15,15.905849
-23.907718,12,15.974886
-21.75543,8,16.020165
32.462846,15,16.106778
-32.367858,6,16.14165
-8.951668,7,16.181055
43.603821,15,16.267374
50.431337,15,16.353213
38.870714,15,16.439517
-17.247616,9,16.491984
-8.809391,11,16.553541
34.627577,15,16.944174
21.989899,15,17.030417
36.945877,15,17.117606
-34.662956,5,17.145894
26.984131,15,17.232315
36.823846,15,17.318199
31.224245,15,17.406694
-27.454169,9,17.459778
32.929959,15,17.547309
35.199755,15,17.664561
30.400655,15,17.751745
-7.508367,11,17.815905
-29.918504,9,17.867696
26.862876,15,17.953497
11.961769,15,18.040288
30.365375,15,18.127856
33.818302,15,18.213789
-23.942563,8,18.574935
36.683524,15,18.661012
39.097315,15,18.760199
32.729827,15,18.889092
25.473767,15,19.02622
34.938688,15,19.144295
1.643281,15,19.231476
14.624884,15,19.369724
27.048045,15,19.469111
51.332952,15,19.556342
28.780827,15,19.643476
15.386723,15,19.730515
-10.645273,15,19.815671
28.071246,15,19.904237
13.372559,15,19.993556
25.336703,15,20.388588
50.356786,15,20.474588
49.335104,15,20.559989
25.969949,15,20.649017
37.571399,15,20.734888
47.938605,15,20.822341
-20.06362,15,20.908393
-18.976273,8,20.954152
41.152308,15,21.042273
6.938148,13,21.119457
36.491954,15,21.210471
-4.034647,11,21.27334
22.400392,15,21.361936
-9.287274,15,21.448045
-7.6347,9,21.499872
35.11298,15,21.585951
2.456932,11,21.657491
24.250794,15,22.047321
37.517114,15,22.134721
39.926994,15,22.285047
46.20164,15,22.396707
23.958233,15,22.487201
42.395298,15,22.581888
37.74748,15,22.675615
15.05299,15,22.763036
40.907973,15,22.850254
50.133008,15,22.935682
-5.004377,12,23.003678
34.069364,15,23.0885
32.482103,15,23.177643
35.347901,15,23.264727
33.234979,15,23.351011
32.97681,15,23.746705
42.699791,15,23.832241
25.988672,15,23.917348
56.684944,15,24.002938
38.013449,15,24.08783
40.485075,15,24.172876
47.968198,15,24.258315
47.539964,15,24.345184
41.820738,15,24.433394
26.97259,15,24.518806
47.728715,15,24.604008
13.422124,15,24.69298
35.797003,15,24.778769
26.948744,15,24.869822
49.281069,15,24.955499
48.328621,15,25.362072
46.933232,15,25.454048
38.685744,15,25.549585
41.130562,15,25.636309
47.512123,15,25.726101
34.387529,15,25.813875
42.582311,15,25.904605
31.002172,15,25.990773
37.182108,15,26.075613
40.277654,15,26.161168
50.462079,15,26.247101
24.002636,15,26.33391
56.368278,15,26.421879
22.02853,15,26.507907
49.150631,15,26.592414
46.523105,15,26.978557
39.160023,15,27.062903
44.476064,15,27.148685
44.868887,15,27.233324
50.640892,15,27.317651
33.166533,15,27.402663
56.094996,15,27.487394
39.649979,15,27.570927
30.303255,15,27.657421
43.452901,15,27.741907
46.240944,15,27.826259
21.350683,15,27.911327
33.799697,15,27.996269
43.076448,15,28.081302
39.382668,15,28.168597
38.072513,15,28.589243
29.193554,15,28.676295
5.068874,15,28.762502
41.254541,15,28.848889
31.202793,15,28.934346
41.54781,15,29.020156
49.517343,15,29.108734
45.519598,15,29.274852
51.957387,15,29.41648
42.984316,15,29.51075
38.489339,15,29.598511
42.950513,15,29.686517
43.246312,15,29.77331
40.015408,15,29.859
31.538299,15,29.945494
44.601168,15,30.412402
35.414496,15,30.499852
31.098867,15,30.593516
5.00354,15,30.680555
43.386327,15,30.767723
29.059114,15,30.949865
36.160404,15,31.04984
43.042972,15,31.157189
45.745207,15,31.26826
34.435152,15,31.362384
45.75139,15,31.469603
33.930344,15,31.562338
38.153115,15,31.657216
38.396059,15,31.745441
26.458504,15,31.832195
47.611265,15,32.230862
38.270697,15,32.319226
-4.703758,13,32.395538
2.277815,10,32.453818
45.003347,15,32.641611
37.60287,15,32.736541
43.81482,15,32.832354
39.259176,15,32.939499
46.913698,15,33.031294
52.933024,15,33.118513
45.30279,15,33.206667
42.704527,15,33.294252
52.494113,15,33.383225
53.750098,15,33.472021
30.700349,15,33.562366
48.905792,15,33.98673
48.549218,15,34.073697
45.199588,15,34.16032
38.126921,15,34.249733
45.327511,15,34.337318
40.409079,15,34.426052
42.47534,15,34.512576
31.727062,15,34.599575
41.11147,15,34.691752
44.244552,15,34.784372
47.721035,15,34.876889
42.733585,15,34.965035
28.531421,15,35.052538
49.520525,15,35.138701
48.258836,15,35.225686
52.416352,15,35.654586
54.052025,15,35.741866
49.326214,15,35.831127
49.145781,15,35.918446
48.813176,15,36.006104
48.791837,15,36.09294
39.532501,15,36.179079
46.708779,15,36.267253
39.135173,15,36.354468
49.268534,15,36.443801
51.216693,15,36.531267
49.419457,15,36.617649
36.293212,15,36.704423
36.812143,15,36.792702
47.28355,15,36.887196
56.575145,15,37.287888
45.274325,15,37.375329
51.213742,15,37.463949
52.041783,15,37.551933
37.983117,15,37.641171
49.973342,15,37.735651
50.980106,15,37.8296
49.900214,15,37.941397
42.906638,15,38.032779
41.111001,15,38.124182
37.534694,15,38.216571
49.877398,15,38.305787
44.532516,15,38.396106
43.029856,15,38.489941
24.876412,15,38.588089
46.787311,15,39.036617
49.400124,15,39.12609
52.721681,15,39.221011
44.517912,15,39.314612
51.465787,15,39.405977
37.825788,15,39.499036
47.886036,15,39.587837
44.357627,15,39.68036
53.119367,15,39.771289
53.743405,15,39.85998
56.006301,15,39.95077
54.709004,15,40.06627
42.252503,15,40.233638
39.857146,15,40.326158
46.267913,15,40.432877
44.933128,15,41.183339
43.527441,15,41.27622
49.621066,15,41.369819
48.079427,15,41.507954
47.660366,15,41.600327
52.696104,15,41.689644
51.936656,15,41.78457
29.315797,15,41.874369
37.08245,15,41.978175
49.328724,15,42.066489
51.516171,15,42.157569
52.515127,15,42.245214
35.114859,15,42.332961
41.616694,15,42.423385
53.966867,15,42.521454
33.151896,15,43.007842
49.275594,15,43.099971
51.244718,15,43.208689
57.831967,15,43.298321
42.759764,15,43.388139
50.882298,15,43.480293
55.809609,15,43.567932
55.870834,15,43.654744
50.12275,15,43.742537
54.228158,15,43.830548
49.247766,15,43.918569
53.714233,15,44.006745
57.178872,15,44.095421
54.694295,15,44.184311
51.36951,15,44.272213
52.535529,15,44.675757
41.485234,15,44.762213
56.153134,15,44.849243
51.731598,15,44.9412
52.302686,15,45.02803
47.709917,15,45.115048
51.530356,15,45.201766
51.592781,15,45.288119
54.788381,15,45.3739
58.214975,15,45.461609
48.911598,15,45.550149
40.328171,15,45.637971
50.085913,15,45.725978
56.52246,15,45.813013
56.367403,15,45.899937
48.899864,15,46.296228
58.147589,15,46.383505
53.029124,15,46.474117
55.595524,15,46.575543
45.939652,15,46.675932
56.633368,15,46.763945
47.826143,15,46.851389
52.232002,15,46.938692
57.071474,15,47.026671
47.653321,15,47.114986
43.205193,15,47.202796
52.134995,15,47.289671
57.00986,15,47.376641
55.657057,15,47.466528
55.803738,15,47.555075
54.235802,15,47.968339
55.261095,15,48.05443
55.047506,15,48.139425
56.841326,15,48.22419
45.64756,15,48.311844
53.641859,15,48.399217
52.351243,15,48.487676
53.26755,15,48.574813
48.9423,15,48.662148
54.829034,15,48.759346
46.888047,15,48.850655
53.097648,15,48.938094
52.942731,15,49.025507
54.130579,15,49.112713
52.51045,15,49.200432
55.970839,15,49.596927
52.432044,15,49.683611
52.385333,15,49.770257
56.874385,15,49.856824
50.962674,15,49.943369
54.923775,15,50.029498
53.744505,15,50.115755
57.579927,15,50.20163
56.859047,15,50.287516
49.657718,15,50.373475
54.575271,15,50.460154
55.352317,15,50.546323
56.833719,15,50.632186
53.998413,15,50.718126
47.770108,15,50.804045
54.92519,15,51.194614
54.452004,15,51.282625
57.030219,15,51.375515
57.174748,15,51.464431
52.241037,15,51.552379
57.755197,15,51.640537
52.632072,15,51.728096
54.428794,15,51.815417
56.996755,15,51.902229
54.181748,15,51.988845
57.751115,15,52.075764
51.501411,15,52.163149
56.813269,15,52.250628
54.185322,15,52.33829
56.353728,15,52.424772
52.864762,15,52.84947
56.756251,15,52.935821
54.603503,15,53.022176
53.618607,15,53.113439
55.151127,15,53.23233
52.150269,15,53.321523
55.886561,15,53.412118
54.450951,15,53.502918
52.923776,15,53.59131
52.2348,15,53.679018
53.782618,15,53.767564
53.815475,15,53.855911
57.36483,15,53.944479
54.870741,15,54.032551
56.643367,15,54.120957
52.864625,15,54.523871
54.864284,15,54.611709
56.718855,15,54.70276
54.868907,15,54.800074
50.688743,15,54.887842
52.062799,15,54.973902
50.546812,15,55.060232
54.850596,15,55.146556
55.715636,15,55.234611
54.096704,15,55.322842
54.215052,15,55.412318
53.866461,15,55.502017
57.621343,15,55.5903
55.065856,15,55.677286
51.052582,15,55.765594
55.330592,15,56.164866
54.585482,15,56.258634
58.05824,15,56.379719
52.929866,15,56.469043
55.625791,15,56.559496
57.889956,15,56.654655
55.85634,15,56.743735
53.817932,15,56.832579
56.852447,15,56.920993
52.471863,15,57.011372
53.054,15,57.100184
57.268022,15,57.189326
55.291989,15,57.277193
57.226581,15,57.368474
58.295591,15,57.455452
56.30995,15,57.862081
56.077202,15,57.948324
57.372766,15,58.034738
58.375084,15,58.120782
54.040472,15,58.207101
56.4426,15,58.293928
55.850632,15,58.38103
55.877228,15,58.468247
53.88369,15,58.557607
58.161478,15,58.645105
57.931139,15,58.762757
57.238244,15,58.850637
57.404939,15,58.940128
56.048635,15,59.030934
57.099565,15,59.120545
57.295541,15,59.534912
55.268878,15,59.622346
58.453275,15,59.709978
55.363345,15,59.797185
55.667534,15,59.884472
56.322343,15,59.97211
56.525107,15,60.059038
