#{"t_start": 1765381089.39793, "env_id": "None"}
r,l,t
-27.67748,10,0.654929
-56.482606,7,0.69897
-2.205722,15,0.783404
-13.023158,12,0.85076
-83.908225,7,0.892442
-33.110944,11,0.958251
-27.355324,7,0.998017
-55.432287,8,1.043589
-38.949059,5,1.073131
-67.82691,9,1.122983
42.614907,15,1.209406
-86.057651,9,1.259856
-99.887864,8,1.306454
-11.965328,12,1.393082
-31.112236,9,1.445281
-19.979211,15,1.530998
-49.763039,11,1.593839
-74.535753,12,1.664603
-27.922096,8,1.710244
9.535136,15,1.79494
-29.294846,15,1.880129
25.152396,15,2.342015
23.387948,15,2.425425
48.583524,15,2.507646
19.568898,15,2.591018
-21.546997,8,2.637686
-24.502573,7,2.676576
33.300101,15,2.760905
-76.901974,13,2.833454
11.606103,15,2.917372
-12.009781,12,2.986224
-96.530493,12,3.058446
-59.426378,8,3.102858
12.912333,15,3.188028
-38.300886,7,3.226381
-1.963914,14,3.3108
-19.01217,11,3.374437
23.689881,15,3.463766
-11.799533,15,3.55407
-23.650508,11,3.941916
11.059529,15,4.02852
-34.751407,11,4.094785
-41.494833,11,4.159265
-19.405882,11,4.222331
33.00179,15,4.307919
18.715891,15,4.400185
-94.935234,10,4.457281
-52.603676,10,4.512899
-59.513733,13,4.585689
-35.31761,13,4.662799
22.436115,15,4.750485
-25.351254,14,4.83035
29.36665,15,4.913328
-21.83062,15,4.99839
-33.433254,15,5.082099
-36.675049,10,5.1388
-61.939399,8,5.185441
-42.099582,6,5.519219
-24.515768,13,5.598651
-39.105577,6,5.636457
-18.566492,7,5.679942
-23.076713,15,5.769925
-81.087319,7,5.820119
-21.820602,15,5.907273
-32.551822,7,5.950168
-59.031937,11,6.01443
25.325327,15,6.104787
-37.709983,9,6.162235
1.231694,11,6.226446
-32.870822,9,6.280657
-69.764854,5,6.310801
-32.691579,7,6.353575
-13.106249,6,6.388732
-18.216169,6,6.424612
21.872694,15,6.51909
-12.608122,12,6.596048
-34.685859,13,6.671093
-39.854384,11,6.733502
-23.260778,11,6.801836
27.030547,15,7.20198
-50.666815,12,7.271405
35.331052,15,7.358049
37.749414,15,7.445182
-53.387137,10,7.502158
-21.236676,8,7.571734
-61.327922,11,7.632976
-38.909413,8,7.680605
-43.598758,11,7.743926
-76.044447,12,7.811546
28.217952,15,7.902043
-2.521805,15,7.990385
16.563947,15,8.076019
12.345719,15,8.16583
20.963688,15,8.250759
-20.211335,8,8.297677
-6.461636,12,8.374664
0.85861,15,8.474402
44.808236,15,8.869962
-31.329616,7,8.910309
6.198368,15,8.997105
-6.553068,15,9.080989
27.093063,15,9.174291
28.887451,15,9.260915
-20.97104,8,9.306353
41.825883,15,9.391447
49.367287,15,9.481728
-22.238505,12,9.550077
-33.08588,15,9.635002
2.163448,15,9.722204
18.31787,15,9.809936
18.466873,15,9.897272
-41.247897,12,9.966201
-43.461862,9,10.017989
39.282492,15,10.109615
3.14946,15,10.510937
-5.836041,14,10.592329
-40.746983,9,10.645197
11.877855,15,10.731812
35.593383,15,10.818398
33.448797,15,10.905389
-5.3699,13,10.981062
-90.680482,11,11.04618
-26.74596,10,11.103423
-15.592114,15,11.190783
18.293118,15,11.278013
-6.910735,11,11.340581
-38.549949,7,11.383082
20.909487,15,11.46689
36.416242,15,11.552383
2.079067,12,11.621343
19.184712,15,11.705759
19.589029,15,12.088071
13.504048,15,12.174016
3.978351,15,12.262698
4.220305,15,12.35169
41.385089,15,12.438702
34.307747,15,12.524898
-25.830023,10,12.587976
25.337569,15,12.677111
-8.697621,15,12.762875
