#{"t_start": 1765383143.0638971, "env_id": "None"}
r,l,t
8.077509,15,0.667878
-25.306311,8,0.714239
7.777927,15,0.801581
-99.515446,11,0.862308
-27.055459,8,0.907288
-71.201304,12,0.973674
-30.902205,6,1.008372
-44.1723,9,1.059813
-60.092077,9,1.110181
-40.206617,7,1.149857
-56.422364,9,1.202961
-46.629357,12,1.276648
-4.372019,12,1.345906
-56.707315,6,1.381082
-41.235631,9,1.432317
-44.179704,15,1.518455
-16.313702,9,1.569648
29.392852,15,1.654877
-22.372412,6,1.688743
-55.951682,6,1.726668
6.409718,15,1.81343
-46.102814,8,1.860288
-44.294648,13,2.317334
-91.196442,6,2.350451
23.015243,15,2.436371
-87.07022,9,2.48877
-43.788541,10,2.546126
21.057227,15,2.636789
-40.046779,14,2.721108
-23.136748,12,2.793431
-30.698715,8,2.839914
-52.10152,15,2.925027
-61.613631,4,2.947758
-45.831384,11,3.011123
-67.033364,5,3.038659
-40.722436,6,3.074916
-27.464402,9,3.134028
-41.094485,13,3.208761
-40.965241,5,3.236686
-48.259393,9,3.286598
0.845935,15,3.376098
-48.538245,14,3.458191
-67.969625,8,3.502366
-8.592939,9,3.557794
-61.065129,9,3.945308
-25.114202,6,3.980002
-24.096785,6,4.014218
-6.472311,15,4.102135
-37.098335,14,4.183775
-10.28868,9,4.235908
15.692831,15,4.322296
-96.434456,9,4.372551
-40.595499,10,4.428895
21.557504,15,4.521982
28.327497,15,4.606021
-63.774724,8,4.650966
-60.64412,11,4.71925
-54.05889,6,4.754439
13.611237,15,4.84423
-20.944453,8,4.890274
-51.65234,9,4.943571
-2.039298,15,5.03217
-23.606489,11,5.096113
-33.537003,8,5.145858
-43.227299,7,5.18992
-46.674007,11,5.598723
-19.005412,10,5.658431
-51.607735,13,5.734964
-8.115368,10,5.793961
-43.978032,10,5.851662
-27.934494,5,5.880085
-53.03945,8,5.924859
29.945687,15,6.013409
44.117196,15,6.104498
-38.134055,10,6.16237
35.460863,15,6.250733
38.959519,15,6.339166
-36.370408,12,6.411426
-65.333449,8,6.459075
-43.635676,6,6.494778
-67.693822,13,6.570055
-25.783242,13,6.643709
-40.200501,13,6.720932
-27.012884,6,6.756593
-29.235617,15,6.843476
21.18136,15,7.273234
-84.418681,14,7.359739
-53.655738,13,7.434522
28.028215,15,7.522947
-59.41045,10,7.58462
-60.294564,9,7.63627
-18.848419,11,7.699367
-69.59897,6,7.734298
-50.38163,13,7.808727
-49.41084,7,7.851178
-17.246128,15,7.940449
25.271968,15,8.029087
-35.052761,10,8.087296
-7.746075,14,8.170069
-8.053453,15,8.258192
-21.067504,15,8.350876
19.487367,15,8.440901
-51.229432,15,8.527589
-28.255296,5,8.56012
19.58619,15,9.003804
-12.050517,8,9.05362
-18.334297,10,9.114589
-17.549523,13,9.192751
19.426648,15,9.283594
-71.621105,12,9.358493
-43.596559,11,9.423721
26.603925,15,9.515437
-3.029729,15,9.608676
-25.703424,9,9.665713
-64.101718,7,9.70688
-33.122126,7,9.74826
-24.523822,10,9.810121
-46.575273,7,9.850159
31.144131,15,9.936791
-60.311471,11,10.001237
36.266831,15,10.088196
9.961281,15,10.176435
-62.673999,15,10.796913
-37.921859,10,11.901267
33.571771,15,11.993058
25.652777,15,12.083219
35.152457,15,12.19054
-34.604534,15,12.285735
27.979275,15,12.55109
48.000963,15,12.657378
24.977022,15,12.749905
16.468031,15,12.843894
-6.447904,15,12.937367
-39.210893,10,13.007643
-62.878879,14,13.095604
-26.087638,8,13.147557
-26.248964,7,13.189599
53.591035,15,13.282041
-1.57919,15,13.37763
16.061546,15,13.824674
-94.369799,14,13.907515
7.861937,15,14.001689
-32.787644,5,14.033532
-42.756143,10,14.097004
-23.431729,8,14.145339
-31.379883,15,14.236162
-39.439836,6,14.272269
41.638993,15,14.372621
-7.257425,8,14.421308
-34.400715,7,14.463533
14.435327,15,14.556025
-20.020616,6,14.595132
-19.923513,15,14.691297
-16.853511,10,14.757082
-29.527182,14,14.854462
-32.159239,8,14.908446
-19.298465,8,14.968179
40.200728,15,15.080191
-38.861609,5,15.118692
-31.605093,10,15.197404
30.655334,15,15.634264
0.516824,14,15.718979
20.383846,15,15.809737
33.606199,15,15.901007
0.219481,15,15.993099
1.759419,13,16.070083
-0.888813,15,16.163167
30.696349,15,16.258947
41.75883,15,16.350904
19.284783,15,16.443133
-8.960177,15,16.534062
-12.242162,15,16.62572
-14.043081,15,16.717893
18.750149,15,16.814051
-28.13963,8,16.86402
-51.617499,11,16.930933
12.912241,15,214.141519
-23.519973,9,214.224944
23.160962,15,214.328058
-28.000292,15,214.586481
-36.259628,11,214.799976
29.133106,15,214.977686
24.048627,15,215.116619
-17.498764,8,215.180251
42.147755,15,215.326726
36.822955,15,215.432812
-34.582854,9,215.489657
-6.799335,15,215.642408
4.273951,15,215.767098
24.959501,15,215.868772
-27.813314,12,215.947375
25.09264,15,216.057234
27.092983,15,216.169764
42.899321,15,216.764633
29.346965,15,216.896531
-27.460111,6,216.948311
44.974499,15,217.078919
-7.242189,9,217.157892
-9.815998,8,217.228501
32.000767,15,217.375978
-17.807608,8,217.453888
17.678901,15,217.605859
23.528469,15,217.75185
3.909419,15,217.913702
13.112991,15,218.077754
22.743199,15,218.263999
30.790394,15,218.456896
41.855124,15,218.656397
23.349974,15,218.853267
23.645973,15,219.050204
19.188059,15,220.182099
33.609934,15,220.377718
-11.656434,6,220.448196
-7.764295,8,220.537718
13.348797,15,220.709004
21.566566,15,220.864181
-29.231751,5,220.911384
