#{"t_start": 1765375820.113902, "env_id": "None"}
r,l,t
-97.036829,4,0.562573
-45.024694,4,0.584658
-42.347862,5,0.613936
-46.627836,3,0.63146
-40.940554,7,0.674221
-51.810547,4,0.696895
-84.057068,4,0.719303
-66.942864,3,0.736636
-52.715215,6,0.771487
-90.503092,4,0.793412
-66.931307,3,0.810137
-55.836663,7,0.851086
-67.397441,6,0.886064
-46.214253,4,0.90922
-46.577663,4,0.930116
-47.858853,6,0.962928
-90.907272,4,0.985966
-87.125019,4,1.008103
-59.496449,3,1.02415
-72.766233,3,1.041107
-60.241271,3,1.058042
-54.170597,3,1.075378
-44.301697,5,1.103109
-87.128128,4,1.123589
-55.903692,4,1.145008
-51.698971,4,1.166539
-57.074176,5,1.197683
-63.638401,5,1.227453
-47.958794,3,1.245607
-70.935257,4,1.269868
-60.472273,3,1.288331
-47.663129,3,1.306388
-60.439674,3,1.322886
-66.894188,4,1.346055
-79.44238,3,1.364007
-60.461323,3,1.380855
-66.924551,3,1.398956
-47.47233,3,1.416245
-69.928113,4,1.438439
-44.416462,5,1.469768
-87.126116,6,1.517443
-88.028426,6,1.548945
-60.444342,3,1.565872
-51.664448,4,1.587939
-129.461834,4,1.60907
-60.405395,3,1.625624
-48.177445,6,1.659964
-60.467027,3,1.677812
-79.535559,3,1.695189
-51.901373,4,1.717042
-69.979682,4,1.738218
-47.642741,3,1.753879
-53.334402,3,1.770295
-75.98439,5,1.798497
-52.63719,3,1.815643
-44.245612,5,2.237787
-54.076378,3,2.255781
-97.024192,4,2.279851
-47.653045,3,2.29588
-47.410906,3,2.313232
-89.139383,4,2.335953
-82.66761,4,2.357788
-47.465249,3,2.374082
-47.742539,3,2.39045
-66.88566,3,2.40558
-44.372033,4,2.427921
-53.856461,3,2.444474
-54.13067,3,2.460848
-63.627808,5,2.489571
-82.70304,4,2.511492
-47.709433,3,2.528608
-66.916865,3,2.545973
-45.292703,4,2.568847
-54.179925,3,2.586032
-57.195419,5,2.614251
-51.672605,4,2.635811
-129.404841,4,2.656755
-53.850147,3,2.674657
-51.805361,4,2.702138
-51.519178,4,2.723086
-57.101942,5,2.750454
-49.223009,5,2.778802
-54.088187,3,2.795223
-50.838327,5,2.824136
-57.560167,4,2.847121
-71.482902,4,2.87037
-44.07688,8,2.915615
-51.72752,4,2.937108
-60.52169,3,2.953985
-79.810172,3,2.970411
-66.988602,3,2.988189
-50.804796,4,3.010413
-69.954616,4,3.03244
-60.238056,3,3.050327
-90.230289,4,3.073033
-60.482218,3,3.089894
-63.525454,4,3.110719
-44.324822,4,3.132681
-28.489252,14,3.208238
-79.571393,3,3.224581
-90.430576,4,3.245975
-53.683544,7,3.285708
-60.531932,3,3.302506
-53.655049,7,3.342236
-60.844158,3,3.359602
-65.446766,4,3.381964
-59.890376,7,3.42239
-57.168954,4,3.445289
-89.142238,4,3.467777
-47.659892,3,3.483794
-57.504185,3,3.82014
-60.539535,3,3.837635
-66.693729,3,3.854252
-47.727979,3,3.872155
-90.21176,4,3.895437
-44.337954,4,3.917195
-66.69224,3,3.934521
-54.102808,3,3.950625
-54.15052,3,3.969092
-41.244391,6,4.00299
-66.705406,3,4.019512
-47.612006,3,4.03737
-57.861967,4,4.059073
-63.13138,5,4.087258
-58.080881,4,4.109166
-57.029394,5,4.137229
-65.095012,4,4.1597
-53.900794,3,4.176196
-66.851874,3,4.193472
-53.467717,7,4.231444
-41.139503,6,4.266117
-55.563267,5,4.292908
-60.527308,3,4.310667
-47.456817,3,4.327344
-60.178066,3,4.343953
-51.425617,4,4.365706
-60.379138,3,4.383488
-60.270976,3,4.40114
-66.911326,3,4.417993
-79.456478,3,4.435826
-64.524835,4,4.458819
-58.082011,3,4.476113
-48.043978,6,4.508912
-34.780911,6,4.543479
-66.90429,3,4.561156
-44.142269,5,4.590039
-47.462129,3,4.608037
-69.47276,4,4.629766
-59.751596,7,4.670569
-84.138254,4,4.691835
-107.217832,6,4.73119
-69.909539,4,4.754378
-63.158758,4,4.77608
-56.666462,4,4.798592
-66.949361,3,4.815273
-61.889456,5,4.84357
-48.698222,6,4.878973
-71.389713,4,4.902207
-56.911222,5,4.930234
-51.953227,4,4.952194
-64.713983,4,4.974808
-47.570197,3,4.993384
-41.86128,5,5.020442
-44.360306,4,5.043692
-58.294694,3,5.061728
-47.689885,3,5.077752
-60.389475,3,5.41178
-60.542765,3,5.429499
-58.473846,4,5.451601
-60.576032,3,5.469429
-60.399254,6,5.503611
-70.77917,4,5.525476
-89.291266,4,5.547309
-60.383421,3,5.564652
-79.793708,3,5.58157
-62.003103,3,5.598798
-51.839321,4,5.621029
-44.387187,5,5.648339
-58.458613,4,5.668837
-60.952064,3,5.686099
-60.525281,3,5.704151
-44.271612,5,5.734919
-60.575671,3,5.754685
-66.768031,3,5.770839
-82.61713,4,5.793317
-45.306009,4,5.815036
-65.245743,3,5.831277
-63.43675,6,5.863283
-83.950745,4,5.886611
-64.221606,4,5.908626
-44.951306,8,5.954106
-47.669987,3,5.970873
-46.09691,4,5.993344
-60.389114,3,6.009646
-47.598391,6,6.04285
-44.32343,4,6.064517
-47.678777,3,6.082002
-71.175518,4,6.103939
-71.566686,4,6.125555
-66.915257,3,6.14358
-60.167667,3,6.161867
-41.129056,7,6.201894
-44.306183,4,6.225274
-47.671697,3,6.242544
-56.790507,4,6.264127
-66.693181,3,6.28166
-47.663096,3,6.299193
-47.949945,6,6.332141
-52.621948,5,6.359188
-44.096939,5,6.388186
-48.366269,7,6.425846
-47.710872,3,6.442873
-63.755117,5,6.469324
-66.590124,3,6.486453
-71.402314,4,6.508226
-60.262389,3,6.525007
-47.794271,3,6.542269
-51.741152,4,6.564983
-57.062898,5,6.596109
-70.995099,4,6.617744
-50.750789,4,6.643159
-79.47727,3,6.661553
-47.614638,3,6.678325
-50.508193,5,7.023339
-54.145328,3,7.039327
-75.922299,5,7.067487
-47.250794,6,7.10048
-63.165638,5,7.128314
-73.072099,7,7.16828
-60.432067,3,7.186716
-64.88011,4,7.210114
-51.439438,4,7.231716
-50.351634,5,7.260627
-54.087448,3,7.277574
-60.591568,3,7.294516
-71.397476,4,7.315433
-63.394525,4,7.337935
-67.581283,3,7.354419
-60.615193,3,7.372926
-60.599967,3,7.390024
-54.175172,3,7.410636
-56.103008,3,7.431769
-47.723671,3,7.448973
-44.363411,4,7.471144
-47.686159,3,7.48826
-79.550981,3,7.505268
-79.695664,3,7.521902
-69.720437,5,7.54924
-44.132073,8,7.593615
