#{"t_start": 1765380064.439497, "env_id": "None"}
r,l,t
-46.547683,7,0.762965
-88.341747,12,0.839007
-41.817593,14,0.917055
-49.355433,8,0.96293
-52.584699,9,1.013101
-19.217197,15,1.098713
-78.24773,15,1.186997
-89.910705,11,1.249112
-67.825564,15,1.345152
-39.300214,6,1.381266
-46.04603,8,1.427083
-122.15396,15,1.510404
-61.530926,15,1.594346
-14.403745,15,1.679366
-37.750265,13,1.75273
-79.178264,13,1.826705
-57.763863,15,1.912557
-41.212947,5,1.941059
-32.442351,10,1.998682
4.524033,15,2.483725
14.112362,15,2.568693
39.409748,15,2.652725
25.686217,15,2.738014
-30.971918,12,2.806636
-48.83245,6,2.840927
-30.628603,11,2.90807
-49.852375,15,2.994763
-40.41643,8,3.043598
-59.064535,11,3.104781
-92.856474,9,3.157274
-44.251531,6,3.197814
31.266824,15,3.296963
26.507251,15,3.383623
-15.394891,12,3.454008
-16.422055,10,3.511276
20.633965,15,3.598427
-39.631105,7,3.638143
17.536542,15,3.723082
-44.630808,9,4.074516
20.872516,15,4.15868
-19.707223,14,4.23783
0.246042,15,4.323389
9.046873,15,4.409238
-90.575216,10,4.464969
-31.972238,12,4.532732
-37.694307,7,4.570573
-49.674208,6,4.604722
5.390264,15,4.691978
29.163757,15,4.775975
-6.824595,15,4.864998
-64.889251,15,4.950625
19.977163,15,5.037804
-94.23497,12,5.105802
11.321646,15,5.193447
-15.414415,14,5.272846
10.517229,15,5.69219
-15.460552,8,5.738735
-46.735995,13,5.840676
10.731651,15,6.000135
-15.122488,8,6.047807
-33.169634,10,6.104581
-7.67434,9,6.156036
-29.896202,11,6.219822
-25.829606,13,6.294828
-16.913088,8,6.339413
-61.272186,13,6.414637
-7.584015,12,6.491746
-32.717615,11,6.558107
4.992105,15,6.644668
1.74617,15,6.732757
-35.897701,6,6.767468
-51.836238,8,6.812185
-29.537274,13,6.888403
25.638438,15,6.973242
4.954718,15,7.058928
-29.203125,5,7.412041
-42.945027,9,7.462198
5.552711,15,7.546605
-41.68211,8,7.602575
-3.035238,8,7.652422
-19.874602,11,7.71487
-9.89053,14,7.792977
22.080111,15,7.877163
29.895599,15,7.963939
-15.754061,7,8.003881
9.630399,15,8.089405
31.259483,15,8.173302
8.167049,15,8.260661
2.753529,15,8.344609
31.036435,15,8.429086
9.785535,13,8.503371
8.70297,14,8.58449
-17.873331,7,8.624449
27.313941,15,9.013494
-60.977941,11,9.080334
-81.558096,12,9.149672
