#{"t_start": 1765376885.1408, "env_id": "None"}
r,l,t
-15.360762,15,0.582574
-50.495729,12,0.650816
-47.450445,11,0.71224
-84.217612,14,0.790598
8.53969,15,0.874032
-63.93006,8,0.918857
-10.054837,15,1.003683
27.889546,15,1.088124
-40.642311,10,1.144578
-55.943368,5,1.172949
-20.567987,14,1.252398
-45.706655,12,1.319961
-39.420605,7,1.359392
-42.043518,8,1.403873
-42.310124,13,1.476061
-103.524083,11,1.535781
-59.050878,14,1.613837
-35.863904,10,1.670027
-69.933898,8,1.713923
-53.584832,9,2.112265
-45.043042,13,2.185273
18.013978,15,2.268889
30.890944,15,2.353273
-30.866543,9,2.403058
-74.458548,9,2.452785
41.692353,15,2.535209
-34.373621,12,2.602109
-72.843924,10,2.656692
-64.181103,14,2.736393
-36.439618,6,2.770714
-53.196111,6,2.80486
-25.991098,10,2.860457
-6.836113,15,2.944842
-39.884631,8,2.989835
-33.690721,6,3.023553
-29.418825,6,3.056737
-35.823276,8,3.101239
5.444716,15,3.187156
-97.296323,10,3.243952
-16.285695,12,3.310895
-42.797882,8,3.355472
40.513867,15,3.741224
-43.588436,11,3.803653
-34.669766,7,3.842224
24.110979,15,3.926706
3.206102,15,4.009989
-58.716386,9,4.060765
-65.425693,8,4.105485
11.04353,15,4.189478
-38.250675,11,4.250152
-36.205028,5,4.277531
11.408897,15,4.360362
-20.023294,9,4.410227
-22.18528,11,4.470523
-24.788019,9,4.52056
-27.557716,14,4.597766
39.697759,15,4.681682
-42.454116,10,4.736306
-42.626388,5,4.765223
16.565529,15,4.85029
17.478372,15,5.234188
-26.226267,9,5.28565
-35.884881,12,5.351626
22.846445,15,5.436414
-33.669423,7,5.474779
14.037404,15,5.558226
-39.06771,5,5.585795
-2.365751,15,5.670098
-79.288462,10,5.725272
-1.743753,12,5.792607
-60.848304,8,5.836495
-52.038151,11,5.898347
-33.304707,13,5.969956
1.063248,15,6.052927
-72.142196,14,6.130148
9.932769,15,6.213917
-63.964543,7,6.253475
19.554728,15,6.338476
-43.873788,15,6.423376
-11.619574,8,6.467646
-26.810541,13,6.840459
-3.416244,15,6.92469
-39.618207,15,7.008848
-17.269455,15,7.093355
23.178029,15,7.177846
-74.410242,9,7.227286
10.998188,15,7.316174
5.827903,15,7.401048
-48.920407,7,7.440225
11.147844,15,7.523933
-46.448415,7,7.563034
26.695334,15,7.64561
-13.663524,8,7.690279
-24.700957,8,7.734408
-59.14442,8,7.778183
-33.466091,7,7.817804
-23.764291,6,7.851564
-41.463853,6,7.884311
-25.353705,9,7.933899
-34.675022,9,7.98385
-2.43961,15,8.367147
-40.878106,15,8.449998
-91.481287,11,8.510773
20.692527,15,8.593294
-13.499725,15,8.676403
-9.475556,15,8.759734
10.919109,15,8.843752
-32.370625,10,8.898416
19.439466,15,8.981493
-40.425754,7,9.021018
-33.416583,14,9.098237
-73.117304,14,9.175403
-24.173941,12,9.24164
11.574098,15,9.325451
-33.485187,6,9.358924
-31.854982,6,9.392203
25.119047,15,9.476076
-14.098696,15,9.558828
38.553798,15,9.968098
22.670574,15,10.052267
36.200859,15,10.134753
19.907273,15,10.217979
-46.619229,7,10.257238
15.296726,15,10.340871
-15.786022,6,10.373715
-3.569813,15,10.456751
36.62072,15,10.5399
-32.967881,7,10.57813
47.172953,15,10.661189
-45.263897,10,10.716802
-65.784555,6,10.749705
16.654422,15,10.832161
-38.201194,9,10.880908
-84.750727,11,10.942259
-28.825066,14,11.019229
27.113201,15,11.100955
48.27046,15,11.482511
13.90348,15,11.567067
30.483814,15,11.650868
-51.883368,10,11.707345
16.700752,15,11.792241
9.450544,15,11.876044
23.840873,15,11.961716
7.100044,15,12.046419
34.099647,15,12.131841
-42.975191,15,12.217252
42.019603,15,12.302384
0.227669,15,12.387346
-24.844864,4,12.409756
29.180134,15,12.494489
24.726058,15,12.579209
-17.320446,5,12.608425
-18.299513,8,12.653871
14.015233,15,13.041013
-5.557419,15,13.125914
24.379938,15,13.211571
-22.134859,13,13.284987
-0.589097,15,13.369574
-4.958145,14,13.447633
17.563552,15,13.532715
5.639378,15,13.616941
-33.315717,4,13.639747
19.311468,15,13.724202
34.490097,15,13.807816
23.237148,15,13.893156
44.431252,15,13.976993
-12.996934,10,14.033148
-55.069625,15,14.116443
-20.774766,10,14.171976
18.172529,15,14.256568
-18.15827,8,14.600648
16.633096,15,14.6855
36.814372,15,14.770185
-40.459458,12,14.837039
-10.833708,15,14.919938
29.13527,15,15.003496
24.139001,15,15.086766
1.787086,15,15.169899
8.393517,15,15.253719
31.708779,15,15.337437
-14.023523,6,15.371025
-42.508688,13,15.443544
28.497351,15,15.526115
-19.052706,7,15.565946
19.126502,15,15.649896
-13.734746,13,15.724123
37.876872,15,15.809132
35.390971,15,16.193525
36.144175,15,16.277759
29.339841,15,16.362926
42.799245,15,16.447405
45.436919,15,16.532261
27.613799,15,16.617111
8.0604,13,16.69022
50.181066,15,16.776181
47.985008,15,16.861511
35.558451,15,16.946319
-12.24786,8,16.99144
19.212192,15,17.076818
22.533036,15,17.161714
29.493615,15,17.247148
48.467742,15,17.331722
-27.307309,12,17.400022
35.698645,15,17.785178
32.093148,15,17.870641
13.778006,15,17.954949
42.834389,15,18.040118
-27.006975,15,18.1245
38.925093,15,18.209652
23.515295,15,18.294448
38.796191,15,18.379304
21.800066,15,18.464114
36.632897,15,18.548941
22.140302,15,18.633792
26.427916,15,18.718438
5.390627,12,18.785974
-10.339821,10,18.841245
-26.33412,14,18.919385
-20.277984,7,18.95736
38.28699,15,19.341884
37.884338,15,19.42699
41.766885,15,19.511404
44.436799,15,19.596047
40.450396,15,19.680936
36.20326,15,19.764875
21.072947,15,19.849339
40.942127,15,19.933409
-14.82814,11,19.995733
-13.401936,8,20.041581
28.445923,15,20.126593
40.939976,15,20.209857
41.807462,15,20.293725
29.710983,15,20.378334
38.521865,15,20.462937
40.501366,15,20.546467
43.899936,15,20.932327
46.633553,15,21.017508
-4.474978,11,21.079034
20.844888,15,21.163718
32.142275,15,21.248286
44.995946,15,21.332596
43.136049,15,21.41791
43.623422,15,21.502743
33.655592,15,21.587368
32.937459,15,21.671801
50.719402,15,21.757471
33.923474,15,21.842759
42.126285,15,21.928039
49.785006,15,22.013006
36.866209,15,22.098771
-42.661726,9,22.778159
35.773219,15,22.890812
41.343722,15,22.987863
31.57999,15,23.078846
31.881174,15,23.167939
39.940417,15,23.259352
44.26049,15,23.352786
47.06765,15,23.441621
22.223094,15,23.526346
48.621351,15,23.611138
49.035075,15,23.695467
47.95154,15,23.780052
42.687465,15,23.864322
32.683952,15,23.94819
24.944615,15,24.032812
41.499155,15,24.4307
33.870559,15,24.51648
42.555061,15,24.601489
39.850595,15,24.686134
43.604111,15,24.769654
23.858202,15,24.852534
42.195811,15,24.935883
49.270289,15,25.019084
39.437676,15,25.102528
