#{"t_start": 1765376885.1470761, "env_id": "None"}
r,l,t
-9.018715,10,0.552723
-49.795086,8,0.599269
-48.036904,9,0.649119
-27.349894,13,0.721984
-30.592294,5,0.750109
-42.343349,8,0.794797
-99.841461,12,0.860917
-67.20596,12,0.928856
-66.430895,15,1.013752
41.095549,15,1.098789
-8.225928,10,1.154242
39.704303,15,1.239807
-93.969675,7,1.278968
-85.356497,7,1.318588
-35.746546,5,1.346446
-17.240357,7,1.386006
7.179741,15,1.468617
7.078162,15,1.551919
-72.760321,7,1.590614
-102.75673,15,1.673654
29.167743,15,1.756868
6.922404,15,2.189094
29.315959,15,2.273582
-25.619899,12,2.340419
2.743448,15,2.424268
-76.468948,15,2.506109
-29.396081,14,2.58417
12.853152,15,2.666369
17.622757,15,2.752074
22.201738,15,2.836842
39.282067,15,2.92115
19.977196,15,3.005611
-78.162739,14,3.082407
-40.340023,6,3.117226
-17.377086,14,3.196731
-36.917201,6,3.230816
-105.848787,7,3.270222
-27.894741,13,3.342819
-32.18814,11,3.706997
-68.625954,6,3.739835
-73.651718,9,3.791131
-26.579127,14,3.868667
-58.981559,7,3.907929
-27.321715,13,3.979853
-50.612815,15,4.064615
-59.411513,5,4.093148
-28.022469,11,4.154319
-63.899799,14,4.231751
-43.675595,11,4.292765
-46.286862,13,4.364145
26.209517,15,4.447551
25.113884,15,4.529946
35.171601,15,4.612987
-15.117231,13,4.685847
23.218343,15,4.770097
-58.264277,10,4.826003
-3.901138,13,4.898869
-50.784032,15,5.283716
5.883425,15,5.36737
-10.43335,13,5.440226
-44.734171,8,5.484628
-28.809546,10,5.539677
31.394112,15,5.623509
-29.522916,7,5.662635
-27.069204,13,5.735247
-41.86978,14,5.813104
-43.213016,7,5.852105
-59.35238,12,5.918967
-52.871156,13,5.990827
-51.520651,6,6.023928
-31.0818,9,6.073569
-27.518396,9,6.122808
-4.415448,12,6.189908
-10.022963,15,6.274449
-22.055145,12,6.342752
-59.654212,7,6.382572
-27.685787,5,6.410897
-42.471089,15,6.793941
-24.346619,10,6.850092
-16.741854,11,6.911796
9.044944,15,6.996219
32.782314,15,7.079846
-11.418101,15,7.164755
-17.916155,15,7.249696
-6.362858,15,7.338085
-48.184925,9,7.388135
-19.673163,7,7.427375
-3.062286,15,7.510958
-42.027278,6,7.544794
-27.60752,12,7.611172
-54.383417,6,7.643887
-41.37252,13,7.715814
-34.199939,14,7.793943
-7.666372,15,7.876858
-43.61808,11,7.937613
-43.874825,15,8.021116
-13.362006,8,8.365617
-13.977094,15,8.448288
40.282645,15,8.531257
-34.859858,13,8.602785
37.296245,15,8.686546
28.864201,15,8.769775
-17.994615,15,8.852793
-44.426671,11,8.914408
17.738283,15,8.997511
-23.446675,11,9.057562
-32.873847,6,9.091285
32.728759,15,9.174412
-27.953865,9,9.223832
-20.016451,8,9.267653
46.685896,15,9.351559
20.888611,15,9.435588
4.752586,15,9.518922
28.361135,15,9.927191
7.569726,15,10.011298
36.471102,15,10.094196
-57.847223,7,10.133259
16.997853,15,10.21669
-0.740119,15,10.2995
-13.364158,15,10.383239
45.499407,15,10.465987
-46.409014,15,10.549119
8.159627,15,10.632092
-60.088305,9,10.681933
-28.829743,7,10.720658
3.041819,14,10.797668
-61.803404,12,10.863236
5.786735,15,10.94631
28.86641,15,11.02851
-12.575866,15,11.110295
-23.148166,14,11.486718
-19.198454,8,11.53209
12.441914,15,11.61621
32.943905,15,11.700305
8.724278,15,11.784697
23.477505,15,11.86851
-5.914155,11,11.932302
34.895774,15,12.016627
14.598647,15,12.101924
23.620898,15,12.187362
15.163978,15,12.27285
32.715859,15,12.357045
16.832652,15,12.441891
-33.013516,11,12.504641
18.146287,15,12.589684
-8.045354,15,12.674586
-4.488679,11,13.03969
11.423216,15,13.124869
-47.076156,9,13.175605
49.61701,15,13.260587
12.158123,15,13.345151
22.805509,15,13.429931
20.880106,15,13.514084
26.435645,15,13.598674
-2.699343,11,13.660414
35.191552,15,13.744488
-13.843881,15,13.828229
-2.73033,15,13.913312
12.77179,15,13.9974
-16.226122,9,14.048353
-37.123001,7,14.08719
-39.646158,13,14.1591
26.423657,15,14.242736
-29.069169,10,14.598788
22.908108,15,14.684196
38.649407,15,14.768825
-28.52743,6,14.802673
8.256169,15,14.884974
-7.107246,12,14.951188
-17.256359,8,14.996027
-35.447825,10,15.052096
-18.686966,11,15.112774
47.704606,15,15.196703
21.451947,15,15.280479
23.5059,15,15.363823
35.409389,15,15.447699
39.570385,15,15.53092
-40.431021,12,15.597406
-9.148551,13,15.6717
