#{"t_start": 1765382135.4021811, "env_id": "None"}
r,l,t
-38.468188,12,0.588603
-25.297173,8,0.635866
-69.613018,12,0.703331
-76.803951,6,0.73642
22.054114,15,0.823759
-3.79992,12,0.889447
-107.469692,15,0.972981
-30.37681,8,1.019172
-71.813047,9,1.073717
-21.955958,7,1.118113
-38.085006,9,1.176344
-12.680193,6,1.211127
-56.244732,12,1.278653
22.359537,15,1.364082
0.904732,15,1.447226
-16.346751,8,1.492509
-12.135198,15,1.577793
-47.318179,15,1.660885
19.842654,15,1.743232
-71.806492,15,2.207644
-2.337853,10,2.263327
-94.804392,8,2.311169
6.075896,15,2.39882
-70.794388,6,2.431375
-29.900292,13,2.502772
-12.440065,11,2.565625
-49.572729,8,2.610101
37.130009,15,2.694761
8.691904,15,2.778476
-97.670803,12,2.845754
-12.127816,15,2.932405
-43.108084,15,3.015668
-24.644397,5,3.043971
-41.630199,13,3.116111
-28.170365,6,3.148574
-56.711322,8,3.192486
3.180996,15,3.274746
-54.924085,12,3.344031
-69.831194,14,3.423417
-67.763164,5,3.45109
16.977059,15,3.844993
-84.465892,11,3.90503
18.600819,15,3.988871
-31.331291,15,4.072014
-30.382468,7,4.111018
-54.193,8,4.157772
-21.842304,10,4.214357
-78.955759,12,4.280748
24.499214,15,4.366217
-31.600054,8,4.411553
-43.327265,8,4.45755
-31.557992,12,4.525136
-58.565217,12,4.592557
-28.450528,8,4.637274
-18.690959,14,4.716013
-25.170061,8,4.761411
38.322963,15,4.845716
-22.272679,10,4.901671
-58.826287,10,4.957341
-49.842744,6,4.990972
-3.494924,15,5.38611
-48.036284,11,5.446953
-33.267942,13,5.519684
-50.229344,14,5.598434
-99.521775,13,5.670374
-24.810036,12,5.736118
-22.331604,14,5.813447
-37.350552,10,5.871314
-61.400399,15,5.954768
-27.821247,6,5.988143
-73.603521,6,6.020641
41.061855,15,6.103782
-44.40982,9,6.157431
-64.13691,11,6.219701
-11.783652,15,6.304457
-46.112756,15,6.389893
-36.268775,9,6.439627
-19.411238,10,6.495761
32.154563,15,6.578762
-77.450476,5,6.93116
0.293523,15,7.015069
-48.694639,9,7.066335
-0.777233,14,7.148153
42.755167,15,7.232837
40.16945,15,7.318594
-38.469854,15,7.403959
-102.355461,9,7.452347
-10.038585,8,7.503757
-32.311009,10,7.558558
-15.570499,8,7.603551
31.578947,15,7.687609
-94.834511,10,7.74377
-72.438431,11,7.804245
32.435098,15,7.888574
-13.998856,8,7.934429
-24.585537,8,7.979254
-29.751454,14,8.056074
-23.760618,15,8.140016
-66.959861,7,8.178979
-45.013692,9,8.541864
50.462977,15,8.624838
41.472906,15,8.708436
3.418985,15,8.792455
25.072608,15,8.876347
-12.932037,14,8.955081
-30.139867,10,9.011549
-65.876222,9,9.062098
10.280821,15,9.146334
21.760764,15,9.235268
-5.787657,15,9.322473
-24.55203,14,9.402268
-26.061619,10,9.45716
-16.495722,12,9.527061
5.305783,15,9.616468
-69.414392,11,9.680747
-36.844933,6,9.720319
7.914091,15,10.115429
-8.178609,15,10.203826
15.775519,15,10.290145
-23.414159,15,10.377042
-49.830555,9,10.427456
-1.70983,15,10.512407
-29.074729,11,10.575202
34.839052,15,10.661768
-37.145993,6,10.695729
-46.093588,8,10.741487
-8.653543,7,10.780706
-59.15045,15,10.866671
-21.314337,11,10.933004
19.271631,15,11.018989
25.254683,15,11.104837
6.689006,15,11.190033
-76.640097,10,11.248752
33.514616,15,11.335009
-10.799747,8,11.381253
15.602508,15,12.008574
-41.087177,10,12.06719
-3.104184,15,12.153607
31.047741,15,12.239049
27.538916,15,12.327845
34.324823,15,12.414725
54.767349,15,12.501316
35.238058,15,12.589788
18.335925,15,12.677639
-7.508032,10,12.735501
-24.236424,12,12.804451
-31.98211,8,12.851359
-46.211503,14,12.932148
9.436229,15,13.019142
39.031539,15,13.106789
-31.53494,10,13.166892
44.283236,15,13.563182
54.635347,15,13.762635
-6.879404,12,13.838417
-19.686492,15,13.931297
41.055638,15,14.02317
50.094596,15,14.112381
-29.381752,6,14.146711
-7.637256,14,14.225475
30.795947,15,14.31011
-32.944653,9,14.362963
42.422112,15,14.448088
-19.479376,13,14.519982
-42.028378,14,14.60155
-17.582015,7,14.641515
30.070292,15,14.728422
-29.722633,7,14.769166
0.73096,15,14.8574
35.551531,15,14.946134
42.865027,15,15.353177
-6.391869,15,15.440279
-47.420791,7,15.479888
41.640134,15,15.566245
46.777466,15,15.653164
38.411652,15,15.739058
38.268656,15,15.826254
43.087468,15,15.912668
-36.074186,7,15.952558
12.439766,15,16.037845
47.902679,15,16.124661
3.814554,15,16.210289
-18.114912,11,16.273878
47.146806,15,16.360038
-19.178065,6,16.394186
-25.815504,9,16.446221
13.872936,15,16.532165
27.731636,15,16.922327
19.367551,15,17.008368
39.808195,15,17.094404
32.526436,15,17.181683
38.619447,15,17.26787
6.21825,15,17.353708
22.764834,15,17.442427
42.941801,15,17.530119
-11.362054,9,17.608046
29.459438,15,17.700815
36.278037,15,17.7882
15.886922,15,17.874464
34.129441,15,17.960268
35.791935,15,18.047151
40.223041,15,18.134661
31.388254,15,18.220632
-10.739974,9,18.586773
29.793933,15,18.673292
43.800819,15,18.785447
-8.160991,15,18.906267
37.123183,15,19.039293
43.736035,15,19.15692
-5.958018,7,19.196567
-38.76494,9,19.250216
41.719691,15,19.395585
28.587985,15,19.487509
-30.922259,13,19.562852
30.425583,15,19.65027
18.400149,15,19.737271
46.652227,15,19.822379
43.81958,15,19.911306
29.288496,15,20.000434
-14.315887,15,20.394887
41.089436,15,20.481437
-11.683972,8,20.526086
28.463218,15,20.615306
-3.540594,13,20.690015
46.865545,15,20.776749
41.510717,15,20.862961
